,BIC,LL,LR_down,LR_up,SSE,asymm_LR,best_model,bounded_weights,comb,comb_index,cost_type,feature_names,feature_weight_1,feature_weight_10,feature_weight_11,feature_weight_12,feature_weight_13,feature_weight_14,feature_weight_15,feature_weight_16,feature_weight_17,feature_weight_2,feature_weight_3,feature_weight_4,feature_weight_5,feature_weight_6,feature_weight_7,feature_weight_8,feature_weight_9,fit_to,gaze,gaze_bias,inv_temp,model_descr,sub_ID,sub_ind
99,3.5610000000000004,6.537000000000001,1.041,1.041,3.054,0,True,0,1100,12,SSE,Coop_Greed,-0.09,,,,,,,,,0.757,,,,,,,,joint,0,0.0,0.894,Best Motives,8073,304
100,17.294,1.75,1.521,1.521,3.547,0,True,0,1101,13,SSE,Coop_Greed_Nash,0.853,,,,,,,,,0.104,0.483,,,,,,,joint,0,0.0,0.425,Best Motives,8074,305
101,-33.6,27.197,1.179,1.179,1.602,0,True,0,1101,13,SSE,Coop_Greed_Nash,1.7919999999999998,,,,,,,,,1.936,-2.033,,,,,,,joint,0,0.0,0.384,Best Motives,8075,306
102,15.983,0.326,0.5770000000000001,0.5770000000000001,3.709,0,True,0,1100,12,SSE,Coop_Greed,0.338,,,,,,,,,1.104,,,,,,,,joint,0,0.0,1.36,Best Motives,8076,307
103,-3.873,10.255,2.373,2.373,2.72,0,True,0,1100,12,SSE,Coop_Greed,3.463,,,,,,,,,3.195,,,,,,,,joint,0,0.0,0.307,Best Motives,8077,308
104,32.721,-8.043,4.645,4.645,4.817,0,True,0,1100,12,SSE,Coop_Greed,5.5779999999999985,,,,,,,,,9.549,,,,,,,,joint,0,0.0,0.107,Best Motives,8078,309
105,-43.923,32.359,0.7020000000000001,0.7020000000000001,1.3630000000000002,0,True,0,1101,13,SSE,Coop_Greed_Nash,2.1830000000000003,,,,,,,,,2.272,1.528,,,,,,,joint,0,0.0,0.411,Best Motives,8079,310
106,33.228,-6.2170000000000005,1.383,1.383,4.55,0,True,0,1110,14,SSE,Coop_Greed_Risk,0.11,,,,,,,,,2.77,-2.031,,,,,,,joint,0,0.0,0.528,Best Motives,8080,311
107,-37.53,27.083,0.414,0.414,1.607,0,True,0,1100,12,SSE,Coop_Greed,0.532,,,,,,,,,0.279,,,,,,,,joint,0,0.0,1.585,Best Motives,8081,312
108,5.115,5.76,1.509,1.509,3.13,0,True,0,1100,12,SSE,Coop_Greed,2.314,,,,,,,,,5.875,,,,,,,,joint,0,0.0,0.307,Best Motives,8083,313
109,24.447,-3.906,2.096,2.096,4.232,0,True,0,1100,12,SSE,Coop_Greed,12.398,,,,,,,,,12.424,,,,,,,,joint,0,0.0,0.687,Best Motives,8084,314
110,-40.427,30.611,1.013,1.013,1.44,0,True,0,1101,13,SSE,Coop_Greed_Nash,1.035,,,,,,,,,2.033,0.016,,,,,,,joint,0,0.0,0.59,Best Motives,8085,315
111,-32.376,26.585,1.467,1.467,1.633,0,True,0,1101,13,SSE,Coop_Greed_Nash,1.672,,,,,,,,,1.158,-0.6409999999999999,,,,,,,joint,0,0.0,0.65,Best Motives,8086,316
112,5.619,7.587999999999999,1.384,1.384,2.9560000000000004,0,True,0,1110,14,SSE,Coop_Greed_Risk,2.477,,,,,,,,,1.261,-0.775,,,,,,,joint,0,0.0,0.517,Best Motives,8087,317
113,46.066,-14.715,1.452,1.452,5.935,0,True,0,1100,12,SSE,Coop_Greed,0.964,,,,,,,,,2.36,,,,,,,,joint,0,0.0,0.422,Best Motives,8088,318
114,31.559,-7.4620000000000015,5.694,5.694,4.731,0,True,0,1100,12,SSE,Coop_Greed,11.384,,,,,,,,,8.674,,,,,,,,joint,0,0.0,0.136,Best Motives,8089,319
115,-70.072,43.354,1.369,1.369,0.967,0,True,0,1100,12,SSE,Coop_Greed,8.791,,,,,,,,,13.184,,,,,,,,joint,0,0.0,2.672,Best Motives,8091,321
116,4.76,8.017000000000001,1.5659999999999998,1.5659999999999998,2.917,0,True,0,1101,13,SSE,Coop_Greed_Nash,1.3219999999999998,,,,,,,,,2.361,1.234,,,,,,,joint,0,0.0,0.705,Best Motives,8092,322
117,21.698,-0.452,1.456,1.456,3.8,0,True,0,1101,13,SSE,Coop_Greed_Nash,1.111,,,,,,,,,0.08199999999999999,1.6869999999999998,,,,,,,joint,0,0.0,0.605,Best Motives,8093,323
118,16.473,0.081,2.295,2.295,3.737,0,True,0,1100,12,SSE,Coop_Greed,1.487,,,,,,,,,8.071,,,,,,,,joint,0,0.0,0.258,Best Motives,8094,324
119,53.819,-20.671,0.01,0.01,7.149,0,True,0,10,2,SSE,Risk,19.949,,,,,,,,,,,,,,,,,joint,0,0.0,0.028,Best Motives,8095,325
120,28.513,-5.939,0.6970000000000001,0.6970000000000001,4.511,0,True,0,1100,12,SSE,Coop_Greed,-2.002,,,,,,,,,2.747,,,,,,,,joint,0,0.0,0.361,Best Motives,8096,326
121,16.119,0.258,3.999,3.999,3.717,0,True,0,1100,12,SSE,Coop_Greed,3.705,,,,,,,,,7.902,,,,,,,,joint,0,0.0,0.166,Best Motives,8098,327
122,28.274,-5.819,1.494,1.494,4.494,0,True,0,1100,12,SSE,Coop_Greed,-0.445,,,,,,,,,-0.5720000000000001,,,,,,,,joint,0,0.0,0.599,Best Motives,8099,328
123,44.903,-16.213,0.519,0.519,6.2189999999999985,0,True,0,1000,8,SSE,Coop,1.5119999999999998,,,,,,,,,,,,,,,,,joint,0,0.0,0.261,Best Motives,8100,329
124,-4.981,12.888,0.271,0.271,2.505,0,True,0,1101,13,SSE,Coop_Greed_Nash,1.726,,,,,,,,,4.3439999999999985,-2.082,,,,,,,joint,0,0.0,0.34,Best Motives,8101,330
125,22.58,-2.972,2.888,2.888,4.112,0,True,0,1100,12,SSE,Coop_Greed,2.994,,,,,,,,,1.277,,,,,,,,joint,0,0.0,0.26,Best Motives,8102,331
126,17.846,-0.605,0.914,0.914,3.818,0,True,0,1100,12,SSE,Coop_Greed,6.117000000000001,,,,,,,,,7.144,,,,,,,,joint,0,0.0,0.65,Best Motives,8103,332
127,6.899,4.868,0.637,0.637,3.218,0,True,0,1100,12,SSE,Coop_Greed,3.107,,,,,,,,,0.5720000000000001,,,,,,,,joint,0,0.0,0.33,Best Motives,8104,333
128,33.475,-8.42,2.662,2.662,4.875,0,True,0,1100,12,SSE,Coop_Greed,1.05,,,,,,,,,-0.6629999999999999,,,,,,,,joint,0,0.0,0.41,Best Motives,8105,334
129,1.957,7.338999999999999,1.143,1.143,2.979,0,True,0,1100,12,SSE,Coop_Greed,1.751,,,,,,,,,2.416,,,,,,,,joint,0,0.0,0.5329999999999999,Best Motives,8106,335
130,-25.935,21.286,0.696,0.696,1.926,0,True,0,1100,12,SSE,Coop_Greed,0.56,,,,,,,,,0.966,,,,,,,,joint,0,0.0,0.939,Best Motives,8107,336
131,69.408,-26.386,1.7619999999999998,1.7619999999999998,8.547,0,True,0,1100,12,SSE,Coop_Greed,-1.2919999999999998,,,,,,,,,0.315,,,,,,,,joint,0,0.0,0.255,Best Motives,8108,337
132,24.226,-5.875,1.009,1.009,4.502,0,True,0,1000,8,SSE,Coop,1.568,,,,,,,,,,,,,,,,,joint,0,0.0,0.75,Best Motives,8109,338
134,55.045,-21.284,0.16699999999999998,0.16699999999999998,7.286,0,True,0,1000,8,SSE,Coop,-2.688,,,,,,,,,,,,,,,,,joint,0,0.0,0.177,Best Motives,8111,340
135,13.874,3.46,0.914,0.914,3.363,0,True,0,1110,14,SSE,Coop_Greed_Risk,0.337,,,,,,,,,2.734,-0.443,,,,,,,joint,0,0.0,0.407,Best Motives,8112,341
136,-29.308000000000003,22.972,1.548,1.548,1.828,0,True,0,1100,12,SSE,Coop_Greed,1.754,,,,,,,,,2.513,,,,,,,,joint,0,0.0,0.426,Best Motives,8113,342
137,-4.68,10.658,2.917,2.917,2.685,0,True,0,1100,12,SSE,Coop_Greed,10.82,,,,,,,,,9.561,,,,,,,,joint,0,0.0,0.451,Best Motives,8114,343
138,-16.362000000000002,16.499000000000002,0.348,0.348,2.237,0,True,0,1100,12,SSE,Coop_Greed,0.878,,,,,,,,,3.427,,,,,,,,joint,0,0.0,0.374,Best Motives,9001,344
139,-2.511,11.653,1.76,1.76,2.603,0,True,0,1110,14,SSE,Coop_Greed_Risk,2.917,,,,,,,,,2.922,-0.405,,,,,,,joint,0,0.0,0.349,Best Motives,9002,345
140,4.638,5.999,1.262,1.262,3.107,0,True,0,1001,9,SSE,Coop_Nash,1.538,,,,,,,,,4.207,,,,,,,,joint,0,0.0,0.32,Best Motives,9003,346
141,-103.921,62.358,0.302,0.302,0.534,0,True,0,1101,13,SSE,Coop_Greed_Nash,0.113,,,,,,,,,0.894,0.078,,,,,,,joint,0,0.0,0.35,Best Motives,9004,347
142,-26.283,21.459,1.307,1.307,1.916,0,True,0,1100,12,SSE,Coop_Greed,1.995,,,,,,,,,1.505,,,,,,,,joint,0,0.0,0.6759999999999999,Best Motives,9005,348
143,10.979,4.908,1.37,1.37,3.214,0,True,0,1101,13,SSE,Coop_Greed_Nash,3.986,,,,,,,,,6.184,-1.913,,,,,,,joint,0,0.0,0.336,Best Motives,9006,349
144,23.229,-3.297,0.5820000000000001,0.5820000000000001,4.1530000000000005,0,True,0,1100,12,SSE,Coop_Greed,2.025,,,,,,,,,1.892,,,,,,,,joint,0,0.0,0.388,Best Motives,9007,350
145,-7.0870000000000015,11.861,0.695,0.695,2.5860000000000003,0,True,0,1001,9,SSE,Coop_Nash,0.242,,,,,,,,,3.365,,,,,,,,joint,0,0.0,0.387,Best Motives,9008,351
146,35.306,-7.256,1.308,1.308,4.7010000000000005,0,True,0,1101,13,SSE,Coop_Greed_Nash,2.003,,,,,,,,,2.225,-0.08800000000000001,,,,,,,joint,0,0.0,0.515,Best Motives,9009,352
147,-20.73,22.841,0.897,0.897,1.835,0,True,0,1111,15,SSE,Coop_Greed_Risk_Nash,2.305,,,,,,,,,1.757,0.113,1.77,,,,,,joint,0,0.0,0.515,Best Motives,9010,353
0,85.46600000000002,-28.177,0.177,0.177,9.038,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-1.973,,,,,,,,,3.469,2.003,1.482,0.5589999999999999,,,,,joint,0,0.0,1.704,Game Types,6002,202
1,14.102,7.505,1.176,1.176,2.964,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.479,,,,,,,,,3.926,3.031,0.131,1.1,,,,,joint,0,0.0,0.728,Game Types,6003,203
2,41.195,-6.042000000000002,0.769,0.769,4.519,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.885,,,,,,,,,2.424,4.072,-1.746,-1.286,,,,,joint,0,0.0,2.065,Game Types,6004,204
3,12.787,8.162,3.187,3.187,2.903,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.86,,,,,,,,,-2.402,-7.287000000000001,-6.377999999999999,-15.988,,,,,joint,0,0.0,0.557,Game Types,6005,205
4,6.355,11.379,1.011,1.011,2.6260000000000003,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.634,,,,,,,,,0.848,-3.201,0.29600000000000004,-4.0360000000000005,,,,,joint,0,0.0,0.271,Game Types,6006,206
5,53.832,-12.36,1.7009999999999998,1.7009999999999998,5.502000000000002,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-4.218,,,,,,,,,4.992,5.135,-3.387,-9.847,,,,,joint,0,0.0,2.8,Game Types,7001,207
6,-6.261,17.686,1.155,1.155,2.156,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,7.495,,,,,,,,,-3.073,1.846,-8.03,-6.559,,,,,joint,0,0.0,0.965,Game Types,7002,208
7,61.625,-16.257,6.19,6.19,6.227,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.757,,,,,,,,,11.804,15.076,-8.173,-3.024,,,,,joint,0,0.0,0.17,Game Types,7003,209
8,0.428,14.342,1.327,1.327,2.393,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.772,,,,,,,,,-3.248,-1.171,-5.374,-4.505,,,,,joint,0,0.0,0.593,Game Types,7005,210
9,38.182,-4.535,1.599,1.599,4.3180000000000005,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.428,,,,,,,,,-0.243,2.261,1.097,0.241,,,,,joint,0,0.0,0.4270000000000001,Game Types,7006,211
10,-5.566,17.339000000000002,1.33,1.33,2.1790000000000003,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.377,,,,,,,,,1.565,3.333,-2.4930000000000003,-0.524,,,,,joint,0,0.0,0.5429999999999999,Game Types,7007,212
11,-4.208,16.66,1.245,1.245,2.226,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.575,,,,,,,,,4.563,3.7,1.828,0.513,,,,,joint,0,0.0,0.624,Game Types,7008,213
12,27.679,0.716,2.192,2.192,3.664,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.506,,,,,,,,,3.225,5.943,-0.393,0.182,,,,,joint,0,0.0,0.149,Game Types,7009,214
13,42.347,-6.617000000000001,0.892,0.892,4.607,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.714,,,,,,,,,1.849,-0.8109999999999999,-3.367,-5.034,,,,,joint,0,0.0,0.604,Game Types,7010,215
14,13.775,7.667999999999998,1.592,1.592,2.948,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.8059999999999999,,,,,,,,,6.238,6.7860000000000005,-2.825,0.11,,,,,joint,0,0.0,0.115,Game Types,7012,217
15,-23.966,26.539,0.76,0.76,1.631,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.986,,,,,,,,,1.6230000000000002,3.691,-5.204,-4.4430000000000005,,,,,joint,0,0.0,1.219,Game Types,7013,218
16,28.971,0.071,2.769,2.769,3.739,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.051,,,,,,,,,5.0539999999999985,5.67,-0.079,-0.475,,,,,joint,0,0.0,0.535,Game Types,7014,219
17,43.153,-7.021,0.35100000000000003,0.35100000000000003,4.666,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.277,,,,,,,,,-0.321,-0.489,-1.6780000000000002,-1.347,,,,,joint,0,0.0,2.405,Game Types,7015,220
18,23.109,3.0010000000000003,3.575,3.575,3.412,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.2010000000000005,,,,,,,,,9.647,14.844,-6.277,-4.277,,,,,joint,0,0.0,0.207,Game Types,7016,221
19,-23.656,26.384,1.148,1.148,1.639,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.996,,,,,,,,,0.947,0.21600000000000005,-2.337,-1.548,,,,,joint,0,0.0,0.631,Game Types,7017,222
20,34.154,-2.521,0.607,0.607,4.0539999999999985,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.954,,,,,,,,,2.5810000000000004,2.67,-2.063,-0.584,,,,,joint,0,0.0,0.501,Game Types,7019,224
21,-10.477,19.795,2.67,2.67,2.019,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.775,,,,,,,,,2.698,5.99,-0.42,-0.69,,,,,joint,0,0.0,0.622,Game Types,7021,225
22,-20.524,24.818,0.825,0.825,1.725,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-0.85,,,,,,,,,2.785,3.648,1.509,1.527,,,,,joint,0,0.0,1.025,Game Types,7022,226
23,55.559,-13.223,0.272,0.272,5.664,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.281,,,,,,,,,2.185,0.019,-2.866,-2.365,,,,,joint,0,0.0,0.122,Game Types,7023,227
24,-2.419,15.765999999999998,4.049,4.049,2.289,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,9.289,,,,,,,,,0.931,3.324,-9.479,-3.091,,,,,joint,0,0.0,0.228,Game Types,7024,228
25,10.537,9.288,0.7490000000000001,0.7490000000000001,2.803,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.907,,,,,,,,,1.159,2.47,-2.52,-1.416,,,,,joint,0,0.0,0.669,Game Types,7025,229
26,85.389,-28.138,1.959,1.959,9.028,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.586,,,,,,,,,1.33,3.434,2.625,7.3610000000000015,,,,,joint,0,0.0,0.404,Game Types,7026,230
27,-7.835,18.473,2.193,2.193,2.104,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-3.1060000000000003,,,,,,,,,7.905,2.65,3.929,1.807,,,,,joint,0,0.0,0.5,Game Types,7027,231
28,22.142,3.485,7.4689999999999985,7.4689999999999985,3.346,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,6.441,,,,,,,,,15.606,9.013,1.46,-0.037000000000000005,,,,,joint,0,0.0,4.626,Game Types,7028,232
29,-23.089,26.1,3.1010000000000004,3.1010000000000004,1.658,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,9.148,,,,,,,,,-2.866,9.606,-8.062000000000001,-8.627,,,,,joint,0,0.0,1.133,Game Types,7029,233
30,9.465,9.823,1.273,1.273,2.756,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.537,,,,,,,,,-0.7,2.675,-2.636,-2.174,,,,,joint,0,0.0,0.992,Game Types,7030,234
31,-33.56,31.336,9.999,9.999,1.4069999999999998,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.557,,,,,,,,,17.2,18.598,-0.338,-0.247,,,,,joint,0,0.0,4.999,Game Types,7031,235
32,76.22399999999998,-23.556,0.382,0.382,7.822,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.768,,,,,,,,,0.5710000000000001,-1.142,-0.373,-1.64,,,,,joint,0,0.0,0.129,Game Types,8001,236
33,2.918,13.097,1.828,1.828,2.488,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.146,,,,,,,,,-0.029,3.622,-2.901,-1.528,,,,,joint,0,0.0,0.298,Game Types,8002,237
34,26.62,1.246,1.134,1.134,3.604,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-2.092,,,,,,,,,2.985,2.805,1.915,1.146,,,,,joint,0,0.0,1.056,Game Types,8003,238
35,-2.9810000000000003,16.047,1.705,1.705,2.269,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-3.135,,,,,,,,,4.841,6.162000000000001,2.6910000000000003,3.15,,,,,joint,0,0.0,0.698,Game Types,8004,239
36,32.985,-1.936,1.727,1.727,3.98,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,4.152,,,,,,,,,-0.187,3.105,-6.504,-5.617000000000001,,,,,joint,0,0.0,0.448,Game Types,8005,240
37,39.79,-5.339,2.657,2.657,4.428,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.882,,,,,,,,,3.763,-1.227,-3.58,-2.352,,,,,joint,0,0.0,0.41,Game Types,8006,241
38,32.904,-1.896,4.3610000000000015,4.3610000000000015,3.976,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-4.4060000000000015,,,,,,,,,9.583,4.563,7.105,-8.924,,,,,joint,0,0.0,0.482,Game Types,8009,243
39,10.329,9.391,2.506,2.506,2.794,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,5.823,,,,,,,,,8.337,-6.707000000000002,-6.018,-13.287,,,,,joint,0,0.0,0.213,Game Types,8010,244
40,90.658,-30.773000000000003,0.496,0.496,9.801,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,5.011,,,,,,,,,3.499,-1.073,-6.877999999999999,-2.3080000000000003,,,,,joint,0,0.0,0.264,Game Types,8011,245
41,24.021,2.546,1.351,1.351,3.46,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.597,,,,,,,,,1.859,2.363,-0.271,-3.689,,,,,joint,0,0.0,0.8320000000000001,Game Types,8012,246
42,56.468,-13.678,1.376,1.376,5.746,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.174,,,,,,,,,4.895,3.617,-3.503,-2.739,,,,,joint,0,0.0,0.7,Game Types,8013,247
43,32.903,-1.896,1.431,1.431,3.976,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.738,,,,,,,,,-0.073,1.6369999999999998,-2.963,-2.506,,,,,joint,0,0.0,0.643,Game Types,8014,248
44,-1.794,15.453,0.956,0.956,2.312,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,5.131,,,,,,,,,0.394,2.839,-5.939,-6.254,,,,,joint,0,0.0,1.214,Game Types,8015,249
45,-26.592,27.852,2.894,2.894,1.569,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,3.838,,,,,,,,,1.82,-3.162,7.637,-7.376,,,,,joint,0,0.0,0.236,Game Types,8016,250
46,24.3,2.406,1.793,1.793,3.475,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-3.752,,,,,,,,,4.097,4.963,4.747,3.758,,,,,joint,0,0.0,0.7979999999999999,Game Types,8017,251
47,46.552,-8.72,0.8190000000000001,0.8190000000000001,4.92,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.449,,,,,,,,,5.627000000000002,1.731,0.909,-3.383,,,,,joint,0,0.0,0.507,Game Types,8018,252
48,-15.746,22.429,4.3439999999999985,4.3439999999999985,1.859,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,12.061,,,,,,,,,3.518,9.735,-10.878,-5.582000000000002,,,,,joint,0,0.0,0.23,Game Types,8019,253
49,-7.601,18.356,1.138,1.138,2.111,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,5.732,,,,,,,,,2.401,-3.568,-5.528,-6.7639999999999985,,,,,joint,0,0.0,0.542,Game Types,8020,254
50,6.151,11.48,0.993,0.993,2.617,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.92,,,,,,,,,1.803,3.201,0.42,2.073,,,,,joint,0,0.0,0.593,Game Types,8021,255
51,15.935,6.589,1.978,1.978,3.05,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-2.7030000000000003,,,,,,,,,4.559,3.97,-0.116,0.371,,,,,joint,0,0.0,0.5489999999999999,Game Types,8022,256
52,55.508,-13.198,0.6659999999999999,0.6659999999999999,5.659,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,0.029,,,,,,,,,-3.761,-4.121,-2.102,-2.696,,,,,joint,0,0.0,0.225,Game Types,8023,257
53,-34.191,31.652,0.889,0.889,1.393,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.7910000000000004,,,,,,,,,0.488,1.648,-7.234,-4.877,,,,,joint,0,0.0,0.556,Game Types,8024,258
54,48.592,-9.74,10.0,10.0,5.08,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-1.655,,,,,,,,,1.874,1.608,-10.25,-4.448,,,,,joint,0,0.0,5.0,Game Types,8025,259
55,-11.387,20.25,0.846,0.846,1.99,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.55,,,,,,,,,1.6369999999999998,4.217,-1.077,-0.764,,,,,joint,0,0.0,0.76,Game Types,8026,260
56,-35.367,32.24,1.588,1.588,1.368,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.386,,,,,,,,,2.733,9.096,-3.255,-1.915,,,,,joint,0,0.0,0.53,Game Types,8027,261
57,65.501,-18.194000000000006,1.176,1.176,6.6160000000000005,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,1.775,,,,,,,,,-0.535,1.53,-1.633,1.0,,,,,joint,0,0.0,0.32299999999999995,Game Types,8028,262
58,47.755,-9.322,0.452,0.452,5.0139999999999985,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.547,,,,,,,,,4.533,4.2780000000000005,-3.504,-2.61,,,,,joint,0,0.0,1.152,Game Types,8029,263
59,19.006,5.053,0.8490000000000001,0.8490000000000001,3.199,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.569,,,,,,,,,3.032,-3.525,-0.106,-4.525,,,,,joint,0,0.0,0.454,Game Types,8030,264
60,21.471,3.82,4.958,4.958,3.321,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,9.148,,,,,,,,,3.528,8.217,-14.716,-5.682,,,,,joint,0,0.0,0.153,Game Types,8031,265
61,4.61,12.251,3.913,3.913,2.555,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,7.585,,,,,,,,,-1.169,0.906,-10.6,-5.62,,,,,joint,0,0.0,0.237,Game Types,8032,266
62,9.123,9.995,1.061,1.061,2.742,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-3.798,,,,,,,,,2.7,5.199,-0.07200000000000001,1.794,,,,,joint,0,0.0,0.222,Game Types,8035,267
63,24.595,2.259,0.672,0.672,3.485,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-3.317,,,,,,,,,7.922999999999999,3.515,-0.064,3.091,,,,,joint,0,0.0,2.185,Game Types,8036,268
64,40.655,-5.771,2.113,2.113,4.488,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,6.2189999999999985,,,,,,,,,-3.404,-4.18,-8.232999999999999,-10.179,,,,,joint,0,0.0,0.304,Game Types,8037,269
65,31.43,-1.159,0.312,0.312,3.885,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-1.167,,,,,,,,,3.4730000000000003,3.633,-2.88,-1.584,,,,,joint,0,0.0,0.413,Game Types,8038,270
66,-39.882,34.497,2.763,2.763,1.275,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,2.9810000000000003,,,,,,,,,0.006,0.649,-1.5830000000000002,-2.235,,,,,joint,0,0.0,0.557,Game Types,8039,271
67,-0.5529999999999999,14.833,2.037,2.037,2.357,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,-2.649,,,,,,,,,3.23,5.524,5.403,4.412,,,,,joint,0,0.0,0.34700000000000003,Game Types,8040,272
68,38.274,-4.581,4.607,4.607,4.3210000000000015,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,9.229,,,,,,,,,-4.391,-4.35,-9.066,-7.341,,,,,joint,0,0.0,0.394,Game Types,8041,273
69,23.25,2.931,1.061,1.061,3.419,0,,0,11111,31,SSE,Coop_Harmony_StagHunt_Snowdrift_Prisoners,5.164,,,,,,,,,1.956,7.322,-5.122000000000001,-4.825,,,,,joint,0,0.0,1.826,Game Types,8042,274
