,sub_ind,sub_ID,fit_to,comb_index,comb,feature_names,asymm_LR,bounded_weights,gaze,LR_up,LR_down,inv_temp,gaze_bias,feature_weight_1,feature_weight_2,feature_weight_3,feature_weight_4,cost_type,SSE,LL,BIC
548,237,8002,joint,9,1001,Coop_Nash,0,0,0,1.6969999999999998,1.6969999999999998,0.191,0.0,2.778,0.988,,,SSE,3.918,-1.4269999999999998,19.489
549,237,8002,joint,10,1010,Coop_Risk,0,0,0,0.515,0.515,0.295,0.0,1.526,-1.226,,,SSE,5.023,-9.378,35.391
550,237,8002,joint,11,1011,Coop_Risk_Nash,0,0,0,0.606,0.606,0.268,0.0,1.7890000000000001,-2.589,2.2359999999999998,,SSE,4.35,-4.779,30.351999999999997
551,237,8002,joint,12,1100,Coop_Greed,0,0,0,3.986,3.986,0.171,0.0,2.842,3.673,,,SSE,2.011,19.896,-23.156999999999996
552,237,8002,joint,13,1101,Coop_Greed_Nash,0,0,0,1.069,1.069,0.38,0.0,1.421,1.367,-0.021,,SSE,2.6910000000000003,10.593,-0.392
553,237,8002,joint,14,1110,Coop_Greed_Risk,0,0,0,0.768,0.768,0.331,0.0,1.52,1.494,-1.3969999999999998,,SSE,3.411,3.0069999999999997,14.78
554,237,8002,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.706,0.706,0.299,0.0,1.673,1.19,-1.798,0.745,SSE,3.609,1.199,22.555
555,238,8003,joint,1,1,Nash,0,0,0,0.963,0.963,0.294,0.0,1.9809999999999999,,,,SSE,7.446000000000001,-22.003,56.483000000000004
556,238,8003,joint,2,10,Risk,0,0,0,2.009,2.009,0.053,0.0,5.747000000000001,,,,SSE,8.267000000000001,-25.335,63.147
557,238,8003,joint,3,11,Risk_Nash,0,0,0,0.763,0.763,0.261,0.0,-0.18,2.278,,,SSE,7.2860000000000005,-21.31,59.255
558,238,8003,joint,4,100,Greed,0,0,0,1.44,1.44,0.21600000000000003,0.0,1.671,,,,SSE,7.3260000000000005,-21.483,55.443000000000005
559,238,8003,joint,5,101,Greed_Nash,0,0,0,3.221,3.221,0.09,0.0,1.595,5.0169999999999995,,,SSE,6.667000000000001,-18.49,53.61600000000001
560,238,8003,joint,6,110,Greed_Risk,0,0,0,0.7509999999999999,0.7509999999999999,0.35600000000000004,0.0,1.084,0.726,,,SSE,6.55,-17.912,52.461000000000006
561,238,8003,joint,7,111,Greed_Risk_Nash,0,0,0,0.862,0.862,0.268,0.0,1.128,0.503,0.8140000000000001,,SSE,6.397,-17.173,55.141000000000005
562,238,8003,joint,8,1000,Coop,0,0,0,0.382,0.382,1.021,0.0,0.317,,,,SSE,6.962000000000001,-19.824,52.123999999999995
563,238,8003,joint,9,1001,Coop_Nash,0,0,0,1.139,1.139,0.445,0.0,1.011,1.588,,,SSE,5.042,-9.502,35.64
564,238,8003,joint,10,1010,Coop_Risk,0,0,0,0.968,0.968,0.34600000000000003,0.0,1.055,0.6920000000000001,,,SSE,6.169,-15.957,48.549
565,238,8003,joint,11,1011,Coop_Risk_Nash,0,0,0,1.496,1.496,0.39899999999999997,0.0,1.244,-0.637,2.009,,SSE,4.455,-5.54,31.875
566,238,8003,joint,12,1100,Coop_Greed,0,0,0,1.551,1.551,0.344,0.0,0.951,1.3090000000000002,,,SSE,4.68,-7.115,30.865
567,238,8003,joint,13,1101,Coop_Greed_Nash,0,0,0,3.7260000000000004,3.7260000000000004,0.204,0.0,1.4369999999999998,1.7080000000000002,2.367,,SSE,3.475,2.4090000000000003,15.975999999999999
568,238,8003,joint,14,1110,Coop_Greed_Risk,0,0,0,1.6469999999999998,1.6469999999999998,0.483,0.0,0.731,0.987,0.355,,SSE,3.1310000000000002,5.75,9.294
569,238,8003,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,1.663,1.663,0.426,0.0,1.023,1.3459999999999999,0.257,0.336,SSE,2.948,7.6770000000000005,9.599
570,239,8004,joint,1,1,Nash,0,0,0,0.397,0.397,0.23,0.0,1.791,,,,SSE,8.26,-25.291999999999998,63.06100000000001
571,239,8004,joint,2,10,Risk,0,0,0,0.01,0.01,0.01,0.0,5.91,,,,SSE,8.994,-28.017,68.51
572,239,8004,joint,3,11,Risk_Nash,0,0,0,0.055999999999999994,0.055999999999999994,0.159,0.0,-2.1109999999999998,4.573,,,SSE,8.07,-24.55,65.735
573,239,8004,joint,4,100,Greed,0,0,0,0.7070000000000001,0.7070000000000001,0.23600000000000002,0.0,2.8310000000000004,,,,SSE,7.026,-20.116,52.708999999999996
574,239,8004,joint,5,101,Greed_Nash,0,0,0,0.6829999999999999,0.6829999999999999,0.22,0.0,2.842,-0.212,,,SSE,6.9670000000000005,-19.847,56.33
575,239,8004,joint,6,110,Greed_Risk,0,0,0,0.272,0.272,0.228,0.0,2.968,-0.10800000000000001,,,SSE,7.169,-20.763,58.161
576,239,8004,joint,7,111,Greed_Risk_Nash,0,0,0,0.318,0.318,0.20800000000000002,0.0,3.1189999999999998,-0.289,0.006,,SSE,7.131,-20.589000000000002,61.972
577,239,8004,joint,8,1000,Coop,0,0,0,1.496,1.496,0.586,0.0,0.7240000000000001,,,,SSE,5.462999999999999,-12.065,36.606
578,239,8004,joint,9,1001,Coop_Nash,0,0,0,1.751,1.751,0.41100000000000003,0.0,0.9390000000000001,0.086,,,SSE,4.7989999999999995,-7.9239999999999995,32.483000000000004
579,239,8004,joint,10,1010,Coop_Risk,0,0,0,0.9540000000000001,0.9540000000000001,0.34600000000000003,0.0,0.655,-0.9159999999999999,,,SSE,6.888,-19.483,55.601000000000006
580,239,8004,joint,11,1011,Coop_Risk_Nash,0,0,0,1.151,1.151,0.387,0.0,0.96,-2.0909999999999997,1.756,,SSE,5.49,-12.225,45.245
581,239,8004,joint,12,1100,Coop_Greed,0,0,0,1.391,1.391,0.5,0.0,0.787,1.237,,,SSE,3.2569999999999997,4.488,7.659
582,239,8004,joint,13,1101,Coop_Greed_Nash,0,0,0,1.505,1.505,0.652,0.0,0.777,0.996,-0.34600000000000003,,SSE,2.784,9.506,1.7819999999999998
583,239,8004,joint,14,1110,Coop_Greed_Risk,0,0,0,1.232,1.232,0.423,0.0,0.799,1.5390000000000001,-1.053,,SSE,4.03,-2.332,25.456999999999997
584,239,8004,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,1.051,1.051,0.485,0.0,0.807,1.219,-1.248,0.222,SSE,3.9160000000000004,-1.411,27.776
585,240,8005,joint,1,1,Nash,0,0,0,0.263,0.263,0.185,0.0,3.8819999999999997,,,,SSE,10.890999999999998,-34.145,80.766
586,240,8005,joint,2,10,Risk,0,0,0,0.01,0.01,0.01,0.0,-12.213,,,,SSE,12.289000000000001,-38.008,88.492
587,240,8005,joint,3,11,Risk_Nash,0,0,0,0.01,0.01,0.08900000000000001,0.0,-13.742,19.999000000000002,,,SSE,9.29,-29.06,74.755
588,240,8005,joint,4,100,Greed,0,0,0,1.9140000000000001,1.9140000000000001,0.182,0.0,8.195,,,,SSE,7.151,-20.698,53.873000000000005
589,240,8005,joint,5,101,Greed_Nash,0,0,0,1.063,1.063,0.23800000000000002,0.0,5.922999999999999,-0.17300000000000001,,,SSE,7.291,-21.318,59.271
590,240,8005,joint,6,110,Greed_Risk,0,0,0,0.078,0.078,0.221,0.0,5.47,-0.89,,,SSE,7.74,-23.226,63.086999999999996
591,240,8005,joint,7,111,Greed_Risk_Nash,0,0,0,0.092,0.092,0.17,0.0,6.22,-2.088,1.818,,SSE,7.7,-23.06,66.915
592,240,8005,joint,8,1000,Coop,0,0,0,1.077,1.077,0.615,0.0,0.6679999999999999,,,,SSE,9.433,-29.545,71.567
593,240,8005,joint,9,1001,Coop_Nash,0,0,0,2.766,2.766,0.348,0.0,1.234,2.786,,,SSE,7.399,-21.773000000000003,60.181999999999995
594,240,8005,joint,10,1010,Coop_Risk,0,0,0,0.512,0.512,0.237,0.0,1.262,-1.139,,,SSE,11.505999999999998,-35.902,88.44
595,240,8005,joint,11,1011,Coop_Risk_Nash,0,0,0,1.465,1.465,0.19399999999999998,0.0,2.0580000000000003,-7.495,9.975,,SSE,8.11,-24.711,70.217
596,240,8005,joint,12,1100,Coop_Greed,0,0,0,4.868,4.868,0.196,0.0,3.2889999999999997,9.211,,,SSE,3.3689999999999998,3.398,9.839
597,240,8005,joint,13,1101,Coop_Greed_Nash,0,0,0,2.571,2.571,0.332,0.0,1.751,4.6,0.172,,SSE,3.536,1.855,17.084
598,240,8005,joint,14,1110,Coop_Greed_Risk,0,0,0,0.595,0.595,0.46399999999999997,0.0,1.151,3.3789999999999996,-1.075,,SSE,5.712999999999999,-13.497,47.788000000000004
599,240,8005,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.6679999999999999,0.6679999999999999,0.45399999999999996,0.0,1.3730000000000002,3.022,-1.6280000000000001,1.165,SSE,5.563,-12.649000000000001,50.25
600,241,8006,joint,1,1,Nash,0,0,0,0.68,0.68,0.267,0.0,2.279,,,,SSE,9.045,-28.198,68.872
601,241,8006,joint,2,10,Risk,0,0,0,0.12,0.12,0.096,0.0,1.963,,,,SSE,10.44,-32.79,78.056
602,241,8006,joint,3,11,Risk_Nash,0,0,0,0.185,0.185,0.26,0.0,-1.2109999999999999,3.435,,,SSE,8.949,-27.857,72.34899999999999
603,241,8006,joint,4,100,Greed,0,0,0,0.573,0.573,0.24,0.0,2.3040000000000003,,,,SSE,8.934,-27.805,68.086
604,241,8006,joint,5,101,Greed_Nash,0,0,0,0.631,0.631,0.23399999999999999,0.0,1.403,1.5590000000000002,,,SSE,8.467,-26.086,68.807
605,241,8006,joint,6,110,Greed_Risk,0,0,0,0.373,0.373,0.21899999999999997,0.0,2.7039999999999997,0.667,,,SSE,8.812000000000001,-27.365,71.365
606,241,8006,joint,7,111,Greed_Risk_Nash,0,0,0,0.18,0.18,0.457,0.0,0.7559999999999999,-0.252,0.987,,SSE,8.542,-26.366999999999997,73.528
607,241,8006,joint,8,1000,Coop,0,0,0,2.53,2.53,0.316,0.0,1.1640000000000001,,,,SSE,7.681,-22.971,58.419
608,241,8006,joint,9,1001,Coop_Nash,0,0,0,1.304,1.304,0.569,0.0,0.937,0.5670000000000001,,,SSE,5.593,-12.817,42.269
609,241,8006,joint,10,1010,Coop_Risk,0,0,0,0.971,0.971,0.344,0.0,0.6809999999999999,0.001,,,SSE,8.383,-25.769000000000002,68.173
610,241,8006,joint,11,1011,Coop_Risk_Nash,0,0,0,1.186,1.186,0.368,0.0,1.182,-2.186,2.8139999999999996,,SSE,6.287999999999999,-16.566,53.926
611,241,8006,joint,12,1100,Coop_Greed,0,0,0,1.76,1.76,0.585,0.0,0.899,-0.04,,,SSE,5.417999999999999,-11.802999999999999,40.241
612,241,8006,joint,13,1101,Coop_Greed_Nash,0,0,0,2.0540000000000003,2.0540000000000003,0.413,0.0,1.459,0.001,0.124,,SSE,4.4030000000000005,-5.165,31.125
613,241,8006,joint,14,1110,Coop_Greed_Risk,0,0,0,1.705,1.705,0.322,0.0,1.335,0.722,-0.267,,SSE,5.8629999999999995,-14.325,49.445
614,241,8006,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,2.397,2.397,0.218,0.0,2.205,0.303,-1.556,1.4269999999999998,SSE,5.434,-11.895999999999999,48.745
615,242,8007,joint,1,1,Nash,0,0,0,0.028999999999999998,0.028999999999999998,0.146,0.0,3.366,,,,SSE,13.972000000000001,-42.11600000000001,96.71
616,242,8007,joint,2,10,Risk,0,0,0,0.01,0.01,0.011000000000000001,0.0,19.983,,,,SSE,14.475999999999999,-43.251000000000005,98.978
617,242,8007,joint,3,11,Risk_Nash,0,0,0,0.01,0.01,0.025,0.0,-0.306,19.991,,,SSE,13.972000000000001,-42.118,100.87100000000001
618,242,8007,joint,4,100,Greed,0,0,0,0.121,0.121,0.076,0.0,1.77,,,,SSE,14.585,-43.49,99.45700000000001
619,242,8007,joint,5,101,Greed_Nash,0,0,0,0.01,0.01,0.032,0.0,-6.075,19.929000000000002,,,SSE,13.894,-41.94,100.515
620,242,8007,joint,6,110,Greed_Risk,0,0,0,0.01,0.01,0.011000000000000001,0.0,13.290999999999999,19.984,,,SSE,14.39,-43.059,102.75399999999999
621,242,8007,joint,7,111,Greed_Risk_Nash,0,0,0,0.01,0.01,0.04,0.0,-7.29,-3.503,19.995,,SSE,13.857000000000001,-41.853,104.5
622,242,8007,joint,8,1000,Coop,0,0,0,3.63,3.63,0.33299999999999996,0.0,2.86,,,,SSE,9.66,-30.305999999999997,73.09
623,242,8007,joint,9,1001,Coop_Nash,0,0,0,1.551,1.551,0.45399999999999996,0.0,1.454,0.611,,,SSE,10.027000000000001,-31.5,79.63600000000001
624,242,8007,joint,10,1010,Coop_Risk,0,0,0,0.38799999999999996,0.38799999999999996,1.063,0.0,0.495,0.397,,,SSE,11.99,-37.223,91.081
625,242,8007,joint,11,1011,Coop_Risk_Nash,0,0,0,1.204,1.204,0.36200000000000004,0.0,1.345,0.35,1.5959999999999999,,SSE,11.33,-35.41,91.61399999999999
626,242,8007,joint,12,1100,Coop_Greed,0,0,0,1.8869999999999998,1.8869999999999998,0.22,0.0,2.04,-1.28,,,SSE,11.43,-35.69,88.015
627,242,8007,joint,13,1101,Coop_Greed_Nash,0,0,0,1.016,1.016,0.28,0.0,1.514,-1.8630000000000002,1.709,,SSE,11.455,-35.762,92.319
628,242,8007,joint,14,1110,Coop_Greed_Risk,0,0,0,0.961,0.961,0.27899999999999997,0.0,1.5319999999999998,-0.797,1.271,,SSE,12.297,-38.032,96.85799999999999
629,242,8007,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.7290000000000001,0.7290000000000001,0.267,0.0,1.7009999999999998,-2.458,-0.23,3.2880000000000003,SSE,12.085,-37.473,99.9
630,243,8009,joint,1,1,Nash,0,0,0,2.189,2.189,0.23399999999999999,0.0,6.558,,,,SSE,7.897,-23.868000000000002,60.211999999999996
631,243,8009,joint,2,10,Risk,0,0,0,2.1790000000000003,2.1790000000000003,0.201,0.0,4.473,,,,SSE,8.448,-26.021,64.518
632,243,8009,joint,3,11,Risk_Nash,0,0,0,1.25,1.25,0.51,0.0,0.927,2.82,,,SSE,6.327000000000001,-16.835,50.306000000000004
633,243,8009,joint,4,100,Greed,0,0,0,0.711,0.711,0.257,0.0,2.7039999999999997,,,,SSE,9.64,-30.238000000000003,72.953
634,243,8009,joint,5,101,Greed_Nash,0,0,0,0.885,0.885,0.36,0.0,0.64,3.845,,,SSE,7.403,-21.798000000000002,60.231
635,243,8009,joint,6,110,Greed_Risk,0,0,0,0.961,0.961,0.402,0.0,1.949,2.491,,,SSE,6.034,-15.264000000000001,47.163000000000004
636,243,8009,joint,7,111,Greed_Risk_Nash,0,0,0,1.228,1.228,0.314,0.0,1.796,2.448,2.144,,SSE,5.672000000000001,-13.308,47.411
637,243,8009,joint,8,1000,Coop,0,0,0,0.772,0.772,0.292,0.0,0.924,,,,SSE,10.686,-33.538000000000004,79.553
638,243,8009,joint,9,1001,Coop_Nash,0,0,0,2.1390000000000002,2.1390000000000002,0.196,0.0,1.374,7.692,,,SSE,6.702000000000001,-18.604,53.843999999999994
639,243,8009,joint,10,1010,Coop_Risk,0,0,0,0.875,0.875,0.428,0.0,0.7120000000000001,2.193,,,SSE,7.093999999999999,-20.428,57.492
640,243,8009,joint,11,1011,Coop_Risk_Nash,0,0,0,1.496,1.496,0.522,0.0,0.934,1.446,2.475,,SSE,4.648,-6.897,34.588
641,243,8009,joint,12,1100,Coop_Greed,0,0,0,0.96,0.96,0.282,0.0,0.982,2.628,,,SSE,8.347000000000001,-25.631,67.898
642,243,8009,joint,13,1101,Coop_Greed_Nash,0,0,0,1.208,1.208,0.376,0.0,0.8240000000000001,0.9620000000000001,3.859,,SSE,5.795,-13.955,48.703
643,243,8009,joint,14,1110,Coop_Greed_Risk,0,0,0,3.4730000000000003,3.4730000000000003,0.168,0.0,1.3769999999999998,5.018,6.754,,SSE,3.8989999999999996,-1.271,23.336
644,243,8009,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,5.056,5.056,0.12,0.0,3.833,7.697,10.036,3.9810000000000003,SSE,3.225,4.796,15.360999999999999
645,244,8010,joint,1,1,Nash,0,0,0,1.982,1.982,0.253,0.0,5.797000000000001,,,,SSE,4.462,-5.587999999999999,23.653000000000002
646,244,8010,joint,2,10,Risk,0,0,0,0.95,0.95,0.295,0.0,2.8369999999999997,,,,SSE,5.597,-12.844000000000001,38.164
647,244,8010,joint,3,11,Risk_Nash,0,0,0,2.085,2.085,0.17600000000000002,0.0,2.229,6.807,,,SSE,3.654,0.795,15.045
648,244,8010,joint,4,100,Greed,0,0,0,0.525,0.525,0.278,0.0,2.294,,,,SSE,6.7379999999999995,-18.777,50.031000000000006
649,244,8010,joint,5,101,Greed_Nash,0,0,0,0.629,0.629,0.39799999999999996,0.0,0.11,3.3289999999999997,,,SSE,4.276,-4.225,25.085
650,244,8010,joint,6,110,Greed_Risk,0,0,0,0.8390000000000001,0.8390000000000001,0.312,0.0,2.373,2.929,,,SSE,3.594,1.3259999999999998,13.984000000000002
651,244,8010,joint,7,111,Greed_Risk_Nash,0,0,0,1.413,1.413,0.18600000000000003,0.0,2.313,3.5439999999999996,3.799,,SSE,3.167,5.365,10.065
652,244,8010,joint,8,1000,Coop,0,0,0,0.5589999999999999,0.5589999999999999,0.249,0.0,0.53,,,,SSE,8.052999999999999,-24.485,61.446000000000005
653,244,8010,joint,9,1001,Coop_Nash,0,0,0,0.669,0.669,0.43799999999999994,0.0,0.292,3.455,,,SSE,3.7560000000000002,-0.077,16.789
654,244,8010,joint,10,1010,Coop_Risk,0,0,0,0.624,0.624,0.381,0.0,0.505,2.292,,,SSE,4.8839999999999995,-8.486,33.607
655,244,8010,joint,11,1011,Coop_Risk_Nash,0,0,0,0.617,0.617,0.585,0.0,0.006,0.767,2.167,,SSE,2.7110000000000003,10.353,0.08900000000000001
656,244,8010,joint,12,1100,Coop_Greed,0,0,0,0.564,0.564,0.33299999999999996,0.0,0.369,2.013,,,SSE,6.0520000000000005,-15.345999999999998,47.328
657,244,8010,joint,13,1101,Coop_Greed_Nash,0,0,0,0.6890000000000001,0.6890000000000001,0.475,0.0,0.055999999999999994,0.251,3.109,,SSE,3.3160000000000003,3.91,12.974
658,244,8010,joint,14,1110,Coop_Greed_Risk,0,0,0,1.6909999999999998,1.6909999999999998,0.23600000000000002,0.0,-0.36200000000000004,4.013999999999999,4.31,,SSE,2.271,16.031,-11.267999999999999
659,244,8010,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.688,0.688,0.608,0.0,-0.371,1.065,1.4069999999999998,1.3780000000000001,SSE,1.778,23.846,-22.738000000000003
660,245,8011,joint,1,1,Nash,0,0,0,0.335,0.335,1.014,0.0,-0.07200000000000001,,,,SSE,13.120999999999999,-40.248000000000005,92.97200000000001
661,245,8011,joint,2,10,Risk,0,0,0,0.01,0.01,0.01,0.0,-8.757,,,,SSE,13.55,-41.27,95.01700000000001
662,245,8011,joint,3,11,Risk_Nash,0,0,0,0.054000000000000006,0.054000000000000006,0.037000000000000005,0.0,-9.218,12.845,,,SSE,13.155999999999999,-40.336,97.30799999999999
663,245,8011,joint,4,100,Greed,0,0,0,0.01,0.01,0.028999999999999998,0.0,19.99,,,,SSE,12.315,-38.25,88.977
664,245,8011,joint,5,101,Greed_Nash,0,0,0,0.012,0.012,0.044000000000000004,0.0,15.865,-5.379,,,SSE,12.224,-38.016999999999996,92.67
665,245,8011,joint,6,110,Greed_Risk,0,0,0,0.01,0.01,0.028999999999999998,0.0,19.994,-3.302,,,SSE,12.285,-38.172,92.98
666,245,8011,joint,7,111,Greed_Risk_Nash,0,0,0,0.01,0.01,0.036000000000000004,0.0,19.99,1.146,-7.772,,SSE,12.222000000000001,-38.010999999999996,96.816
667,245,8011,joint,8,1000,Coop,0,0,0,0.53,0.53,0.209,0.0,3.3560000000000003,,,,SSE,11.956,-37.131,86.73899999999999
668,245,8011,joint,9,1001,Coop_Nash,0,0,0,0.633,0.633,0.316,0.0,2.572,0.466,,,SSE,11.415999999999999,-35.652,87.939
669,245,8011,joint,10,1010,Coop_Risk,0,0,0,0.24,0.24,0.213,0.0,3.054,-0.735,,,SSE,12.089,-37.485,91.605
670,245,8011,joint,11,1011,Coop_Risk_Nash,0,0,0,0.278,0.278,0.303,0.0,2.354,-1.69,1.5730000000000002,,SSE,11.536,-35.986,92.766
671,245,8011,joint,12,1100,Coop_Greed,0,0,0,0.294,0.294,0.262,0.0,2.775,2.404,,,SSE,10.806,-33.894,84.42299999999999
672,245,8011,joint,13,1101,Coop_Greed_Nash,0,0,0,0.519,0.519,0.198,0.0,4.196000000000001,4.916,-2.887,,SSE,10.46,-32.854,86.50200000000001
673,245,8011,joint,14,1110,Coop_Greed_Risk,0,0,0,0.134,0.134,0.23600000000000002,0.0,3.114,2.923,-1.12,,SSE,10.784,-33.830999999999996,88.456
674,245,8011,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.188,0.188,0.265,0.0,2.99,3.737,-0.285,-2.1069999999999998,SSE,10.597000000000001,-33.269,91.491
675,246,8012,joint,1,1,Nash,0,0,0,0.35,0.35,0.251,0.0,4.418,,,,SSE,8.904,-27.698,67.872
676,246,8012,joint,2,10,Risk,0,0,0,0.7559999999999999,0.7559999999999999,0.20800000000000002,0.0,1.4980000000000002,,,,SSE,10.908,-34.193000000000005,80.863
677,246,8012,joint,3,11,Risk_Nash,0,0,0,0.498,0.498,0.33399999999999996,0.0,-0.8420000000000001,3.864,,,SSE,8.499,-26.211,69.057
678,246,8012,joint,4,100,Greed,0,0,0,1.444,1.444,0.223,0.0,5.32,,,,SSE,7.816,-23.528000000000002,59.532
679,246,8012,joint,5,101,Greed_Nash,0,0,0,0.726,0.726,0.415,0.0,2.145,1.835,,,SSE,7.176,-20.796,58.227
680,246,8012,joint,6,110,Greed_Risk,0,0,0,2.021,2.021,0.158,0.0,8.151,2.4019999999999997,,,SSE,6.436,-17.32,51.276
681,246,8012,joint,7,111,Greed_Risk_Nash,0,0,0,0.7559999999999999,0.7559999999999999,0.335,0.0,3.157,0.607,1.3359999999999999,,SSE,6.582000000000001,-18.039,56.872
682,246,8012,joint,8,1000,Coop,0,0,0,0.951,0.951,0.387,0.0,0.879,,,,SSE,9.774,-30.682,73.84100000000001
683,246,8012,joint,9,1001,Coop_Nash,0,0,0,0.866,0.866,0.573,0.0,0.649,2.523,,,SSE,6.404,-17.151,50.937
684,246,8012,joint,10,1010,Coop_Risk,0,0,0,0.21899999999999997,0.21899999999999997,1.531,0.0,0.228,0.168,,,SSE,8.603,-26.6,69.836
685,246,8012,joint,11,1011,Coop_Risk_Nash,0,0,0,0.28800000000000003,0.28800000000000003,1.757,0.0,0.218,-0.18600000000000003,0.9329999999999999,,SSE,5.672000000000001,-13.27,47.335
686,246,8012,joint,12,1100,Coop_Greed,0,0,0,1.715,1.715,0.27699999999999997,0.0,1.5319999999999998,4.728,,,SSE,5.038,-9.476,35.588
687,246,8012,joint,13,1101,Coop_Greed_Nash,0,0,0,1.7369999999999999,1.7369999999999999,0.335,0.0,1.643,3.302,2.655,,SSE,3.8489999999999998,-0.8590000000000001,22.511999999999997
688,246,8012,joint,14,1110,Coop_Greed_Risk,0,0,0,1.081,1.081,0.49700000000000005,0.0,1.169,2.85,0.948,,SSE,3.0260000000000002,6.836,7.122999999999999
689,246,8012,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,4.063,4.063,0.125,0.0,4.444,10.279000000000002,1.6780000000000002,4.492,SSE,3.025,6.85,11.254000000000001
690,247,8013,joint,1,1,Nash,0,0,0,0.823,0.823,0.382,0.0,1.7109999999999999,,,,SSE,12.940999999999999,-39.787,92.051
691,247,8013,joint,2,10,Risk,0,0,0,0.01,0.01,0.01,0.0,-1.261,,,,SSE,14.235,-42.832,98.14
692,247,8013,joint,3,11,Risk_Nash,0,0,0,0.01,0.01,0.063,0.0,-11.785,19.995,,,SSE,12.302999999999999,-38.218,93.072
693,247,8013,joint,4,100,Greed,0,0,0,0.898,0.898,0.7440000000000001,0.0,2.4459999999999997,,,,SSE,8.396,-26.316999999999997,65.11
694,247,8013,joint,5,101,Greed_Nash,0,0,0,0.7829999999999999,0.7829999999999999,0.7709999999999999,0.0,2.492,-0.153,,,SSE,8.318,-25.883000000000003,68.40100000000001
695,247,8013,joint,6,110,Greed_Risk,0,0,0,0.851,0.851,0.331,0.0,4.35,-0.845,,,SSE,9.418,-29.891,76.417
696,247,8013,joint,7,111,Greed_Risk_Nash,0,0,0,0.8220000000000001,0.8220000000000001,0.39399999999999996,0.0,4.6610000000000005,-0.07,-1.2229999999999999,,SSE,9.207,-29.13,79.054
697,247,8013,joint,8,1000,Coop,0,0,0,0.8390000000000001,0.8390000000000001,0.315,0.0,2.488,,,,SSE,11.633,-36.253,84.98299999999999
698,247,8013,joint,9,1001,Coop_Nash,0,0,0,0.889,0.889,0.433,0.0,2.0269999999999997,1.902,,,SSE,9.826,-30.85,78.336
699,247,8013,joint,10,1010,Coop_Risk,0,0,0,0.58,0.58,0.251,0.0,2.875,-0.991,,,SSE,12.132,-37.598,91.83200000000001
700,247,8013,joint,11,1011,Coop_Risk_Nash,0,0,0,0.642,0.642,0.37,0.0,2.211,-2.329,3.199,,SSE,9.953,-31.261,83.31700000000001
701,247,8013,joint,12,1100,Coop_Greed,0,0,0,3.1489999999999996,3.1489999999999996,0.248,0.0,7.555,11.556,,,SSE,4.405,-5.1739999999999995,26.983
702,247,8013,joint,13,1101,Coop_Greed_Nash,0,0,0,0.757,0.757,1.1909999999999998,0.0,1.4709999999999999,2.269,0.063,,SSE,3.943,-1.631,24.057
703,247,8013,joint,14,1110,Coop_Greed_Risk,0,0,0,3.9789999999999996,3.9789999999999996,5.0,0.0,11.76,20.0,-7.472,,SSE,3.7680000000000002,-0.179,21.153000000000002
704,247,8013,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,4.327,4.327,4.944,0.0,11.919,17.878,-3.428,-2.27,SSE,3.495,2.2319999999999998,20.489
705,248,8014,joint,1,1,Nash,0,0,0,0.467,0.467,0.18,0.0,1.736,,,,SSE,10.794,-33.876999999999995,80.23
706,248,8014,joint,2,10,Risk,0,0,0,0.01,0.01,0.01,0.0,-9.078,,,,SSE,11.24,-35.171,82.818
707,248,8014,joint,3,11,Risk_Nash,0,0,0,0.01,0.01,0.039,0.0,-13.149000000000001,19.996,,,SSE,10.287,-32.342,81.32
708,248,8014,joint,4,100,Greed,0,0,0,0.581,0.581,0.68,0.0,1.278,,,,SSE,8.125,-24.816,62.108999999999995
709,248,8014,joint,5,101,Greed_Nash,0,0,0,1.693,1.693,0.142,0.0,6.537999999999999,-2.9810000000000003,,,SSE,8.327,-25.589000000000002,67.814
710,248,8014,joint,6,110,Greed_Risk,0,0,0,0.249,0.249,0.271,0.0,2.9930000000000003,-0.7559999999999999,,,SSE,8.865,-27.596999999999998,71.829
711,248,8014,joint,7,111,Greed_Risk_Nash,0,0,0,0.209,0.209,0.251,0.0,3.517,-0.37200000000000005,-0.848,,SSE,8.865,-27.595,75.984
712,248,8014,joint,8,1000,Coop,0,0,0,1.31,1.31,0.508,0.0,1.3969999999999998,,,,SSE,7.648,-22.831999999999997,58.141000000000005
713,248,8014,joint,9,1001,Coop_Nash,0,0,0,1.5519999999999998,1.5519999999999998,0.41600000000000004,0.0,1.6159999999999999,-0.183,,,SSE,6.983,-19.922,56.48
714,248,8014,joint,10,1010,Coop_Risk,0,0,0,0.68,0.68,0.303,0.0,1.618,-1.2209999999999999,,,SSE,9.488,-29.733,76.102
