,sub_ind,sub_ID,fit_to,comb_index,comb,feature_names,asymm_LR,bounded_weights,gaze,LR_up,LR_down,inv_temp,gaze_bias,feature_weight_1,feature_weight_2,feature_weight_3,feature_weight_4,cost_type,SSE,LL,BIC
0,1,2003,choice_only,1,1,ExpVal,0,0,0,1.2590000000000001,1.2590000000000001,0.44,0.0,2.8789999999999996,,,,NLL,-999.0,-39.671,91.818
1,1,2003,choice_only,2,10,Risk,0,0,0,0.326,0.326,0.166,0.0,0.853,,,,NLL,-999.0,-44.032,100.541
2,1,2003,choice_only,3,11,Risk_ExpVal,0,0,0,0.48200000000000004,0.48200000000000004,0.281,0.0,-0.505,2.927,,,NLL,-999.0,-41.3,99.236
3,1,2003,choice_only,4,100,Greed,0,0,0,1.365,1.365,0.433,0.0,4.566,,,,NLL,-999.0,-33.584,79.64399999999999
4,1,2003,choice_only,5,101,Greed_ExpVal,0,0,0,0.88,0.88,0.491,0.0,3.47,1.125,,,NLL,-999.0,-32.646,81.928
5,1,2003,choice_only,6,110,Greed_Risk,0,0,0,0.5760000000000001,0.5760000000000001,0.447,0.0,3.065,0.5820000000000001,,,NLL,-999.0,-34.803000000000004,86.242
6,1,2003,choice_only,7,111,Greed_Risk_ExpVal,0,0,0,1.67,1.67,0.14,0.0,11.339,3.51,-1.09,,NLL,-999.0,-33.758,88.31
7,1,2003,choice_only,8,1000,Coop,0,0,0,0.01,0.01,0.039,0.0,19.995,,,,NLL,-999.0,-39.751,91.978
8,1,2003,choice_only,9,1001,Coop_ExpVal,0,0,0,0.7,0.7,0.483,0.0,2.62,2.115,,,NLL,-999.0,-36.093,88.821
9,1,2003,choice_only,10,1010,Coop_Risk,0,0,0,0.147,0.147,0.22,0.0,3.7960000000000003,0.6970000000000001,,,NLL,-999.0,-39.531,95.697
10,1,2003,choice_only,11,1011,Coop_Risk_ExpVal,0,0,0,0.327,0.327,0.332,0.0,2.99,-0.583,2.6830000000000003,,NLL,-999.0,-36.76,94.314
11,1,2003,choice_only,12,1100,Coop_Greed,0,0,0,0.9890000000000001,0.9890000000000001,0.5820000000000001,0.0,3.295,4.192,,,NLL,-999.0,-27.998,72.632
12,1,2003,choice_only,13,1101,Coop_Greed_ExpVal,0,0,0,0.7120000000000001,0.7120000000000001,0.69,0.0,2.722,3.261,1.0270000000000001,,NLL,-999.0,-26.478,73.751
13,1,2003,choice_only,14,1110,Coop_Greed_Risk,0,0,0,0.552,0.552,0.504,0.0,2.875,3.37,0.5529999999999999,,NLL,-999.0,-29.057,78.90899999999999
14,1,2003,choice_only,15,1111,Coop_Greed_Risk_ExpVal,0,0,0,0.44799999999999995,0.44799999999999995,0.565,0.0,2.51,3.388,1.036,-0.39299999999999996,NLL,-999.0,-27.947,80.847
15,2,2004,choice_only,1,1,ExpVal,0,0,0,0.01,0.01,0.035,0.0,19.997,,,,NLL,-999.0,-41.645,95.76700000000001
16,2,2004,choice_only,2,10,Risk,0,0,0,0.01,0.01,0.01,0.0,-0.004,,,,NLL,-999.0,-44.361999999999995,101.20100000000001
17,2,2004,choice_only,3,11,Risk_ExpVal,0,0,0,0.01,0.01,0.057,0.0,-10.694,19.999000000000002,,,NLL,-999.0,-40.104,96.84299999999999
18,2,2004,choice_only,4,100,Greed,0,0,0,0.342,0.342,0.433,0.0,3.8689999999999998,,,,NLL,-999.0,-32.555,77.587
19,2,2004,choice_only,5,101,Greed_ExpVal,0,0,0,0.11199999999999999,0.11199999999999999,0.287,0.0,5.025,-0.564,,,NLL,-999.0,-33.425,83.486
20,2,2004,choice_only,6,110,Greed_Risk,0,0,0,0.18600000000000003,0.18600000000000003,0.331,0.0,4.33,-0.081,,,NLL,-999.0,-33.257,83.149
21,2,2004,choice_only,7,111,Greed_Risk_ExpVal,0,0,0,0.039,0.039,0.172,0.0,8.6,1.002,-2.092,,NLL,-999.0,-33.43,87.654
22,2,2004,choice_only,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,12.485,,,,NLL,-999.0,-44.236000000000004,100.95
23,2,2004,choice_only,9,1001,Coop_ExpVal,0,0,0,0.01,0.01,0.035,0.0,3.927,19.998,,,NLL,-999.0,-41.50899999999999,99.65299999999999
24,2,2004,choice_only,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.01,0.0,12.515999999999998,-0.004,,,NLL,-999.0,-44.236999999999995,105.109
25,2,2004,choice_only,11,1011,Coop_Risk_ExpVal,0,0,0,0.01,0.01,0.057,0.0,2.504,-10.690999999999999,19.999000000000002,,NLL,-999.0,-39.96,100.715
26,2,2004,choice_only,12,1100,Coop_Greed,0,0,0,0.39,0.39,0.435,0.0,0.664,3.9339999999999997,,,NLL,-999.0,-32.345,81.325
27,2,2004,choice_only,13,1101,Coop_Greed_ExpVal,0,0,0,0.084,0.084,0.271,0.0,0.701,5.263999999999999,-0.612,,NLL,-999.0,-33.295,87.384
28,2,2004,choice_only,14,1110,Coop_Greed_Risk,0,0,0,0.198,0.198,0.309,0.0,0.691,4.623,-0.067,,NLL,-999.0,-33.12,87.035
29,2,2004,choice_only,15,1111,Coop_Greed_Risk_ExpVal,0,0,0,0.01,0.01,0.07400000000000001,0.0,2.501,19.987000000000002,2.378,-5.008,NLL,-999.0,-33.253,91.458
30,3,2005,choice_only,1,1,ExpVal,0,0,0,0.348,0.348,0.39299999999999996,0.0,4.527,,,,NLL,-999.0,-33.85,80.17699999999999
31,3,2005,choice_only,2,10,Risk,0,0,0,0.01,0.01,0.013000000000000001,0.0,19.973,,,,NLL,-999.0,-43.86,100.197
32,3,2005,choice_only,3,11,Risk_ExpVal,0,0,0,0.069,0.069,0.282,0.0,-3.417,8.128,,,NLL,-999.0,-31.605,79.845
33,3,2005,choice_only,4,100,Greed,0,0,0,0.239,0.239,0.392,0.0,4.379,,,,NLL,-999.0,-30.421999999999997,73.32
34,3,2005,choice_only,5,101,Greed_ExpVal,0,0,0,0.22699999999999998,0.22699999999999998,0.307,0.0,4.322,3.455,,,NLL,-999.0,-28.142,72.919
35,3,2005,choice_only,6,110,Greed_Risk,0,0,0,0.158,0.158,0.34700000000000003,0.0,4.801,1.271,,,NLL,-999.0,-29.791,76.217
36,3,2005,choice_only,7,111,Greed_Risk_ExpVal,0,0,0,0.11699999999999999,0.11699999999999999,0.325,0.0,3.577,-0.478,3.4989999999999997,,NLL,-999.0,-28.285,77.36399999999999
37,3,2005,choice_only,8,1000,Coop,0,0,0,4.291,4.291,0.293,0.0,4.234,,,,NLL,-999.0,-43.327,99.131
38,3,2005,choice_only,9,1001,Coop_ExpVal,0,0,0,0.29600000000000004,0.29600000000000004,0.381,0.0,0.6779999999999999,4.418,,,NLL,-999.0,-33.906,84.448
39,3,2005,choice_only,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.013000000000000001,0.0,10.076,19.982,,,NLL,-999.0,-43.733000000000004,104.102
40,3,2005,choice_only,11,1011,Coop_Risk_ExpVal,0,0,0,0.013000000000000001,0.013000000000000001,0.14800000000000002,0.0,1.334,-6.632000000000001,15.408,,NLL,-999.0,-31.444000000000003,83.682
41,3,2005,choice_only,12,1100,Coop_Greed,0,0,0,0.23600000000000002,0.23600000000000002,0.39899999999999997,0.0,0.6729999999999999,4.282,,,NLL,-999.0,-30.289,77.21300000000001
42,3,2005,choice_only,13,1101,Coop_Greed_ExpVal,0,0,0,0.184,0.184,0.36,0.0,0.7759999999999999,3.668,2.873,,NLL,-999.0,-28.02,76.834
43,3,2005,choice_only,14,1110,Coop_Greed_Risk,0,0,0,0.141,0.141,0.35100000000000003,0.0,0.684,4.71,1.24,,NLL,-999.0,-29.651,80.096
44,3,2005,choice_only,15,1111,Coop_Greed_Risk_ExpVal,0,0,0,0.109,0.109,0.311,0.0,0.823,3.718,-0.512,3.623,NLL,-999.0,-28.12,81.193
45,4,2006,choice_only,1,1,ExpVal,0,0,0,0.038,0.038,0.135,0.0,6.61,,,,NLL,-999.0,-40.064,92.605
46,4,2006,choice_only,2,10,Risk,0,0,0,0.565,0.565,0.161,0.0,-1.975,,,,NLL,-999.0,-43.318999999999996,99.115
47,4,2006,choice_only,3,11,Risk_ExpVal,0,0,0,0.099,0.099,0.489,0.0,-4.216,5.507999999999999,,,NLL,-999.0,-31.756,80.148
48,4,2006,choice_only,4,100,Greed,0,0,0,0.155,0.155,0.336,0.0,5.434,,,,NLL,-999.0,-27.59,67.657
49,4,2006,choice_only,5,101,Greed_ExpVal,0,0,0,0.111,0.111,0.331,0.0,5.79,-0.61,,,NLL,-999.0,-27.478,71.592
50,4,2006,choice_only,6,110,Greed_Risk,0,0,0,0.20600000000000002,0.20600000000000002,0.44299999999999995,0.0,4.567,-1.287,,,NLL,-999.0,-26.054000000000002,68.743
51,4,2006,choice_only,7,111,Greed_Risk_ExpVal,0,0,0,0.156,0.156,0.392,0.0,4.114,-2.521,2.122,,NLL,-999.0,-25.833000000000002,72.461
52,4,2006,choice_only,8,1000,Coop,0,0,0,0.01,0.01,0.013000000000000001,0.0,19.785,,,,NLL,-999.0,-43.86,100.197
53,4,2006,choice_only,9,1001,Coop_ExpVal,0,0,0,0.07,0.07,0.20199999999999999,0.0,1.466,4.544,,,NLL,-999.0,-39.483000000000004,95.601
54,4,2006,choice_only,10,1010,Coop_Risk,0,0,0,0.44299999999999995,0.44299999999999995,0.228,0.0,1.307,-1.413,,,NLL,-999.0,-42.75,102.137
55,4,2006,choice_only,11,1011,Coop_Risk_ExpVal,0,0,0,0.126,0.126,0.47600000000000003,0.0,0.89,-4.434,5.805,,NLL,-999.0,-30.929000000000002,82.65299999999999
56,4,2006,choice_only,12,1100,Coop_Greed,0,0,0,0.156,0.156,0.348,0.0,1.482,5.476,,,NLL,-999.0,-26.616,69.867
57,4,2006,choice_only,13,1101,Coop_Greed_ExpVal,0,0,0,0.115,0.115,0.365,0.0,1.425,5.5120000000000005,-0.544,,NLL,-999.0,-26.476,73.74600000000001
58,4,2006,choice_only,14,1110,Coop_Greed_Risk,0,0,0,0.262,0.262,0.4,0.0,1.4380000000000002,5.348,-1.492,,NLL,-999.0,-24.930999999999997,70.657
59,4,2006,choice_only,15,1111,Coop_Greed_Risk_ExpVal,0,0,0,0.17300000000000001,0.17300000000000001,0.424,0.0,1.37,4.051,-2.4459999999999997,2.093,NLL,-999.0,-24.677,74.306
60,5,2008,choice_only,1,1,ExpVal,0,0,0,0.934,0.934,0.23,0.0,1.9409999999999998,,,,NLL,-999.0,-42.85,98.176
61,5,2008,choice_only,2,10,Risk,0,0,0,0.39799999999999996,0.39799999999999996,0.18600000000000003,0.0,-0.004,,,,NLL,-999.0,-43.958,100.39399999999999
62,5,2008,choice_only,3,11,Risk_ExpVal,0,0,0,0.419,0.419,0.19,0.0,-1.354,2.9339999999999997,,,NLL,-999.0,-42.591,101.818
63,5,2008,choice_only,4,100,Greed,0,0,0,0.446,0.446,0.35100000000000003,0.0,3.4019999999999997,,,,NLL,-999.0,-36.78,86.036
64,5,2008,choice_only,5,101,Greed_ExpVal,0,0,0,0.41600000000000004,0.41600000000000004,0.387,0.0,3.825,-1.2429999999999999,,,NLL,-999.0,-35.553000000000004,87.742
65,5,2008,choice_only,6,110,Greed_Risk,0,0,0,0.42700000000000005,0.42700000000000005,0.298,0.0,3.867,-0.012,,,NLL,-999.0,-36.275,89.186
66,5,2008,choice_only,7,111,Greed_Risk_ExpVal,0,0,0,0.254,0.254,0.452,0.0,3.8339999999999996,1.073,-2.298,,NLL,-999.0,-34.609,90.01299999999999
67,5,2008,choice_only,8,1000,Coop,0,0,0,0.01,0.01,0.013000000000000001,0.0,19.838,,,,NLL,-999.0,-43.86,100.197
68,5,2008,choice_only,9,1001,Coop_ExpVal,0,0,0,0.741,0.741,0.313,0.0,1.074,1.501,,,NLL,-999.0,-42.243,101.12200000000001
69,5,2008,choice_only,10,1010,Coop_Risk,0,0,0,0.37799999999999995,0.37799999999999995,0.19699999999999998,0.0,1.368,-0.008,,,NLL,-999.0,-43.473,103.58200000000001
70,5,2008,choice_only,11,1011,Coop_Risk_ExpVal,0,0,0,0.358,0.358,0.235,0.0,1.194,-1.127,2.441,,NLL,-999.0,-42.034,104.86200000000001
71,5,2008,choice_only,12,1100,Coop_Greed,0,0,0,0.639,0.639,0.282,0.0,1.383,4.454,,,NLL,-999.0,-35.856,88.348
72,5,2008,choice_only,13,1101,Coop_Greed_ExpVal,0,0,0,0.42100000000000004,0.42100000000000004,0.433,0.0,0.902,3.51,-1.087,,NLL,-999.0,-34.62,90.03399999999999
73,5,2008,choice_only,14,1110,Coop_Greed_Risk,0,0,0,0.4,0.4,0.361,0.0,1.0090000000000001,3.345,-0.023,,NLL,-999.0,-35.345,91.484
74,5,2008,choice_only,15,1111,Coop_Greed_Risk_ExpVal,0,0,0,0.34,0.34,0.371,0.0,0.9990000000000001,4.803,1.308,-2.805,NLL,-999.0,-33.716,92.38600000000001
75,6,2009,choice_only,1,1,ExpVal,0,0,0,1.143,1.143,0.257,0.0,6.482,,,,NLL,-999.0,-36.649,85.775
76,6,2009,choice_only,2,10,Risk,0,0,0,1.125,1.125,0.373,0.0,3.201,,,,NLL,-999.0,-35.196,82.869
77,6,2009,choice_only,3,11,Risk_ExpVal,0,0,0,0.703,0.703,0.447,0.0,1.8130000000000002,3.4360000000000004,,,NLL,-999.0,-31.787,80.209
78,6,2009,choice_only,4,100,Greed,0,0,0,0.01,0.01,0.036000000000000004,0.0,19.998,,,,NLL,-999.0,-40.505,93.48700000000001
79,6,2009,choice_only,5,101,Greed_ExpVal,0,0,0,0.01,0.01,0.045,0.0,7.082999999999999,19.992,,,NLL,-999.0,-37.599000000000004,91.834
80,6,2009,choice_only,6,110,Greed_Risk,0,0,0,0.46799999999999997,0.46799999999999997,0.364,0.0,3.187,3.0780000000000003,,,NLL,-999.0,-33.738,84.111
81,6,2009,choice_only,7,111,Greed_Risk_ExpVal,0,0,0,0.43,0.43,0.327,0.0,3.239,3.2880000000000003,1.128,,NLL,-999.0,-33.31,87.414
82,6,2009,choice_only,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,18.778,,,,NLL,-999.0,-44.08,100.637
83,6,2009,choice_only,9,1001,Coop_ExpVal,0,0,0,0.589,0.589,0.445,0.0,0.5329999999999999,3.685,,,NLL,-999.0,-36.398,89.431
84,6,2009,choice_only,10,1010,Coop_Risk,0,0,0,1.111,1.111,0.377,0.0,0.696,3.199,,,NLL,-999.0,-34.624,85.883
85,6,2009,choice_only,11,1011,Coop_Risk_ExpVal,0,0,0,0.684,0.684,0.49200000000000005,0.0,0.597,1.6909999999999998,3.3680000000000003,,NLL,-999.0,-30.854,82.50299999999999
86,6,2009,choice_only,12,1100,Coop_Greed,0,0,0,0.01,0.01,0.036000000000000004,0.0,5.899,19.999000000000002,,,NLL,-999.0,-40.186,97.007
87,6,2009,choice_only,13,1101,Coop_Greed_ExpVal,0,0,0,0.01,0.01,0.046,0.0,5.183,7.081,19.993,,NLL,-999.0,-37.246,95.287
88,6,2009,choice_only,14,1110,Coop_Greed_Risk,0,0,0,0.469,0.469,0.405,0.0,0.733,2.9730000000000003,2.8480000000000003,,NLL,-999.0,-33.085,86.964
89,6,2009,choice_only,15,1111,Coop_Greed_Risk_ExpVal,0,0,0,0.379,0.379,0.38799999999999996,0.0,0.701,2.7319999999999998,2.7739999999999996,1.0390000000000001,NLL,-999.0,-32.791,90.535
90,7,2011,choice_only,1,1,ExpVal,0,0,0,0.01,0.01,0.01,0.0,16.7,,,,NLL,-999.0,-44.195,100.867
91,7,2011,choice_only,2,10,Risk,0,0,0,0.01,0.01,0.01,0.0,-18.803,,,,NLL,-999.0,-44.081,100.639
92,7,2011,choice_only,3,11,Risk_ExpVal,0,0,0,0.01,0.01,0.023,0.0,-18.552,19.999000000000002,,,NLL,-999.0,-43.294,103.22399999999999
93,7,2011,choice_only,4,100,Greed,0,0,0,0.737,0.737,0.358,0.0,2.3480000000000003,,,,NLL,-999.0,-39.001,90.478
94,7,2011,choice_only,5,101,Greed_ExpVal,0,0,0,1.321,1.321,0.079,0.0,11.035,-4.185,,,NLL,-999.0,-40.317,97.27
95,7,2011,choice_only,6,110,Greed_Risk,0,0,0,0.266,0.266,0.239,0.0,2.717,-0.9229999999999999,,,NLL,-999.0,-40.981,98.598
96,7,2011,choice_only,7,111,Greed_Risk_ExpVal,0,0,0,0.14400000000000002,0.14400000000000002,0.20199999999999999,0.0,3.82,-0.325,-1.4909999999999999,,NLL,-999.0,-41.166000000000004,103.12700000000001
97,7,2011,choice_only,8,1000,Coop,0,0,0,0.369,0.369,0.365,0.0,4.67,,,,NLL,-999.0,-32.12,76.71600000000001
98,7,2011,choice_only,9,1001,Coop_ExpVal,0,0,0,0.01,0.01,0.069,0.0,19.997,3.7560000000000002,,,NLL,-999.0,-32.045,80.725
99,7,2011,choice_only,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.07,0.0,19.999000000000002,-4.218999999999999,,,NLL,-999.0,-31.869,80.373
100,7,2011,choice_only,11,1011,Coop_Risk_ExpVal,0,0,0,0.01,0.01,0.073,0.0,19.999000000000002,-9.032,9.727,,NLL,-999.0,-30.651999999999997,82.09899999999999
101,7,2011,choice_only,12,1100,Coop_Greed,0,0,0,0.494,0.494,0.635,0.0,4.131,2.342,,,NLL,-999.0,-24.276,65.187
102,7,2011,choice_only,13,1101,Coop_Greed_ExpVal,0,0,0,0.31,0.31,0.517,0.0,4.216,3.022,-1.018,,NLL,-999.0,-25.671999999999997,72.138
103,7,2011,choice_only,14,1110,Coop_Greed_Risk,0,0,0,0.244,0.244,0.484,0.0,4.198,2.451,-0.767,,NLL,-999.0,-26.500999999999998,73.797
104,7,2011,choice_only,15,1111,Coop_Greed_Risk_ExpVal,0,0,0,0.163,0.163,0.38799999999999996,0.0,4.859,3.553,-0.3,-1.2409999999999999,NLL,-999.0,-26.888,78.729
105,8,2013,choice_only,1,1,ExpVal,0,0,0,0.475,0.475,0.239,0.0,0.907,,,,NLL,-999.0,-43.701,99.88
106,8,2013,choice_only,2,10,Risk,0,0,0,0.01,0.01,0.01,0.0,-18.807000000000002,,,,NLL,-999.0,-44.082,100.641
107,8,2013,choice_only,3,11,Risk_ExpVal,0,0,0,0.01,0.01,0.03,0.0,-16.736,19.999000000000002,,,NLL,-999.0,-42.763999999999996,102.164
108,8,2013,choice_only,4,100,Greed,0,0,0,0.474,0.474,0.293,0.0,2.245,,,,NLL,-999.0,-40.766,94.008
109,8,2013,choice_only,5,101,Greed_ExpVal,0,0,0,0.368,0.368,0.28300000000000003,0.0,2.575,-0.748,,,NLL,-999.0,-40.626,97.887
110,8,2013,choice_only,6,110,Greed_Risk,0,0,0,0.01,0.01,0.028999999999999998,0.0,19.996,-7.005,,,NLL,-999.0,-41.49100000000001,99.617
111,8,2013,choice_only,7,111,Greed_Risk_ExpVal,0,0,0,0.040999999999999995,0.040999999999999995,0.1,0.0,5.855,-2.0909999999999997,0.040999999999999995,,NLL,-999.0,-41.486000000000004,103.766
112,8,2013,choice_only,8,1000,Coop,0,0,0,1.244,1.244,0.254,0.0,2.254,,,,NLL,-999.0,-43.372,99.221
113,8,2013,choice_only,9,1001,Coop_ExpVal,0,0,0,0.9490000000000001,0.9490000000000001,0.183,0.0,2.6460000000000004,1.187,,,NLL,-999.0,-42.573,101.78200000000001
114,8,2013,choice_only,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.016,0.0,19.998,-12.15,,,NLL,-999.0,-43.291000000000004,103.21799999999999
115,8,2013,choice_only,11,1011,Coop_Risk_ExpVal,0,0,0,0.01,0.01,0.031,0.0,10.749,-16.730999999999998,19.999000000000002,,NLL,-999.0,-41.938,104.671
116,8,2013,choice_only,12,1100,Coop_Greed,0,0,0,1.06,1.06,0.18600000000000003,0.0,2.866,3.917,,,NLL,-999.0,-39.236999999999995,95.109
117,8,2013,choice_only,13,1101,Coop_Greed_ExpVal,0,0,0,0.466,0.466,0.326,0.0,1.5759999999999998,2.451,-0.7290000000000001,,NLL,-999.0,-39.093,98.98
118,8,2013,choice_only,14,1110,Coop_Greed_Risk,0,0,0,0.01,0.01,0.03,0.0,11.530999999999999,19.97,-6.983,,NLL,-999.0,-40.628,102.05
119,8,2013,choice_only,15,1111,Coop_Greed_Risk_ExpVal,0,0,0,0.09699999999999999,0.09699999999999999,0.16399999999999998,0.0,2.198,3.6689999999999996,-1.358,0.08,NLL,-999.0,-40.579,106.11200000000001
120,9,2014,choice_only,1,1,ExpVal,0,0,0,4.013,4.013,0.16699999999999998,0.0,9.795,,,,NLL,-999.0,-35.879,84.234
121,9,2014,choice_only,2,10,Risk,0,0,0,1.033,1.033,0.43200000000000005,0.0,2.011,,,,NLL,-999.0,-37.3,87.07700000000001
122,9,2014,choice_only,3,11,Risk_ExpVal,0,0,0,1.367,1.367,0.445,0.0,1.515,3.497,,,NLL,-999.0,-30.987,78.609
123,9,2014,choice_only,4,100,Greed,0,0,0,1.015,1.015,0.615,0.0,3.07,,,,NLL,-999.0,-31.144000000000002,74.765
124,9,2014,choice_only,5,101,Greed_ExpVal,0,0,0,1.2790000000000001,1.2790000000000001,0.606,0.0,2.972,2.369,,,NLL,-999.0,-26.229,69.094
125,9,2014,choice_only,6,110,Greed_Risk,0,0,0,2.05,2.05,0.47700000000000004,0.0,6.141,4.467,,,NLL,-999.0,-18.265,53.165
126,9,2014,choice_only,7,111,Greed_Risk_ExpVal,0,0,0,1.1740000000000002,1.1740000000000002,0.66,0.0,3.951,2.8280000000000003,1.156,,NLL,-999.0,-18.872,58.538000000000004
127,9,2014,choice_only,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,-12.513,,,,NLL,-999.0,-44.236999999999995,100.95
128,9,2014,choice_only,9,1001,Coop_ExpVal,0,0,0,1.2790000000000001,1.2790000000000001,0.37,0.0,-0.682,3.7960000000000003,,,NLL,-999.0,-37.536,91.708
129,9,2014,choice_only,10,1010,Coop_Risk,0,0,0,1.078,1.078,0.337,0.0,-0.948,2.374,,,NLL,-999.0,-38.185,93.005
130,9,2014,choice_only,11,1011,Coop_Risk_ExpVal,0,0,0,1.6019999999999999,1.6019999999999999,0.376,0.0,-0.9440000000000001,1.791,4.154,,NLL,-999.0,-31.261,83.31700000000001
131,9,2014,choice_only,12,1100,Coop_Greed,0,0,0,1.054,1.054,0.494,0.0,-0.992,3.522,,,NLL,-999.0,-32.141999999999996,80.919
132,9,2014,choice_only,13,1101,Coop_Greed_ExpVal,0,0,0,1.038,1.038,0.599,0.0,-0.636,2.695,2.25,,NLL,-999.0,-27.017,74.829
133,9,2014,choice_only,14,1110,Coop_Greed_Risk,0,0,0,1.273,1.273,0.764,0.0,-0.6759999999999999,3.27,2.845,,NLL,-999.0,-17.112000000000002,55.019
134,9,2014,choice_only,15,1111,Coop_Greed_Risk_ExpVal,0,0,0,4.77,4.77,0.17600000000000002,0.0,-1.061,13.370999999999999,10.272,5.681,NLL,-999.0,-18.066,61.086000000000006
135,10,2015,choice_only,1,1,ExpVal,0,0,0,0.99,0.99,0.20199999999999999,0.0,3.907,,,,NLL,-999.0,-41.118,94.712
136,10,2015,choice_only,2,10,Risk,0,0,0,0.01,0.01,0.016,0.0,19.995,,,,NLL,-999.0,-43.578,99.633
137,10,2015,choice_only,3,11,Risk_ExpVal,0,0,0,0.127,0.127,0.165,0.0,0.27699999999999997,3.595,,,NLL,-999.0,-42.226000000000006,101.087
138,10,2015,choice_only,4,100,Greed,0,0,0,0.501,0.501,0.225,0.0,3.0180000000000002,,,,NLL,-999.0,-41.115,94.70700000000001
139,10,2015,choice_only,5,101,Greed_ExpVal,0,0,0,0.42200000000000004,0.42200000000000004,0.265,0.0,1.9669999999999999,1.567,,,NLL,-999.0,-40.148,96.932
140,10,2015,choice_only,6,110,Greed_Risk,0,0,0,0.122,0.122,0.192,0.0,3.195,1.8519999999999999,,,NLL,-999.0,-40.876,98.38799999999999
141,10,2015,choice_only,7,111,Greed_Risk_ExpVal,0,0,0,0.20199999999999999,0.20199999999999999,0.217,0.0,2.93,1.751,0.076,,NLL,-999.0,-40.559,101.912
142,10,2015,choice_only,8,1000,Coop,0,0,0,2.611,2.611,0.574,0.0,3.062,,,,NLL,-999.0,-40.54,93.55799999999999
143,10,2015,choice_only,9,1001,Coop_ExpVal,0,0,0,0.845,0.845,0.344,0.0,0.8290000000000001,2.395,,,NLL,-999.0,-40.510999999999996,97.65799999999999
144,10,2015,choice_only,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.016,0.0,4.071000000000001,19.995,,,NLL,-999.0,-43.54600000000001,103.727
145,10,2015,choice_only,11,1011,Coop_Risk_ExpVal,0,0,0,0.155,0.155,0.18600000000000003,0.0,0.45299999999999996,0.26,3.218,,NLL,-999.0,-42.152,105.098
146,10,2015,choice_only,12,1100,Coop_Greed,0,0,0,0.489,0.489,0.316,0.0,0.556,2.217,,,NLL,-999.0,-40.788000000000004,98.211
147,10,2015,choice_only,13,1101,Coop_Greed_ExpVal,0,0,0,0.672,0.672,0.198,0.0,0.759,2.682,2.137,,NLL,-999.0,-39.846,100.48700000000001
148,10,2015,choice_only,14,1110,Coop_Greed_Risk,0,0,0,0.166,0.166,0.195,0.0,0.465,3.167,1.8319999999999999,,NLL,-999.0,-40.797,102.389
149,10,2015,choice_only,15,1111,Coop_Greed_Risk_ExpVal,0,0,0,0.218,0.218,0.231,0.0,0.424,2.76,1.645,0.09699999999999999,NLL,-999.0,-40.441,105.836
150,11,2016,choice_only,1,1,ExpVal,0,0,0,0.187,0.187,0.14,0.0,3.137,,,,NLL,-999.0,-43.297,99.071
151,11,2016,choice_only,2,10,Risk,0,0,0,0.01,0.01,0.01,0.0,6.252999999999999,,,,NLL,-999.0,-44.333,101.14200000000001
152,11,2016,choice_only,3,11,Risk_ExpVal,0,0,0,0.01,0.01,0.028999999999999998,0.0,-7.9479999999999995,19.999000000000002,,,NLL,-999.0,-43.053000000000004,102.742
153,11,2016,choice_only,4,100,Greed,0,0,0,1.244,1.244,0.377,0.0,5.0760000000000005,,,,NLL,-999.0,-32.051,76.579
154,11,2016,choice_only,5,101,Greed_ExpVal,0,0,0,0.54,0.54,0.45299999999999996,0.0,3.437,-0.23,,,NLL,-999.0,-34.546,85.728
155,11,2016,choice_only,6,110,Greed_Risk,0,0,0,0.33,0.33,0.223,0.0,4.592,0.361,,,NLL,-999.0,-38.27,93.175
156,11,2016,choice_only,7,111,Greed_Risk_ExpVal,0,0,0,0.177,0.177,0.325,0.0,4.082,1.178,-1.8330000000000002,,NLL,-999.0,-37.736999999999995,96.26899999999999
157,11,2016,choice_only,8,1000,Coop,0,0,0,2.571,2.571,0.20199999999999999,0.0,4.718999999999999,,,,NLL,-999.0,-43.141999999999996,98.76100000000001
158,11,2016,choice_only,9,1001,Coop_ExpVal,0,0,0,0.59,0.59,0.23399999999999999,0.0,2.055,2.359,,,NLL,-999.0,-42.254,101.14399999999999
159,11,2016,choice_only,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.016,0.0,19.999000000000002,4.075,,,NLL,-999.0,-43.549,103.734
160,11,2016,choice_only,11,1011,Coop_Risk_ExpVal,0,0,0,0.01,0.01,0.03,0.0,11.074000000000002,-7.943,19.999000000000002,,NLL,-999.0,-42.233999999999995,105.26299999999999
161,11,2016,choice_only,12,1100,Coop_Greed,0,0,0,1.495,1.495,0.581,0.0,3.365,4.69,,,NLL,-999.0,-27.588,71.812
162,11,2016,choice_only,13,1101,Coop_Greed_ExpVal,0,0,0,0.677,0.677,0.495,0.0,1.8319999999999999,3.582,0.054000000000000006,,NLL,-999.0,-32.032,84.85799999999999
163,11,2016,choice_only,14,1110,Coop_Greed_Risk,0,0,0,0.32,0.32,0.299,0.0,1.56,3.696,0.304,,NLL,-999.0,-37.076,94.945
