,sub,subID,Block,Player,Type,Variant,Type_Total,Trial,S,T,GameType,Colors,CorrAns,GivenAns,ConfidenceNum,ScoreNum,RT_radio,RT_submit,SelfReport
1911,19,5019,7,N.N.,pes,_nat,pess_nat,7,7,15,SG,"['Not', 'Defined']",coop,def,22,0,7713,8570,not defined
1912,19,5019,7,N.N.,pes,_nat,pess_nat,8,3,12,PD,"['Not', 'Defined']",def,def,30,1,3572,4227,not defined
1913,19,5019,7,N.N.,pes,_nat,pess_nat,9,10,8,HG,"['Not', 'Defined']",coop,coop,37,1,4409,4965,not defined
1914,19,5019,7,N.N.,pes,_nat,pess_nat,10,3,8,SH,"['Not', 'Defined']",def,def,30,1,3118,3977,not defined
1915,19,5019,7,N.N.,pes,_nat,pess_nat,11,10,12,SG,"['Not', 'Defined']",coop,coop,37,1,2850,4915,not defined
1916,19,5019,7,N.N.,pes,_nat,pess_nat,12,10,15,SG,"['Not', 'Defined']",coop,coop,51,1,2699,3606,not defined
1917,19,5019,7,N.N.,pes,_nat,pess_nat,13,7,5,HG,"['Not', 'Defined']",coop,coop,47,1,4427,5636,not defined
1918,19,5019,7,N.N.,pes,_nat,pess_nat,14,0,8,SH,"['Not', 'Defined']",def,def,58,1,2783,3336,not defined
1919,19,5019,7,N.N.,pes,_nat,pess_nat,15,0,12,PD,"['Not', 'Defined']",def,def,55,1,2985,4143,not defined
1920,20,5020,0,N.N.,opt,nat,opt_nat,0,0,12,PD,"['Not', 'Defined']",def,def,59,1,17351,24245,not defined
1921,20,5020,0,N.N.,opt,nat,opt_nat,1,7,5,HG,"['Not', 'Defined']",coop,coop,96,1,9156,18062,not defined
1922,20,5020,0,N.N.,opt,nat,opt_nat,2,10,12,SG,"['Not', 'Defined']",def,coop,83,0,12090,15210,not defined
1923,20,5020,0,N.N.,opt,nat,opt_nat,3,3,5,SH,"['Not', 'Defined']",coop,coop,75,1,13129,17558,not defined
1924,20,5020,0,N.N.,opt,nat,opt_nat,4,0,8,SH,"['Not', 'Defined']",coop,def,71,0,8568,16703,not defined
1925,20,5020,0,N.N.,opt,nat,opt_nat,5,0,15,PD,"['Not', 'Defined']",def,coop,60,0,17942,19956,not defined
1926,20,5020,0,N.N.,opt,nat,opt_nat,6,10,5,HG,"['Not', 'Defined']",coop,coop,82,1,17877,23964,not defined
1927,20,5020,0,N.N.,opt,nat,opt_nat,7,7,12,SG,"['Not', 'Defined']",def,def,44,1,11252,14372,not defined
1928,20,5020,0,N.N.,opt,nat,opt_nat,8,3,15,PD,"['Not', 'Defined']",def,def,53,1,13834,16552,not defined
1929,20,5020,0,N.N.,opt,nat,opt_nat,9,10,15,SG,"['Not', 'Defined']",def,def,40,1,26176,28441,not defined
1930,20,5020,0,N.N.,opt,nat,opt_nat,10,7,8,HG,"['Not', 'Defined']",coop,coop,41,1,9238,11890,not defined
1931,20,5020,0,N.N.,opt,nat,opt_nat,11,0,5,SH,"['Not', 'Defined']",coop,coop,42,1,16835,20057,not defined
1932,20,5020,0,N.N.,opt,nat,opt_nat,12,10,8,HG,"['Not', 'Defined']",coop,coop,65,1,11485,13902,not defined
1933,20,5020,0,N.N.,opt,nat,opt_nat,13,7,15,SG,"['Not', 'Defined']",def,def,53,1,21329,24281,not defined
1934,20,5020,0,N.N.,opt,nat,opt_nat,14,3,8,SH,"['Not', 'Defined']",coop,coop,56,1,12777,16820,not defined
1935,20,5020,0,N.N.,opt,nat,opt_nat,15,3,12,PD,"['Not', 'Defined']",def,def,66,1,26510,28643,not defined
1936,20,5020,1,N.N.,pes,_nat,pess_nat,0,10,8,HG,"['Not', 'Defined']",coop,coop,49,1,14520,17843,not defined
1937,20,5020,1,N.N.,pes,_nat,pess_nat,1,3,5,SH,"['Not', 'Defined']",def,coop,53,0,11067,13634,not defined
1938,20,5020,1,N.N.,pes,_nat,pess_nat,2,7,12,SG,"['Not', 'Defined']",coop,def,35,0,20860,23846,not defined
1939,20,5020,1,N.N.,pes,_nat,pess_nat,3,3,12,PD,"['Not', 'Defined']",def,def,45,1,14370,16167,not defined
1940,20,5020,1,N.N.,pes,_nat,pess_nat,4,7,5,HG,"['Not', 'Defined']",coop,coop,54,1,9322,13298,not defined
1941,20,5020,1,N.N.,pes,_nat,pess_nat,5,10,15,SG,"['Not', 'Defined']",coop,coop,61,1,9892,12392,not defined
1942,20,5020,1,N.N.,pes,_nat,pess_nat,6,0,12,PD,"['Not', 'Defined']",def,def,52,1,12155,17239,not defined
1943,20,5020,1,N.N.,pes,_nat,pess_nat,7,0,5,SH,"['Not', 'Defined']",def,def,51,1,12240,17239,not defined
1944,20,5020,1,N.N.,pes,_nat,pess_nat,8,10,5,HG,"['Not', 'Defined']",coop,coop,74,1,12962,17894,not defined
1945,20,5020,1,N.N.,pes,_nat,pess_nat,9,3,8,SH,"['Not', 'Defined']",def,def,50,1,15981,19605,not defined
1946,20,5020,1,N.N.,pes,_nat,pess_nat,10,7,15,SG,"['Not', 'Defined']",coop,coop,55,1,20139,22756,not defined
1947,20,5020,1,N.N.,pes,_nat,pess_nat,11,3,15,PD,"['Not', 'Defined']",def,def,53,1,11990,15210,not defined
1948,20,5020,1,N.N.,pes,_nat,pess_nat,12,0,15,PD,"['Not', 'Defined']",def,def,62,1,4762,10247,not defined
1949,20,5020,1,N.N.,pes,_nat,pess_nat,13,0,8,SH,"['Not', 'Defined']",def,def,66,1,5466,8336,not defined
1950,20,5020,1,N.N.,pes,_nat,pess_nat,14,10,12,SG,"['Not', 'Defined']",coop,coop,88,1,5332,8654,not defined
1951,20,5020,1,N.N.,pes,_nat,pess_nat,15,7,8,HG,"['Not', 'Defined']",coop,coop,86,1,4477,8687,not defined
1952,20,5020,2,N.N.,opt,inv,opt_inv,0,3,5,SH,"['Not', 'Defined']",def,coop,37,0,11302,13366,not defined
1953,20,5020,2,N.N.,opt,inv,opt_inv,1,0,15,PD,"['Not', 'Defined']",coop,def,29,0,9089,13919,not defined
1954,20,5020,2,N.N.,opt,inv,opt_inv,2,7,8,HG,"['Not', 'Defined']",def,coop,20,0,12584,16250,not defined
1955,20,5020,2,N.N.,opt,inv,opt_inv,3,10,12,SG,"['Not', 'Defined']",coop,def,21,0,16199,20325,not defined
1956,20,5020,2,N.N.,opt,inv,opt_inv,4,7,12,SG,"['Not', 'Defined']",coop,coop,19,1,22990,25893,not defined
1957,20,5020,2,N.N.,opt,inv,opt_inv,5,10,8,HG,"['Not', 'Defined']",def,coop,27,0,7260,8972,not defined
1958,20,5020,2,N.N.,opt,inv,opt_inv,6,0,5,SH,"['Not', 'Defined']",def,def,28,1,15830,18097,not defined
1959,20,5020,2,N.N.,opt,inv,opt_inv,7,0,12,PD,"['Not', 'Defined']",coop,def,26,0,12057,14220,not defined
1960,20,5020,2,N.N.,opt,inv,opt_inv,8,7,5,HG,"['Not', 'Defined']",def,coop,25,0,7831,9777,not defined
1961,20,5020,2,N.N.,opt,inv,opt_inv,9,3,8,SH,"['Not', 'Defined']",def,def,10,1,29899,31811,not defined
1962,20,5020,2,N.N.,opt,inv,opt_inv,10,3,12,PD,"['Not', 'Defined']",coop,def,14,0,37009,38721,not defined
1963,20,5020,2,N.N.,opt,inv,opt_inv,11,7,15,SG,"['Not', 'Defined']",coop,def,13,0,8435,10147,not defined
1964,20,5020,2,N.N.,opt,inv,opt_inv,12,3,15,PD,"['Not', 'Defined']",coop,def,12,0,53980,54736,not defined
1965,20,5020,2,N.N.,opt,inv,opt_inv,13,10,5,HG,"['Not', 'Defined']",def,coop,14,0,2581,4562,not defined
1966,20,5020,2,N.N.,opt,inv,opt_inv,14,10,15,SG,"['Not', 'Defined']",coop,def,19,0,10312,11907,not defined
1967,20,5020,2,N.N.,opt,inv,opt_inv,15,0,8,SH,"['Not', 'Defined']",def,def,21,1,12560,14524,not defined
1968,20,5020,3,N.N.,pes,_inv,pess_inv,0,10,5,HG,"['Not', 'Defined']",def,coop,14,0,11302,13920,not defined
1969,20,5020,3,N.N.,pes,_inv,pess_inv,1,7,12,SG,"['Not', 'Defined']",def,def,13,1,19720,21415,not defined
1970,20,5020,3,N.N.,pes,_inv,pess_inv,2,0,12,PD,"['Not', 'Defined']",coop,def,13,0,8451,10565,not defined
1971,20,5020,3,N.N.,pes,_inv,pess_inv,3,3,8,SH,"['Not', 'Defined']",coop,coop,18,1,14890,16485,not defined
1972,20,5020,3,N.N.,pes,_inv,pess_inv,4,10,12,SG,"['Not', 'Defined']",def,coop,14,0,12308,14405,not defined
1973,20,5020,3,N.N.,pes,_inv,pess_inv,5,0,8,SH,"['Not', 'Defined']",coop,def,13,0,11335,12948,not defined
1974,20,5020,3,N.N.,pes,_inv,pess_inv,6,7,8,HG,"['Not', 'Defined']",def,coop,12,0,18278,20543,not defined
1975,20,5020,3,N.N.,pes,_inv,pess_inv,7,0,15,PD,"['Not', 'Defined']",coop,def,8,0,11570,13685,not defined
1976,20,5020,3,N.N.,pes,_inv,pess_inv,8,7,5,HG,"['Not', 'Defined']",def,coop,17,0,7294,11354,not defined
1977,20,5020,3,N.N.,pes,_inv,pess_inv,9,10,15,SG,"['Not', 'Defined']",def,def,11,1,9238,11302,not defined
1978,20,5020,3,N.N.,pes,_inv,pess_inv,10,3,5,SH,"['Not', 'Defined']",coop,def,14,0,7496,9157,not defined
1979,20,5020,3,N.N.,pes,_inv,pess_inv,11,3,15,PD,"['Not', 'Defined']",coop,def,18,0,47556,49872,not defined
1980,20,5020,3,N.N.,pes,_inv,pess_inv,12,3,12,PD,"['Not', 'Defined']",coop,coop,22,1,12342,13853,not defined
1981,20,5020,3,N.N.,pes,_inv,pess_inv,13,0,5,SH,"['Not', 'Defined']",coop,coop,15,1,12257,14220,not defined
1982,20,5020,3,N.N.,pes,_inv,pess_inv,14,7,15,SG,"['Not', 'Defined']",def,def,12,1,12995,17073,not defined
1983,20,5020,3,N.N.,pes,_inv,pess_inv,15,10,8,HG,"['Not', 'Defined']",def,coop,20,0,5651,7462,not defined
1984,20,5020,4,N.N.,pes,_nat,pess_nat,0,0,5,SH,"['Not', 'Defined']",def,coop,6,0,7512,10263,not defined
1985,20,5020,4,N.N.,pes,_nat,pess_nat,1,10,5,HG,"['Not', 'Defined']",coop,coop,16,1,4644,6507,not defined
1986,20,5020,4,N.N.,pes,_nat,pess_nat,2,3,15,PD,"['Not', 'Defined']",def,def,21,1,9256,11119,not defined
1987,20,5020,4,N.N.,pes,_nat,pess_nat,3,7,12,SG,"['Not', 'Defined']",coop,coop,20,1,5667,7479,not defined
1988,20,5020,4,N.N.,pes,_nat,pess_nat,4,10,8,HG,"['Not', 'Defined']",coop,coop,24,1,4141,5752,not defined
1989,20,5020,4,N.N.,pes,_nat,pess_nat,5,0,15,PD,"['Not', 'Defined']",def,def,27,1,14470,16487,not defined
1990,20,5020,4,N.N.,pes,_nat,pess_nat,6,3,5,SH,"['Not', 'Defined']",def,def,24,1,11671,15698,not defined
1991,20,5020,4,N.N.,pes,_nat,pess_nat,7,7,15,SG,"['Not', 'Defined']",coop,coop,26,1,6858,9761,not defined
1992,20,5020,4,N.N.,pes,_nat,pess_nat,8,3,12,PD,"['Not', 'Defined']",def,def,38,1,11151,14523,not defined
1993,20,5020,4,N.N.,pes,_nat,pess_nat,9,10,12,SG,"['Not', 'Defined']",coop,coop,47,1,4779,6641,not defined
1994,20,5020,4,N.N.,pes,_nat,pess_nat,10,7,8,HG,"['Not', 'Defined']",coop,coop,52,1,7512,10180,not defined
1995,20,5020,4,N.N.,pes,_nat,pess_nat,11,3,8,SH,"['Not', 'Defined']",def,def,52,1,6457,8419,not defined
1996,20,5020,4,N.N.,pes,_nat,pess_nat,12,0,12,PD,"['Not', 'Defined']",def,def,65,1,2548,6423,not defined
1997,20,5020,4,N.N.,pes,_nat,pess_nat,13,0,8,SH,"['Not', 'Defined']",def,def,61,1,2936,5250,not defined
1998,20,5020,4,N.N.,pes,_nat,pess_nat,14,10,15,SG,"['Not', 'Defined']",coop,coop,66,1,3353,5770,not defined
1999,20,5020,4,N.N.,pes,_nat,pess_nat,15,7,5,HG,"['Not', 'Defined']",coop,coop,73,1,3453,5216,not defined
2000,20,5020,5,N.N.,opt,inv,opt_inv,0,3,15,PD,"['Not', 'Defined']",coop,def,14,0,8234,11085,not defined
2001,20,5020,5,N.N.,opt,inv,opt_inv,1,3,5,SH,"['Not', 'Defined']",def,coop,13,0,8183,9693,not defined
2002,20,5020,5,N.N.,opt,inv,opt_inv,2,7,12,SG,"['Not', 'Defined']",coop,coop,14,1,7931,10935,not defined
2003,20,5020,5,N.N.,opt,inv,opt_inv,3,10,5,HG,"['Not', 'Defined']",def,coop,23,0,6153,8570,not defined
2004,20,5020,5,N.N.,opt,inv,opt_inv,4,0,15,PD,"['Not', 'Defined']",coop,def,17,0,6590,9761,not defined
2005,20,5020,5,N.N.,opt,inv,opt_inv,5,0,5,SH,"['Not', 'Defined']",def,coop,22,0,15025,16385,not defined
2006,20,5020,5,N.N.,opt,inv,opt_inv,6,7,8,HG,"['Not', 'Defined']",def,def,17,1,9205,11102,not defined
2007,20,5020,5,N.N.,opt,inv,opt_inv,7,7,15,SG,"['Not', 'Defined']",coop,def,24,0,10447,12460,not defined
2008,20,5020,5,N.N.,opt,inv,opt_inv,8,3,12,PD,"['Not', 'Defined']",coop,def,20,0,20928,23679,not defined
2009,20,5020,5,N.N.,opt,inv,opt_inv,9,10,8,HG,"['Not', 'Defined']",def,coop,14,0,12642,14305,not defined
2010,20,5020,5,N.N.,opt,inv,opt_inv,10,3,8,SH,"['Not', 'Defined']",def,def,22,1,8954,11069,not defined
2011,20,5020,5,N.N.,opt,inv,opt_inv,11,10,12,SG,"['Not', 'Defined']",coop,def,19,0,5919,7681,not defined
2012,20,5020,5,N.N.,opt,inv,opt_inv,12,10,15,SG,"['Not', 'Defined']",coop,coop,16,1,15427,17642,not defined
2013,20,5020,5,N.N.,opt,inv,opt_inv,13,7,5,HG,"['Not', 'Defined']",def,coop,22,0,6622,8988,not defined
2014,20,5020,5,N.N.,opt,inv,opt_inv,14,0,8,SH,"['Not', 'Defined']",def,def,18,1,16299,18112,not defined
2015,20,5020,5,N.N.,opt,inv,opt_inv,15,0,12,PD,"['Not', 'Defined']",coop,def,19,0,10464,12325,not defined
2016,20,5020,6,N.N.,opt,nat,opt_nat,0,0,8,SH,"['Not', 'Defined']",coop,coop,12,1,11050,13014,not defined
2017,20,5020,6,N.N.,opt,nat,opt_nat,1,3,15,PD,"['Not', 'Defined']",def,def,17,1,7712,11035,not defined
2018,20,5020,6,N.N.,opt,nat,opt_nat,2,10,12,SG,"['Not', 'Defined']",def,coop,16,0,5835,8838,not defined
2019,20,5020,6,N.N.,opt,nat,opt_nat,3,7,8,HG,"['Not', 'Defined']",coop,coop,20,1,2816,5132,not defined
2020,20,5020,6,N.N.,opt,nat,opt_nat,4,10,8,HG,"['Not', 'Defined']",coop,coop,19,1,3472,5887,not defined
2021,20,5020,6,N.N.,opt,nat,opt_nat,5,0,15,PD,"['Not', 'Defined']",def,def,22,1,3018,5685,not defined
2022,20,5020,6,N.N.,opt,nat,opt_nat,6,3,8,SH,"['Not', 'Defined']",coop,coop,34,1,3083,6507,not defined
2023,20,5020,6,N.N.,opt,nat,opt_nat,7,7,15,SG,"['Not', 'Defined']",def,def,40,1,2179,3791,not defined
2024,20,5020,6,N.N.,opt,nat,opt_nat,8,0,12,PD,"['Not', 'Defined']",def,def,46,1,2448,3958,not defined
2025,20,5020,6,N.N.,opt,nat,opt_nat,9,3,5,SH,"['Not', 'Defined']",coop,coop,55,1,2900,4948,not defined
2026,20,5020,6,N.N.,opt,nat,opt_nat,10,7,12,SG,"['Not', 'Defined']",def,def,55,1,3034,5252,not defined
2027,20,5020,6,N.N.,opt,nat,opt_nat,11,10,5,HG,"['Not', 'Defined']",coop,coop,63,1,3755,5216,not defined
2028,20,5020,6,N.N.,opt,nat,opt_nat,12,0,5,SH,"['Not', 'Defined']",coop,coop,61,1,3001,4747,not defined
2029,20,5020,6,N.N.,opt,nat,opt_nat,13,7,5,HG,"['Not', 'Defined']",coop,coop,50,1,3453,5166,not defined
2030,20,5020,6,N.N.,opt,nat,opt_nat,14,3,12,PD,"['Not', 'Defined']",def,def,64,1,2347,4008,not defined
2031,20,5020,6,N.N.,opt,nat,opt_nat,15,10,15,SG,"['Not', 'Defined']",def,def,67,1,4076,5468,not defined
2032,20,5020,7,N.N.,pes,_inv,pess_inv,0,7,15,SG,"['Not', 'Defined']",def,coop,19,0,14823,16586,not defined
2033,20,5020,7,N.N.,pes,_inv,pess_inv,1,3,15,PD,"['Not', 'Defined']",coop,def,18,0,4812,7077,not defined
2034,20,5020,7,N.N.,pes,_inv,pess_inv,2,3,8,SH,"['Not', 'Defined']",coop,coop,20,1,9607,12427,not defined
2035,20,5020,7,N.N.,pes,_inv,pess_inv,3,7,5,HG,"['Not', 'Defined']",def,coop,22,0,5181,8050,not defined
2036,20,5020,7,N.N.,pes,_inv,pess_inv,4,10,15,SG,"['Not', 'Defined']",def,def,21,1,15310,17307,not defined
2037,20,5020,7,N.N.,pes,_inv,pess_inv,5,7,8,HG,"['Not', 'Defined']",def,coop,24,0,4459,7060,not defined
2038,20,5020,7,N.N.,pes,_inv,pess_inv,6,0,5,SH,"['Not', 'Defined']",coop,def,15,0,24666,25960,not defined
2039,20,5020,7,N.N.,pes,_inv,pess_inv,7,0,12,PD,"['Not', 'Defined']",coop,def,21,0,41671,43434,not defined
2040,20,5020,7,N.N.,pes,_inv,pess_inv,8,3,12,PD,"['Not', 'Defined']",coop,coop,12,1,10765,12629,not defined
2041,20,5020,7,N.N.,pes,_inv,pess_inv,9,7,12,SG,"['Not', 'Defined']",def,coop,17,0,6590,9761,not defined
2042,20,5020,7,N.N.,pes,_inv,pess_inv,10,10,8,HG,"['Not', 'Defined']",def,coop,13,0,27249,28105,not defined
2043,20,5020,7,N.N.,pes,_inv,pess_inv,11,3,5,SH,"['Not', 'Defined']",coop,def,14,0,14152,18950,not defined
2044,20,5020,7,N.N.,pes,_inv,pess_inv,12,10,12,SG,"['Not', 'Defined']",def,coop,20,0,13767,15580,not defined
2045,20,5020,7,N.N.,pes,_inv,pess_inv,13,0,15,PD,"['Not', 'Defined']",coop,def,15,0,6841,9811,not defined
2046,20,5020,7,N.N.,pes,_inv,pess_inv,14,10,5,HG,"['Not', 'Defined']",def,coop,21,0,4946,6860,not defined
2047,20,5020,7,N.N.,pes,_inv,pess_inv,15,0,8,SH,"['Not', 'Defined']",coop,coop,17,1,16097,17709,not defined
2048,21,5021,0,N.N.,opt,nat,opt_nat,0,3,8,SH,"['Not', 'Defined']",coop,coop,90,1,15289,21461,not defined
2049,21,5021,0,N.N.,opt,nat,opt_nat,1,0,15,PD,"['Not', 'Defined']",def,coop,80,0,14370,23780,not defined
2050,21,5021,0,N.N.,opt,nat,opt_nat,2,7,8,HG,"['Not', 'Defined']",coop,coop,90,1,5247,11057,not defined
2051,21,5021,0,N.N.,opt,nat,opt_nat,3,7,15,SG,"['Not', 'Defined']",def,def,66,1,8853,13181,not defined
2052,21,5021,0,N.N.,opt,nat,opt_nat,4,3,5,SH,"['Not', 'Defined']",coop,coop,100,1,7562,10884,not defined
2053,21,5021,0,N.N.,opt,nat,opt_nat,5,7,5,HG,"['Not', 'Defined']",coop,coop,100,1,12409,16737,not defined
2054,21,5021,0,N.N.,opt,nat,opt_nat,6,0,12,PD,"['Not', 'Defined']",def,def,70,1,21195,23863,not defined
2055,21,5021,0,N.N.,opt,nat,opt_nat,7,10,12,SG,"['Not', 'Defined']",def,def,100,1,7947,11219,not defined
2056,21,5021,0,N.N.,opt,nat,opt_nat,8,7,12,SG,"['Not', 'Defined']",def,coop,70,0,10866,12578,not defined
2057,21,5021,0,N.N.,opt,nat,opt_nat,9,3,15,PD,"['Not', 'Defined']",def,def,80,1,9843,15731,not defined
2058,21,5021,0,N.N.,opt,nat,opt_nat,10,0,8,SH,"['Not', 'Defined']",coop,coop,80,1,8703,13835,not defined
2059,21,5021,0,N.N.,opt,nat,opt_nat,11,10,5,HG,"['Not', 'Defined']",coop,coop,100,1,5852,10383,not defined
2060,21,5021,0,N.N.,opt,nat,opt_nat,12,10,15,SG,"['Not', 'Defined']",def,def,90,1,5785,10012,not defined
2061,21,5021,0,N.N.,opt,nat,opt_nat,13,0,5,SH,"['Not', 'Defined']",coop,coop,90,1,9777,15177,not defined
2062,21,5021,0,N.N.,opt,nat,opt_nat,14,10,8,HG,"['Not', 'Defined']",coop,def,80,0,7377,12796,not defined
2063,21,5021,0,N.N.,opt,nat,opt_nat,15,3,12,PD,"['Not', 'Defined']",def,coop,80,0,7797,13533,not defined
2064,21,5021,1,N.N.,pes,_nat,pess_nat,0,3,5,SH,"['Not', 'Defined']",def,coop,80,0,13732,20577,not defined
2065,21,5021,1,N.N.,pes,_nat,pess_nat,1,0,15,PD,"['Not', 'Defined']",def,def,60,1,5733,8721,not defined
2066,21,5021,1,N.N.,pes,_nat,pess_nat,2,7,8,HG,"['Not', 'Defined']",coop,coop,80,1,5114,10901,not defined
2067,21,5021,1,N.N.,pes,_nat,pess_nat,3,10,12,SG,"['Not', 'Defined']",coop,def,80,0,4896,10435,not defined
2068,21,5021,1,N.N.,pes,_nat,pess_nat,4,7,12,SG,"['Not', 'Defined']",coop,def,80,0,7579,14725,not defined
2069,21,5021,1,N.N.,pes,_nat,pess_nat,5,10,8,HG,"['Not', 'Defined']",coop,coop,80,1,5013,9492,not defined
2070,21,5021,1,N.N.,pes,_nat,pess_nat,6,0,5,SH,"['Not', 'Defined']",def,coop,80,0,3035,7212,not defined
2071,21,5021,1,N.N.,pes,_nat,pess_nat,7,0,12,PD,"['Not', 'Defined']",def,coop,80,0,7042,12879,not defined
2072,21,5021,1,N.N.,pes,_nat,pess_nat,8,7,5,HG,"['Not', 'Defined']",coop,coop,80,1,2548,6676,not defined
2073,21,5021,1,N.N.,pes,_nat,pess_nat,9,3,8,SH,"['Not', 'Defined']",def,coop,80,0,3437,8872,not defined
2074,21,5021,1,N.N.,pes,_nat,pess_nat,10,3,12,PD,"['Not', 'Defined']",def,coop,80,0,5701,9576,not defined
2075,21,5021,1,N.N.,pes,_nat,pess_nat,11,7,15,SG,"['Not', 'Defined']",coop,def,80,0,4108,8067,not defined
2076,21,5021,1,N.N.,pes,_nat,pess_nat,12,3,15,PD,"['Not', 'Defined']",def,def,80,1,2581,11320,not defined
2077,21,5021,1,N.N.,pes,_nat,pess_nat,13,10,5,HG,"['Not', 'Defined']",coop,coop,80,1,4108,8536,not defined
2078,21,5021,1,N.N.,pes,_nat,pess_nat,14,10,15,SG,"['Not', 'Defined']",coop,coop,80,1,13700,18883,not defined
2079,21,5021,1,N.N.,pes,_nat,pess_nat,15,0,8,SH,"['Not', 'Defined']",def,coop,80,0,17539,21721,not defined
2080,21,5021,2,N.N.,pes,_inv,pess_inv,0,3,12,PD,"['Not', 'Defined']",coop,coop,80,1,18747,23327,not defined
2081,21,5021,2,N.N.,pes,_inv,pess_inv,1,7,8,HG,"['Not', 'Defined']",def,coop,80,0,8670,12796,not defined
2082,21,5021,2,N.N.,pes,_inv,pess_inv,2,3,8,SH,"['Not', 'Defined']",coop,coop,75,1,14706,17625,not defined
2083,21,5021,2,N.N.,pes,_inv,pess_inv,3,7,12,SG,"['Not', 'Defined']",def,coop,80,0,13113,18849,not defined
2084,21,5021,2,N.N.,pes,_inv,pess_inv,4,0,15,PD,"['Not', 'Defined']",coop,def,70,0,6556,10818,not defined
2085,21,5021,2,N.N.,pes,_inv,pess_inv,5,0,8,SH,"['Not', 'Defined']",coop,coop,80,1,3722,10616,not defined
2086,21,5021,2,N.N.,pes,_inv,pess_inv,6,7,15,SG,"['Not', 'Defined']",def,def,80,1,5516,14020,not defined
2087,21,5021,2,N.N.,pes,_inv,pess_inv,7,7,5,HG,"['Not', 'Defined']",def,coop,80,0,3437,8955,not defined
2088,21,5021,2,N.N.,pes,_inv,pess_inv,8,3,15,PD,"['Not', 'Defined']",coop,def,80,0,3320,11270,not defined
2089,21,5021,2,N.N.,pes,_inv,pess_inv,9,0,5,SH,"['Not', 'Defined']",coop,def,80,0,12308,20006,not defined
2090,21,5021,2,N.N.,pes,_inv,pess_inv,10,10,5,HG,"['Not', 'Defined']",def,coop,80,0,7915,11840,not defined
2091,21,5021,2,N.N.,pes,_inv,pess_inv,11,10,15,SG,"['Not', 'Defined']",def,coop,80,0,7781,12109,not defined
2092,21,5021,2,N.N.,pes,_inv,pess_inv,12,10,12,SG,"['Not', 'Defined']",def,coop,80,0,8954,13030,not defined
2093,21,5021,2,N.N.,pes,_inv,pess_inv,13,0,12,PD,"['Not', 'Defined']",coop,def,80,0,5582,10046,not defined
2094,21,5021,2,N.N.,pes,_inv,pess_inv,14,3,5,SH,"['Not', 'Defined']",coop,def,80,0,5332,8956,not defined
2095,21,5021,2,N.N.,pes,_inv,pess_inv,15,10,8,HG,"['Not', 'Defined']",def,coop,80,0,4543,8519,not defined
2096,21,5021,3,N.N.,opt,inv,opt_inv,0,7,15,SG,"['Not', 'Defined']",coop,def,80,0,7898,13182,not defined
2097,21,5021,3,N.N.,opt,inv,opt_inv,1,3,15,PD,"['Not', 'Defined']",coop,def,80,0,7999,13030,not defined
2098,21,5021,3,N.N.,opt,inv,opt_inv,2,3,8,SH,"['Not', 'Defined']",def,coop,80,0,4393,9526,not defined
2099,21,5021,3,N.N.,opt,inv,opt_inv,3,7,5,HG,"['Not', 'Defined']",def,coop,80,0,6588,12493,not defined
2100,21,5021,3,N.N.,opt,inv,opt_inv,4,10,15,SG,"['Not', 'Defined']",coop,def,80,0,4997,8419,not defined
2101,21,5021,3,N.N.,opt,inv,opt_inv,5,7,8,HG,"['Not', 'Defined']",def,coop,80,0,3151,7631,not defined
2102,21,5021,3,N.N.,opt,inv,opt_inv,6,0,5,SH,"['Not', 'Defined']",def,def,80,1,4695,8671,not defined
2103,21,5021,3,N.N.,opt,inv,opt_inv,7,0,12,PD,"['Not', 'Defined']",coop,def,80,0,4309,10045,not defined
2104,21,5021,3,N.N.,opt,inv,opt_inv,8,3,12,PD,"['Not', 'Defined']",coop,def,80,0,8702,12929,not defined
2105,21,5021,3,N.N.,opt,inv,opt_inv,9,7,12,SG,"['Not', 'Defined']",coop,coop,80,1,4461,11035,not defined
2106,21,5021,3,N.N.,opt,inv,opt_inv,10,10,8,HG,"['Not', 'Defined']",def,coop,80,0,7042,11622,not defined
2107,21,5021,3,N.N.,opt,inv,opt_inv,11,3,5,SH,"['Not', 'Defined']",def,coop,80,0,5231,11220,not defined
2108,21,5021,3,N.N.,opt,inv,opt_inv,12,10,12,SG,"['Not', 'Defined']",coop,coop,80,1,11570,19118,not defined
2109,21,5021,3,N.N.,opt,inv,opt_inv,13,0,15,PD,"['Not', 'Defined']",coop,def,80,0,18680,23410,not defined
2110,21,5021,3,N.N.,opt,inv,opt_inv,14,10,5,HG,"['Not', 'Defined']",def,coop,80,0,3403,8486,not defined
2111,21,5021,3,N.N.,opt,inv,opt_inv,15,0,8,SH,"['Not', 'Defined']",def,def,80,1,4595,8318,not defined
2112,21,5021,4,N.N.,pes,_nat,pess_nat,0,0,8,SH,"['Not', 'Defined']",def,def,70,1,6438,10297,not defined
2113,21,5021,4,N.N.,pes,_nat,pess_nat,1,7,5,HG,"['Not', 'Defined']",coop,coop,80,1,5683,11302,not defined
2114,21,5021,4,N.N.,pes,_nat,pess_nat,2,10,15,SG,"['Not', 'Defined']",coop,coop,80,1,3236,7363,not defined
2115,21,5021,4,N.N.,pes,_nat,pess_nat,3,3,12,PD,"['Not', 'Defined']",def,def,80,1,5064,10599,not defined
