,sub,subID,Block,Player,Type,Variant,Type_Total,Trial,S,T,GameType,Colors,CorrAns,GivenAns,ConfidenceNum,ScoreNum,RT_radio,RT_submit,SelfReport
2328,48,2048,1,F.A.,pess,nat,pess_nat,8,10,5,HG,"['Blue', 'Red']",coop,coop,100,1,1941,2893,whichever color had the lowest number that was higher
2329,48,2048,1,F.A.,pess,nat,pess_nat,9,3,8,SH,"['Blue', 'Red']",def,def,70,1,2026,3220,whichever color had the lowest number that was higher
2330,48,2048,1,F.A.,pess,nat,pess_nat,10,7,15,SG,"['Blue', 'Red']",coop,coop,60,1,2901,4253,whichever color had the lowest number that was higher
2331,48,2048,1,F.A.,pess,nat,pess_nat,11,3,15,PD,"['Blue', 'Red']",def,def,80,1,1942,3230,whichever color had the lowest number that was higher
2332,48,2048,1,F.A.,pess,nat,pess_nat,12,0,15,PD,"['Blue', 'Red']",def,def,70,1,2887,3917,whichever color had the lowest number that was higher
2333,48,2048,1,F.A.,pess,nat,pess_nat,13,0,8,SH,"['Blue', 'Red']",def,def,70,1,6578,8078,whichever color had the lowest number that was higher
2334,48,2048,1,F.A.,pess,nat,pess_nat,14,10,12,SG,"['Blue', 'Red']",coop,coop,70,1,3662,5375,whichever color had the lowest number that was higher
2335,48,2048,1,F.A.,pess,nat,pess_nat,15,7,8,HG,"['Blue', 'Red']",coop,coop,80,1,7195,8438,whichever color had the lowest number that was higher
2336,48,2048,2,G.P.,pess,inv,pess_inv,0,3,5,SH,"['Green', 'Yellow']",coop,coop,40,1,19839,22207,random
2337,48,2048,2,G.P.,pess,inv,pess_inv,1,0,15,PD,"['Green', 'Yellow']",coop,def,90,0,10283,13313,random
2338,48,2048,2,G.P.,pess,inv,pess_inv,2,7,8,HG,"['Green', 'Yellow']",def,coop,50,0,2284,4386,random
2339,48,2048,2,G.P.,pess,inv,pess_inv,3,10,12,SG,"['Green', 'Yellow']",def,coop,30,0,11403,12941,random
2340,48,2048,2,G.P.,pess,inv,pess_inv,4,7,12,SG,"['Green', 'Yellow']",def,coop,30,0,3815,5300,random
2341,48,2048,2,G.P.,pess,inv,pess_inv,5,10,8,HG,"['Green', 'Yellow']",def,coop,40,0,3240,4162,random
2342,48,2048,2,G.P.,pess,inv,pess_inv,6,0,5,SH,"['Green', 'Yellow']",coop,def,40,0,2933,3707,random
2343,48,2048,2,G.P.,pess,inv,pess_inv,7,0,12,PD,"['Green', 'Yellow']",coop,coop,20,1,3017,4142,random
2344,48,2048,2,G.P.,pess,inv,pess_inv,8,7,5,HG,"['Green', 'Yellow']",def,def,20,1,3455,5065,random
2345,48,2048,2,G.P.,pess,inv,pess_inv,9,3,8,SH,"['Green', 'Yellow']",coop,def,30,0,8057,9189,random
2346,48,2048,2,G.P.,pess,inv,pess_inv,10,3,12,PD,"['Green', 'Yellow']",coop,coop,40,1,5474,6668,random
2347,48,2048,2,G.P.,pess,inv,pess_inv,11,7,15,SG,"['Green', 'Yellow']",def,coop,20,0,3534,4760,random
2348,48,2048,2,G.P.,pess,inv,pess_inv,12,3,15,PD,"['Green', 'Yellow']",coop,def,40,0,9322,10392,random
2349,48,2048,2,G.P.,pess,inv,pess_inv,13,10,5,HG,"['Green', 'Yellow']",def,coop,30,0,1307,2761,random
2350,48,2048,2,G.P.,pess,inv,pess_inv,14,10,15,SG,"['Green', 'Yellow']",def,def,20,1,1695,3314,random
2351,48,2048,2,G.P.,pess,inv,pess_inv,15,0,8,SH,"['Green', 'Yellow']",coop,coop,20,1,1236,2643,random
2352,48,2048,3,D.T.,opt,inv,opt_inv,0,10,5,HG,"['Red', 'Green']",def,coop,90,0,45169,47724,chose the lower sum or average of payouts
2353,48,2048,3,D.T.,opt,inv,opt_inv,1,7,12,SG,"['Red', 'Green']",coop,def,20,0,7018,8556,chose the lower sum or average of payouts
2354,48,2048,3,D.T.,opt,inv,opt_inv,2,0,12,PD,"['Red', 'Green']",coop,def,20,0,3949,4987,chose the lower sum or average of payouts
2355,48,2048,3,D.T.,opt,inv,opt_inv,3,3,8,SH,"['Red', 'Green']",def,def,20,1,3159,4425,chose the lower sum or average of payouts
2356,48,2048,3,D.T.,opt,inv,opt_inv,4,10,12,SG,"['Red', 'Green']",coop,def,30,0,3028,4034,chose the lower sum or average of payouts
2357,48,2048,3,D.T.,opt,inv,opt_inv,5,0,8,SH,"['Red', 'Green']",def,coop,20,0,13261,14261,chose the lower sum or average of payouts
2358,48,2048,3,D.T.,opt,inv,opt_inv,6,7,8,HG,"['Red', 'Green']",def,coop,40,0,18919,20255,chose the lower sum or average of payouts
2359,48,2048,3,D.T.,opt,inv,opt_inv,7,0,15,PD,"['Red', 'Green']",coop,coop,30,1,3464,4574,chose the lower sum or average of payouts
2360,48,2048,3,D.T.,opt,inv,opt_inv,8,7,5,HG,"['Red', 'Green']",def,def,50,1,2478,3320,chose the lower sum or average of payouts
2361,48,2048,3,D.T.,opt,inv,opt_inv,9,10,15,SG,"['Red', 'Green']",coop,coop,20,1,2521,3676,chose the lower sum or average of payouts
2362,48,2048,3,D.T.,opt,inv,opt_inv,10,3,5,SH,"['Red', 'Green']",def,def,40,1,2521,3465,chose the lower sum or average of payouts
2363,48,2048,3,D.T.,opt,inv,opt_inv,11,3,15,PD,"['Red', 'Green']",coop,coop,20,1,3034,4940,chose the lower sum or average of payouts
2364,48,2048,3,D.T.,opt,inv,opt_inv,12,3,12,PD,"['Red', 'Green']",coop,coop,30,1,2434,3574,chose the lower sum or average of payouts
2365,48,2048,3,D.T.,opt,inv,opt_inv,13,0,5,SH,"['Red', 'Green']",def,coop,20,0,5215,6723,chose the lower sum or average of payouts
2366,48,2048,3,D.T.,opt,inv,opt_inv,14,7,15,SG,"['Red', 'Green']",coop,coop,40,1,3105,5393,chose the lower sum or average of payouts
2367,48,2048,3,D.T.,opt,inv,opt_inv,15,10,8,HG,"['Red', 'Green']",def,def,40,1,2621,3667,chose the lower sum or average of payouts
2368,50,2050,0,F.A.,opt,nat,opt_nat,0,10,5,HG,"['Yellow', 'Blue']",coop,coop,100,1,4055,10598,To maximize their own earnings
2369,50,2050,0,F.A.,opt,nat,opt_nat,1,0,15,PD,"['Yellow', 'Blue']",def,def,60,1,4094,6367,To maximize their own earnings
2370,50,2050,0,F.A.,opt,nat,opt_nat,2,7,12,SG,"['Yellow', 'Blue']",def,def,70,1,2082,4468,To maximize their own earnings
2371,50,2050,0,F.A.,opt,nat,opt_nat,3,0,8,SH,"['Yellow', 'Blue']",coop,coop,90,1,2572,3745,To maximize their own earnings
2372,50,2050,0,F.A.,opt,nat,opt_nat,4,0,5,SH,"['Yellow', 'Blue']",coop,coop,90,1,1807,3005,To maximize their own earnings
2373,50,2050,0,F.A.,opt,nat,opt_nat,5,10,15,SG,"['Yellow', 'Blue']",def,def,90,1,1640,2750,To maximize their own earnings
2374,50,2050,0,F.A.,opt,nat,opt_nat,6,7,5,HG,"['Yellow', 'Blue']",coop,coop,100,1,5524,6934,To maximize their own earnings
2375,50,2050,0,F.A.,opt,nat,opt_nat,7,0,12,PD,"['Yellow', 'Blue']",def,def,90,1,1269,3044,To maximize their own earnings
2376,50,2050,0,F.A.,opt,nat,opt_nat,8,10,8,HG,"['Yellow', 'Blue']",coop,coop,90,1,1539,3600,To maximize their own earnings
2377,50,2050,0,F.A.,opt,nat,opt_nat,9,3,15,PD,"['Yellow', 'Blue']",def,def,100,1,1409,2494,To maximize their own earnings
2378,50,2050,0,F.A.,opt,nat,opt_nat,10,3,8,SH,"['Yellow', 'Blue']",coop,coop,100,1,1336,2446,To maximize their own earnings
2379,50,2050,0,F.A.,opt,nat,opt_nat,11,10,12,SG,"['Yellow', 'Blue']",def,def,100,1,2290,3778,To maximize their own earnings
2380,50,2050,0,F.A.,opt,nat,opt_nat,12,3,12,PD,"['Yellow', 'Blue']",def,def,100,1,1899,3414,To maximize their own earnings
2381,50,2050,0,F.A.,opt,nat,opt_nat,13,7,15,SG,"['Yellow', 'Blue']",def,def,100,1,1687,2943,To maximize their own earnings
2382,50,2050,0,F.A.,opt,nat,opt_nat,14,7,8,HG,"['Yellow', 'Blue']",coop,coop,100,1,1363,3194,To maximize their own earnings
2383,50,2050,0,F.A.,opt,nat,opt_nat,15,3,5,SH,"['Yellow', 'Blue']",coop,coop,100,1,1251,2489,To maximize their own earnings
2384,50,2050,1,D.T.,pess,nat,pess_nat,0,3,12,PD,"['Yellow', 'Red']",def,coop,50,0,1539,4818,"Always assume that their opponent would pick red, so then pick the color that maximizes their own profit in each of the opponent's red column."
2385,50,2050,1,D.T.,pess,nat,pess_nat,1,7,8,HG,"['Yellow', 'Red']",coop,def,70,0,2158,5361,"Always assume that their opponent would pick red, so then pick the color that maximizes their own profit in each of the opponent's red column."
2386,50,2050,1,D.T.,pess,nat,pess_nat,2,3,8,SH,"['Yellow', 'Red']",def,def,50,1,6067,7685,"Always assume that their opponent would pick red, so then pick the color that maximizes their own profit in each of the opponent's red column."
2387,50,2050,1,D.T.,pess,nat,pess_nat,3,7,12,SG,"['Yellow', 'Red']",coop,coop,50,1,1617,2671,"Always assume that their opponent would pick red, so then pick the color that maximizes their own profit in each of the opponent's red column."
2388,50,2050,1,D.T.,pess,nat,pess_nat,4,0,15,PD,"['Yellow', 'Red']",def,def,50,1,3965,5872,"Always assume that their opponent would pick red, so then pick the color that maximizes their own profit in each of the opponent's red column."
2389,50,2050,1,D.T.,pess,nat,pess_nat,5,0,8,SH,"['Yellow', 'Red']",def,def,60,1,4039,5935,"Always assume that their opponent would pick red, so then pick the color that maximizes their own profit in each of the opponent's red column."
2390,50,2050,1,D.T.,pess,nat,pess_nat,6,7,15,SG,"['Yellow', 'Red']",coop,coop,70,1,3350,4847,"Always assume that their opponent would pick red, so then pick the color that maximizes their own profit in each of the opponent's red column."
2391,50,2050,1,D.T.,pess,nat,pess_nat,7,7,5,HG,"['Yellow', 'Red']",coop,coop,80,1,2420,3529,"Always assume that their opponent would pick red, so then pick the color that maximizes their own profit in each of the opponent's red column."
2392,50,2050,1,D.T.,pess,nat,pess_nat,8,3,15,PD,"['Yellow', 'Red']",def,def,80,1,1778,2969,"Always assume that their opponent would pick red, so then pick the color that maximizes their own profit in each of the opponent's red column."
2393,50,2050,1,D.T.,pess,nat,pess_nat,9,0,5,SH,"['Yellow', 'Red']",def,def,80,1,6022,7917,"Always assume that their opponent would pick red, so then pick the color that maximizes their own profit in each of the opponent's red column."
2394,50,2050,1,D.T.,pess,nat,pess_nat,10,10,5,HG,"['Yellow', 'Red']",coop,coop,80,1,5127,8501,"Always assume that their opponent would pick red, so then pick the color that maximizes their own profit in each of the opponent's red column."
2395,50,2050,1,D.T.,pess,nat,pess_nat,11,10,15,SG,"['Yellow', 'Red']",coop,coop,80,1,1982,3179,"Always assume that their opponent would pick red, so then pick the color that maximizes their own profit in each of the opponent's red column."
2396,50,2050,1,D.T.,pess,nat,pess_nat,12,10,12,SG,"['Yellow', 'Red']",coop,coop,90,1,1604,2826,"Always assume that their opponent would pick red, so then pick the color that maximizes their own profit in each of the opponent's red column."
2397,50,2050,1,D.T.,pess,nat,pess_nat,13,0,12,PD,"['Yellow', 'Red']",def,def,90,1,1512,2590,"Always assume that their opponent would pick red, so then pick the color that maximizes their own profit in each of the opponent's red column."
2398,50,2050,1,D.T.,pess,nat,pess_nat,14,3,5,SH,"['Yellow', 'Red']",def,def,80,1,1233,2313,"Always assume that their opponent would pick red, so then pick the color that maximizes their own profit in each of the opponent's red column."
2399,50,2050,1,D.T.,pess,nat,pess_nat,15,10,8,HG,"['Yellow', 'Red']",coop,coop,90,1,1643,3241,"Always assume that their opponent would pick red, so then pick the color that maximizes their own profit in each of the opponent's red column."
2400,50,2050,2,G.P.,opt,inv,opt_inv,0,0,8,SH,"['Green', 'Blue']",def,coop,50,0,2408,4552,Alternate choices every 2 trials.
2401,50,2050,2,G.P.,opt,inv,opt_inv,1,3,15,PD,"['Green', 'Blue']",coop,coop,50,1,2269,4102,Alternate choices every 2 trials.
2402,50,2050,2,G.P.,opt,inv,opt_inv,2,10,12,SG,"['Green', 'Blue']",coop,def,50,0,3237,4255,Alternate choices every 2 trials.
2403,50,2050,2,G.P.,opt,inv,opt_inv,3,7,8,HG,"['Green', 'Blue']",def,def,50,1,23826,24866,Alternate choices every 2 trials.
2404,50,2050,2,G.P.,opt,inv,opt_inv,4,10,8,HG,"['Green', 'Blue']",def,coop,70,0,11596,12826,Alternate choices every 2 trials.
2405,50,2050,2,G.P.,opt,inv,opt_inv,5,0,15,PD,"['Green', 'Blue']",coop,coop,50,1,3471,4586,Alternate choices every 2 trials.
2406,50,2050,2,G.P.,opt,inv,opt_inv,6,3,8,SH,"['Green', 'Blue']",def,def,50,1,7315,8178,Alternate choices every 2 trials.
2407,50,2050,2,G.P.,opt,inv,opt_inv,7,7,15,SG,"['Green', 'Blue']",coop,def,50,0,2195,3222,Alternate choices every 2 trials.
2408,50,2050,2,G.P.,opt,inv,opt_inv,8,0,12,PD,"['Green', 'Blue']",coop,def,50,0,1833,2718,Alternate choices every 2 trials.
2409,50,2050,2,G.P.,opt,inv,opt_inv,9,3,5,SH,"['Green', 'Blue']",def,coop,50,0,1925,2684,Alternate choices every 2 trials.
2410,50,2050,2,G.P.,opt,inv,opt_inv,10,7,12,SG,"['Green', 'Blue']",coop,coop,20,1,1971,4404,Alternate choices every 2 trials.
2411,50,2050,2,G.P.,opt,inv,opt_inv,11,10,5,HG,"['Green', 'Blue']",def,def,30,1,1531,2553,Alternate choices every 2 trials.
2412,50,2050,2,G.P.,opt,inv,opt_inv,12,0,5,SH,"['Green', 'Blue']",def,coop,30,0,1488,2880,Alternate choices every 2 trials.
2413,50,2050,2,G.P.,opt,inv,opt_inv,13,7,5,HG,"['Green', 'Blue']",def,def,40,1,1155,2397,Alternate choices every 2 trials.
2414,50,2050,2,G.P.,opt,inv,opt_inv,14,3,12,PD,"['Green', 'Blue']",coop,coop,10,1,1137,3130,Alternate choices every 2 trials.
2415,50,2050,2,G.P.,opt,inv,opt_inv,15,10,15,SG,"['Green', 'Blue']",coop,coop,30,1,1443,2429,Alternate choices every 2 trials.
2416,50,2050,3,E.B.,pess,inv,pess_inv,0,3,5,SH,"['Red', 'Blue']",coop,def,40,0,24980,26359,
2417,50,2050,3,E.B.,pess,inv,pess_inv,1,0,15,PD,"['Red', 'Blue']",coop,coop,50,1,9378,10888,
2418,50,2050,3,E.B.,pess,inv,pess_inv,2,7,8,HG,"['Red', 'Blue']",def,coop,50,0,1379,2349,
2419,50,2050,3,E.B.,pess,inv,pess_inv,3,10,12,SG,"['Red', 'Blue']",def,def,10,1,8312,9467,
2420,50,2050,3,E.B.,pess,inv,pess_inv,4,7,12,SG,"['Red', 'Blue']",def,def,20,1,1888,2996,
2421,50,2050,3,E.B.,pess,inv,pess_inv,5,10,8,HG,"['Red', 'Blue']",def,coop,40,0,1962,2926,
2422,50,2050,3,E.B.,pess,inv,pess_inv,6,0,5,SH,"['Red', 'Blue']",coop,def,30,0,1357,2929,
2423,50,2050,3,E.B.,pess,inv,pess_inv,7,0,12,PD,"['Red', 'Blue']",coop,def,40,0,1404,2217,
2424,50,2050,3,E.B.,pess,inv,pess_inv,8,7,5,HG,"['Red', 'Blue']",def,coop,30,0,2564,3631,
2425,50,2050,3,E.B.,pess,inv,pess_inv,9,3,8,SH,"['Red', 'Blue']",coop,def,30,0,1234,2091,
2426,50,2050,3,E.B.,pess,inv,pess_inv,10,3,12,PD,"['Red', 'Blue']",coop,def,30,0,1771,3002,
2427,50,2050,3,E.B.,pess,inv,pess_inv,11,7,15,SG,"['Red', 'Blue']",def,def,40,1,1394,2453,
2428,50,2050,3,E.B.,pess,inv,pess_inv,12,3,15,PD,"['Red', 'Blue']",coop,def,30,0,1173,2048,
2429,50,2050,3,E.B.,pess,inv,pess_inv,13,10,5,HG,"['Red', 'Blue']",def,def,40,1,1999,2868,
2430,50,2050,3,E.B.,pess,inv,pess_inv,14,10,15,SG,"['Red', 'Blue']",def,coop,30,0,2135,3391,
2431,50,2050,3,E.B.,pess,inv,pess_inv,15,0,8,SH,"['Red', 'Blue']",coop,coop,20,1,2413,3564,
2432,51,2051,0,G.P.,pess,nat,pess_nat,0,7,15,SG,"['Yellow', 'Red']",coop,def,50,0,10937,16809,"They have none, it seems. To make bad choices?"
2433,51,2051,0,G.P.,pess,nat,pess_nat,1,0,12,PD,"['Yellow', 'Red']",def,coop,70,0,2531,4761,"They have none, it seems. To make bad choices?"
2434,51,2051,0,G.P.,pess,nat,pess_nat,2,3,5,SH,"['Yellow', 'Red']",def,coop,80,0,4164,7340,"They have none, it seems. To make bad choices?"
2435,51,2051,0,G.P.,pess,nat,pess_nat,3,7,5,HG,"['Yellow', 'Red']",coop,coop,50,1,4347,7840,"They have none, it seems. To make bad choices?"
2436,51,2051,0,G.P.,pess,nat,pess_nat,4,3,12,PD,"['Yellow', 'Red']",def,coop,50,0,4146,6170,"They have none, it seems. To make bad choices?"
2437,51,2051,0,G.P.,pess,nat,pess_nat,5,7,8,HG,"['Yellow', 'Red']",coop,coop,60,1,2931,4534,"They have none, it seems. To make bad choices?"
2438,51,2051,0,G.P.,pess,nat,pess_nat,6,0,8,SH,"['Yellow', 'Red']",def,coop,60,0,3362,4727,"They have none, it seems. To make bad choices?"
2439,51,2051,0,G.P.,pess,nat,pess_nat,7,10,15,SG,"['Yellow', 'Red']",coop,def,60,0,3196,4866,"They have none, it seems. To make bad choices?"
2440,51,2051,0,G.P.,pess,nat,pess_nat,8,10,12,SG,"['Yellow', 'Red']",coop,coop,50,1,3837,5368,"They have none, it seems. To make bad choices?"
2441,51,2051,0,G.P.,pess,nat,pess_nat,9,0,15,PD,"['Yellow', 'Red']",def,def,50,1,3579,6652,"They have none, it seems. To make bad choices?"
2442,51,2051,0,G.P.,pess,nat,pess_nat,10,0,5,SH,"['Yellow', 'Red']",def,coop,70,0,2471,4823,"They have none, it seems. To make bad choices?"
2443,51,2051,0,G.P.,pess,nat,pess_nat,11,10,8,HG,"['Yellow', 'Red']",coop,coop,60,1,2027,4707,"They have none, it seems. To make bad choices?"
2444,51,2051,0,G.P.,pess,nat,pess_nat,12,7,12,SG,"['Yellow', 'Red']",coop,coop,50,1,2789,4058,"They have none, it seems. To make bad choices?"
2445,51,2051,0,G.P.,pess,nat,pess_nat,13,3,8,SH,"['Yellow', 'Red']",def,coop,50,0,2375,5056,"They have none, it seems. To make bad choices?"
2446,51,2051,0,G.P.,pess,nat,pess_nat,14,3,15,PD,"['Yellow', 'Red']",def,def,60,1,3162,4506,"They have none, it seems. To make bad choices?"
2447,51,2051,0,G.P.,pess,nat,pess_nat,15,10,5,HG,"['Yellow', 'Red']",coop,coop,50,1,4775,7391,"They have none, it seems. To make bad choices?"
2448,51,2051,1,E.B.,opt,nat,opt_nat,0,10,12,SG,"['Red', 'Blue']",def,coop,50,0,8110,10044,To make the most money. Only out for themselves.
2449,51,2051,1,E.B.,opt,nat,opt_nat,1,0,12,PD,"['Red', 'Blue']",def,def,60,1,2628,4422,To make the most money. Only out for themselves.
2450,51,2051,1,E.B.,opt,nat,opt_nat,2,3,5,SH,"['Red', 'Blue']",coop,coop,70,1,2830,4473,To make the most money. Only out for themselves.
2451,51,2051,1,E.B.,opt,nat,opt_nat,3,7,8,HG,"['Red', 'Blue']",coop,coop,70,1,1975,3329,To make the most money. Only out for themselves.
2452,51,2051,1,E.B.,opt,nat,opt_nat,4,10,5,HG,"['Red', 'Blue']",coop,coop,70,1,1832,3284,To make the most money. Only out for themselves.
2453,51,2051,1,E.B.,opt,nat,opt_nat,5,3,12,PD,"['Red', 'Blue']",def,def,80,1,1929,3613,To make the most money. Only out for themselves.
2454,51,2051,1,E.B.,opt,nat,opt_nat,6,3,8,SH,"['Red', 'Blue']",coop,coop,90,1,1899,3981,To make the most money. Only out for themselves.
2455,51,2051,1,E.B.,opt,nat,opt_nat,7,10,15,SG,"['Red', 'Blue']",def,def,100,1,2171,3741,To make the most money. Only out for themselves.
2456,51,2051,1,E.B.,opt,nat,opt_nat,8,0,15,PD,"['Red', 'Blue']",def,def,100,1,1922,3534,To make the most money. Only out for themselves.
2457,51,2051,1,E.B.,opt,nat,opt_nat,9,7,12,SG,"['Red', 'Blue']",def,def,100,1,2108,3899,To make the most money. Only out for themselves.
2458,51,2051,1,E.B.,opt,nat,opt_nat,10,0,5,SH,"['Red', 'Blue']",coop,coop,100,1,3037,4468,To make the most money. Only out for themselves.
2459,51,2051,1,E.B.,opt,nat,opt_nat,11,7,5,HG,"['Red', 'Blue']",coop,coop,100,1,1534,3080,To make the most money. Only out for themselves.
2460,51,2051,1,E.B.,opt,nat,opt_nat,12,10,8,HG,"['Red', 'Blue']",coop,coop,100,1,1686,3275,To make the most money. Only out for themselves.
2461,51,2051,1,E.B.,opt,nat,opt_nat,13,0,8,SH,"['Red', 'Blue']",coop,coop,100,1,1620,3374,To make the most money. Only out for themselves.
2462,51,2051,1,E.B.,opt,nat,opt_nat,14,7,15,SG,"['Red', 'Blue']",def,def,100,1,1797,7656,To make the most money. Only out for themselves.
2463,51,2051,1,E.B.,opt,nat,opt_nat,15,3,15,PD,"['Red', 'Blue']",def,def,100,1,1901,3992,To make the most money. Only out for themselves.
2464,51,2051,2,F.A.,pess,inv,pess_inv,0,3,12,PD,"['Yellow', 'Green']",coop,coop,50,1,4354,8235,"They seem to be choosing randomly, or they are a bot."
2465,51,2051,2,F.A.,pess,inv,pess_inv,1,7,8,HG,"['Yellow', 'Green']",def,coop,50,0,1584,3505,"They seem to be choosing randomly, or they are a bot."
2466,51,2051,2,F.A.,pess,inv,pess_inv,2,3,8,SH,"['Yellow', 'Green']",coop,coop,50,1,2361,3836,"They seem to be choosing randomly, or they are a bot."
2467,51,2051,2,F.A.,pess,inv,pess_inv,3,7,12,SG,"['Yellow', 'Green']",def,coop,50,0,3142,5038,"They seem to be choosing randomly, or they are a bot."
2468,51,2051,2,F.A.,pess,inv,pess_inv,4,0,15,PD,"['Yellow', 'Green']",coop,def,50,0,2384,4442,"They seem to be choosing randomly, or they are a bot."
2469,51,2051,2,F.A.,pess,inv,pess_inv,5,0,8,SH,"['Yellow', 'Green']",coop,coop,60,1,2874,4437,"They seem to be choosing randomly, or they are a bot."
2470,51,2051,2,F.A.,pess,inv,pess_inv,6,7,15,SG,"['Yellow', 'Green']",def,def,50,1,2100,4283,"They seem to be choosing randomly, or they are a bot."
2471,51,2051,2,F.A.,pess,inv,pess_inv,7,7,5,HG,"['Yellow', 'Green']",def,coop,60,0,2709,4479,"They seem to be choosing randomly, or they are a bot."
2472,51,2051,2,F.A.,pess,inv,pess_inv,8,3,15,PD,"['Yellow', 'Green']",coop,def,80,0,2568,4306,"They seem to be choosing randomly, or they are a bot."
2473,51,2051,2,F.A.,pess,inv,pess_inv,9,0,5,SH,"['Yellow', 'Green']",coop,coop,60,1,2017,3367,"They seem to be choosing randomly, or they are a bot."
2474,51,2051,2,F.A.,pess,inv,pess_inv,10,10,5,HG,"['Yellow', 'Green']",def,coop,50,0,2115,4156,"They seem to be choosing randomly, or they are a bot."
2475,51,2051,2,F.A.,pess,inv,pess_inv,11,10,15,SG,"['Yellow', 'Green']",def,def,50,1,2660,3974,"They seem to be choosing randomly, or they are a bot."
2476,51,2051,2,F.A.,pess,inv,pess_inv,12,10,12,SG,"['Yellow', 'Green']",def,def,50,1,2107,3663,"They seem to be choosing randomly, or they are a bot."
2477,51,2051,2,F.A.,pess,inv,pess_inv,13,0,12,PD,"['Yellow', 'Green']",coop,def,50,0,1695,2985,"They seem to be choosing randomly, or they are a bot."
2478,51,2051,2,F.A.,pess,inv,pess_inv,14,3,5,SH,"['Yellow', 'Green']",coop,coop,50,1,1818,3332,"They seem to be choosing randomly, or they are a bot."
2479,51,2051,2,F.A.,pess,inv,pess_inv,15,10,8,HG,"['Yellow', 'Green']",def,coop,50,0,1695,6443,"They seem to be choosing randomly, or they are a bot."
2480,51,2051,3,D.T.,opt,inv,opt_inv,0,3,5,SH,"['Yellow', 'Blue']",def,coop,70,0,3589,5731,
2481,51,2051,3,D.T.,opt,inv,opt_inv,1,0,15,PD,"['Yellow', 'Blue']",coop,def,50,0,2669,5948,
2482,51,2051,3,D.T.,opt,inv,opt_inv,2,7,8,HG,"['Yellow', 'Blue']",def,coop,50,0,5965,7253,
2483,51,2051,3,D.T.,opt,inv,opt_inv,3,10,12,SG,"['Yellow', 'Blue']",coop,def,50,0,3793,5101,
2484,51,2051,3,D.T.,opt,inv,opt_inv,4,7,12,SG,"['Yellow', 'Blue']",coop,coop,50,1,8326,9812,
2485,51,2051,3,D.T.,opt,inv,opt_inv,5,10,8,HG,"['Yellow', 'Blue']",def,coop,50,0,3007,4415,
2486,51,2051,3,D.T.,opt,inv,opt_inv,6,0,5,SH,"['Yellow', 'Blue']",def,coop,50,0,2404,9772,
2487,51,2051,3,D.T.,opt,inv,opt_inv,7,0,12,PD,"['Yellow', 'Blue']",coop,def,60,0,2309,3684,
2488,51,2051,3,D.T.,opt,inv,opt_inv,8,7,5,HG,"['Yellow', 'Blue']",def,coop,50,0,8384,9911,
2489,51,2051,3,D.T.,opt,inv,opt_inv,9,3,8,SH,"['Yellow', 'Blue']",def,coop,50,0,2593,5188,
2490,51,2051,3,D.T.,opt,inv,opt_inv,10,3,12,PD,"['Yellow', 'Blue']",coop,def,20,0,1968,6366,
2491,51,2051,3,D.T.,opt,inv,opt_inv,11,7,15,SG,"['Yellow', 'Blue']",coop,def,60,0,2081,4102,
2492,51,2051,3,D.T.,opt,inv,opt_inv,12,3,15,PD,"['Yellow', 'Blue']",coop,coop,50,1,2262,3749,
2493,51,2051,3,D.T.,opt,inv,opt_inv,13,10,5,HG,"['Yellow', 'Blue']",def,coop,50,0,1801,3169,
2494,51,2051,3,D.T.,opt,inv,opt_inv,14,10,15,SG,"['Yellow', 'Blue']",coop,def,10,0,4562,6957,
2495,51,2051,3,D.T.,opt,inv,opt_inv,15,0,8,SH,"['Yellow', 'Blue']",def,coop,50,0,4226,5715,
2496,53,2053,0,D.T.,pess,nat,pess_nat,0,3,8,SH,"['Yellow', 'Green']",def,coop,90,0,9374,12464,maximize his bonus
2497,53,2053,0,D.T.,pess,nat,pess_nat,1,0,15,PD,"['Yellow', 'Green']",def,def,90,1,7968,10045,maximize his bonus
2498,53,2053,0,D.T.,pess,nat,pess_nat,2,7,8,HG,"['Yellow', 'Green']",coop,coop,90,1,10456,12541,maximize his bonus
2499,53,2053,0,D.T.,pess,nat,pess_nat,3,7,15,SG,"['Yellow', 'Green']",coop,coop,70,1,15047,17116,maximize his bonus
2500,53,2053,0,D.T.,pess,nat,pess_nat,4,3,5,SH,"['Yellow', 'Green']",def,coop,90,0,4355,5712,maximize his bonus
2501,53,2053,0,D.T.,pess,nat,pess_nat,5,7,5,HG,"['Yellow', 'Green']",coop,coop,70,1,4573,5674,maximize his bonus
2502,53,2053,0,D.T.,pess,nat,pess_nat,6,0,12,PD,"['Yellow', 'Green']",def,def,50,1,9978,11943,maximize his bonus
2503,53,2053,0,D.T.,pess,nat,pess_nat,7,10,12,SG,"['Yellow', 'Green']",coop,coop,50,1,10960,12350,maximize his bonus
2504,53,2053,0,D.T.,pess,nat,pess_nat,8,7,12,SG,"['Yellow', 'Green']",coop,coop,70,1,5653,10586,maximize his bonus
2505,53,2053,0,D.T.,pess,nat,pess_nat,9,3,15,PD,"['Yellow', 'Green']",def,coop,50,0,7442,8978,maximize his bonus
2506,53,2053,0,D.T.,pess,nat,pess_nat,10,0,8,SH,"['Yellow', 'Green']",def,coop,80,0,52924,57250,maximize his bonus
2507,53,2053,0,D.T.,pess,nat,pess_nat,11,10,5,HG,"['Yellow', 'Green']",coop,coop,90,1,11509,13676,maximize his bonus
