,sub,subID,Block,Player,Type,Variant,Type_Total,Trial,S,T,GameType,Colors,CorrAns,GivenAns,ConfidenceNum,ScoreNum,RT_radio,RT_submit,SelfReport
2853,59,2059,2,E.B.,pess,inv,pess_inv,5,10,8,HG,"['Blue', 'Yellow']",def,coop,30.0,0,3228.0,5344.0,"I am pretty sure they were picking randomly, otherwise their choices made no sense."
2854,59,2059,2,E.B.,pess,inv,pess_inv,6,0,12,PD,"['Blue', 'Yellow']",coop,def,30.0,0,3557.0,5441.0,"I am pretty sure they were picking randomly, otherwise their choices made no sense."
2855,59,2059,2,E.B.,pess,inv,pess_inv,7,0,5,SH,"['Blue', 'Yellow']",coop,coop,40.0,1,3963.0,6138.0,"I am pretty sure they were picking randomly, otherwise their choices made no sense."
2856,59,2059,2,E.B.,pess,inv,pess_inv,8,7,15,SG,"['Blue', 'Yellow']",def,coop,30.0,0,3864.0,7476.0,"I am pretty sure they were picking randomly, otherwise their choices made no sense."
2857,59,2059,2,E.B.,pess,inv,pess_inv,9,0,8,SH,"['Blue', 'Yellow']",coop,coop,40.0,1,3410.0,5508.0,"I am pretty sure they were picking randomly, otherwise their choices made no sense."
2858,59,2059,2,E.B.,pess,inv,pess_inv,10,3,15,PD,"['Blue', 'Yellow']",coop,def,40.0,0,2383.0,7522.0,"I am pretty sure they were picking randomly, otherwise their choices made no sense."
2859,59,2059,2,E.B.,pess,inv,pess_inv,11,7,5,HG,"['Blue', 'Yellow']",def,coop,40.0,0,3522.0,6705.0,"I am pretty sure they were picking randomly, otherwise their choices made no sense."
2860,59,2059,2,E.B.,pess,inv,pess_inv,12,3,12,PD,"['Blue', 'Yellow']",coop,coop,20.0,1,6975.0,9029.0,"I am pretty sure they were picking randomly, otherwise their choices made no sense."
2861,59,2059,2,E.B.,pess,inv,pess_inv,13,10,12,SG,"['Blue', 'Yellow']",def,coop,30.0,0,3751.0,6162.0,"I am pretty sure they were picking randomly, otherwise their choices made no sense."
2862,59,2059,2,E.B.,pess,inv,pess_inv,14,3,8,SH,"['Blue', 'Yellow']",coop,coop,10.0,1,4688.0,6926.0,"I am pretty sure they were picking randomly, otherwise their choices made no sense."
2863,59,2059,2,E.B.,pess,inv,pess_inv,15,7,8,HG,"['Blue', 'Yellow']",def,coop,20.0,0,4288.0,6929.0,"I am pretty sure they were picking randomly, otherwise their choices made no sense."
2864,59,2059,3,D.T.,opt,inv,opt_inv,0,10,5,HG,"['Green', 'Red']",def,coop,50.0,0,4668.0,6889.0,"Again, I cannot see a strategy.  Unless I am missing something, 3 out of 4 of these people picked randomly because their decisions made no sense to me."
2865,59,2059,3,D.T.,opt,inv,opt_inv,1,0,15,PD,"['Green', 'Red']",coop,def,40.0,0,3781.0,5936.0,"Again, I cannot see a strategy.  Unless I am missing something, 3 out of 4 of these people picked randomly because their decisions made no sense to me."
2866,59,2059,3,D.T.,opt,inv,opt_inv,2,7,12,SG,"['Green', 'Red']",coop,coop,40.0,1,3662.0,6644.0,"Again, I cannot see a strategy.  Unless I am missing something, 3 out of 4 of these people picked randomly because their decisions made no sense to me."
2867,59,2059,3,D.T.,opt,inv,opt_inv,3,0,8,SH,"['Green', 'Red']",def,coop,40.0,0,2222.0,6713.0,"Again, I cannot see a strategy.  Unless I am missing something, 3 out of 4 of these people picked randomly because their decisions made no sense to me."
2868,59,2059,3,D.T.,opt,inv,opt_inv,4,0,5,SH,"['Green', 'Red']",def,def,30.0,1,3039.0,5472.0,"Again, I cannot see a strategy.  Unless I am missing something, 3 out of 4 of these people picked randomly because their decisions made no sense to me."
2869,59,2059,3,D.T.,opt,inv,opt_inv,5,10,15,SG,"['Green', 'Red']",coop,def,40.0,0,4967.0,6895.0,"Again, I cannot see a strategy.  Unless I am missing something, 3 out of 4 of these people picked randomly because their decisions made no sense to me."
2870,59,2059,3,D.T.,opt,inv,opt_inv,6,7,5,HG,"['Green', 'Red']",def,coop,20.0,0,2873.0,4979.0,"Again, I cannot see a strategy.  Unless I am missing something, 3 out of 4 of these people picked randomly because their decisions made no sense to me."
2871,59,2059,3,D.T.,opt,inv,opt_inv,7,0,12,PD,"['Green', 'Red']",coop,coop,20.0,1,3913.0,6891.0,"Again, I cannot see a strategy.  Unless I am missing something, 3 out of 4 of these people picked randomly because their decisions made no sense to me."
2872,59,2059,3,D.T.,opt,inv,opt_inv,8,10,8,HG,"['Green', 'Red']",def,coop,20.0,0,6635.0,8997.0,"Again, I cannot see a strategy.  Unless I am missing something, 3 out of 4 of these people picked randomly because their decisions made no sense to me."
2873,59,2059,3,D.T.,opt,inv,opt_inv,9,3,15,PD,"['Green', 'Red']",coop,coop,10.0,1,5368.0,7233.0,"Again, I cannot see a strategy.  Unless I am missing something, 3 out of 4 of these people picked randomly because their decisions made no sense to me."
2874,59,2059,3,D.T.,opt,inv,opt_inv,10,3,8,SH,"['Green', 'Red']",def,coop,20.0,0,5620.0,7826.0,"Again, I cannot see a strategy.  Unless I am missing something, 3 out of 4 of these people picked randomly because their decisions made no sense to me."
2875,59,2059,3,D.T.,opt,inv,opt_inv,11,10,12,SG,"['Green', 'Red']",coop,coop,10.0,1,3636.0,5669.0,"Again, I cannot see a strategy.  Unless I am missing something, 3 out of 4 of these people picked randomly because their decisions made no sense to me."
2876,59,2059,3,D.T.,opt,inv,opt_inv,12,3,12,PD,"['Green', 'Red']",coop,coop,10.0,1,2399.0,4778.0,"Again, I cannot see a strategy.  Unless I am missing something, 3 out of 4 of these people picked randomly because their decisions made no sense to me."
2877,59,2059,3,D.T.,opt,inv,opt_inv,13,7,15,SG,"['Green', 'Red']",coop,coop,20.0,1,2319.0,4608.0,"Again, I cannot see a strategy.  Unless I am missing something, 3 out of 4 of these people picked randomly because their decisions made no sense to me."
2878,59,2059,3,D.T.,opt,inv,opt_inv,14,7,8,HG,"['Green', 'Red']",def,coop,30.0,0,3173.0,5137.0,"Again, I cannot see a strategy.  Unless I am missing something, 3 out of 4 of these people picked randomly because their decisions made no sense to me."
2879,59,2059,3,D.T.,opt,inv,opt_inv,15,3,5,SH,"['Green', 'Red']",def,coop,20.0,0,2489.0,4527.0,"Again, I cannot see a strategy.  Unless I am missing something, 3 out of 4 of these people picked randomly because their decisions made no sense to me."
2880,62,2062,0,F.A.,opt,nat,opt_nat,0,0,5,SH,"['Yellow', 'Red']",coop,coop,80.0,1,5476.0,8908.0,"Guessing that the other player would always choose yellow, F.A. made the choice that would maximize their earnings. "
2881,62,2062,0,F.A.,opt,nat,opt_nat,1,10,5,HG,"['Yellow', 'Red']",coop,coop,90.0,1,4523.0,7695.0,"Guessing that the other player would always choose yellow, F.A. made the choice that would maximize their earnings. "
2882,62,2062,0,F.A.,opt,nat,opt_nat,2,3,15,PD,"['Yellow', 'Red']",def,coop,70.0,0,3250.0,8286.0,"Guessing that the other player would always choose yellow, F.A. made the choice that would maximize their earnings. "
2883,62,2062,0,F.A.,opt,nat,opt_nat,3,7,12,SG,"['Yellow', 'Red']",def,def,60.0,1,4239.0,8291.0,"Guessing that the other player would always choose yellow, F.A. made the choice that would maximize their earnings. "
2884,62,2062,0,F.A.,opt,nat,opt_nat,4,10,8,HG,"['Yellow', 'Red']",coop,coop,90.0,1,4476.0,6871.0,"Guessing that the other player would always choose yellow, F.A. made the choice that would maximize their earnings. "
2885,62,2062,0,F.A.,opt,nat,opt_nat,5,0,15,PD,"['Yellow', 'Red']",def,def,90.0,1,6124.0,8677.0,"Guessing that the other player would always choose yellow, F.A. made the choice that would maximize their earnings. "
2886,62,2062,0,F.A.,opt,nat,opt_nat,6,3,5,SH,"['Yellow', 'Red']",coop,coop,90.0,1,2877.0,5531.0,"Guessing that the other player would always choose yellow, F.A. made the choice that would maximize their earnings. "
2887,62,2062,0,F.A.,opt,nat,opt_nat,7,7,15,SG,"['Yellow', 'Red']",def,def,90.0,1,4019.0,6310.0,"Guessing that the other player would always choose yellow, F.A. made the choice that would maximize their earnings. "
2888,62,2062,0,F.A.,opt,nat,opt_nat,8,3,12,PD,"['Yellow', 'Red']",def,def,90.0,1,3565.0,5977.0,"Guessing that the other player would always choose yellow, F.A. made the choice that would maximize their earnings. "
2889,62,2062,0,F.A.,opt,nat,opt_nat,9,10,12,SG,"['Yellow', 'Red']",def,def,90.0,1,3295.0,5833.0,"Guessing that the other player would always choose yellow, F.A. made the choice that would maximize their earnings. "
2890,62,2062,0,F.A.,opt,nat,opt_nat,10,7,8,HG,"['Yellow', 'Red']",coop,coop,100.0,1,3265.0,5721.0,"Guessing that the other player would always choose yellow, F.A. made the choice that would maximize their earnings. "
2891,62,2062,0,F.A.,opt,nat,opt_nat,11,3,8,SH,"['Yellow', 'Red']",coop,coop,100.0,1,3085.0,5513.0,"Guessing that the other player would always choose yellow, F.A. made the choice that would maximize their earnings. "
2892,62,2062,0,F.A.,opt,nat,opt_nat,12,0,12,PD,"['Yellow', 'Red']",def,def,100.0,1,3811.0,5980.0,"Guessing that the other player would always choose yellow, F.A. made the choice that would maximize their earnings. "
2893,62,2062,0,F.A.,opt,nat,opt_nat,13,0,8,SH,"['Yellow', 'Red']",coop,coop,100.0,1,3229.0,5673.0,"Guessing that the other player would always choose yellow, F.A. made the choice that would maximize their earnings. "
2894,62,2062,0,F.A.,opt,nat,opt_nat,14,10,15,SG,"['Yellow', 'Red']",def,def,100.0,1,2911.0,5382.0,"Guessing that the other player would always choose yellow, F.A. made the choice that would maximize their earnings. "
2895,62,2062,0,F.A.,opt,nat,opt_nat,15,7,5,HG,"['Yellow', 'Red']",coop,coop,100.0,1,2552.0,4836.0,"Guessing that the other player would always choose yellow, F.A. made the choice that would maximize their earnings. "
2896,62,2062,1,G.P.,pess,nat,pess_nat,0,7,5,HG,"['Yellow', 'Green']",coop,coop,100.0,1,3566.0,6098.0,I honestly have no idea. It seemed random. 
2897,62,2062,1,G.P.,pess,nat,pess_nat,1,3,5,SH,"['Yellow', 'Green']",def,coop,100.0,0,3104.0,6351.0,I honestly have no idea. It seemed random. 
2898,62,2062,1,G.P.,pess,nat,pess_nat,2,7,12,SG,"['Yellow', 'Green']",coop,coop,100.0,1,4082.0,6428.0,I honestly have no idea. It seemed random. 
2899,62,2062,1,G.P.,pess,nat,pess_nat,3,3,15,PD,"['Yellow', 'Green']",def,coop,100.0,0,2578.0,4828.0,I honestly have no idea. It seemed random. 
2900,62,2062,1,G.P.,pess,nat,pess_nat,4,0,5,SH,"['Yellow', 'Green']",def,coop,100.0,0,3059.0,5403.0,I honestly have no idea. It seemed random. 
2901,62,2062,1,G.P.,pess,nat,pess_nat,5,0,15,PD,"['Yellow', 'Green']",def,coop,40.0,0,16177.0,18186.0,I honestly have no idea. It seemed random. 
2902,62,2062,1,G.P.,pess,nat,pess_nat,6,7,15,SG,"['Yellow', 'Green']",coop,def,50.0,0,2759.0,6247.0,I honestly have no idea. It seemed random. 
2903,62,2062,1,G.P.,pess,nat,pess_nat,7,10,8,HG,"['Yellow', 'Green']",coop,coop,20.0,1,2359.0,4706.0,I honestly have no idea. It seemed random. 
2904,62,2062,1,G.P.,pess,nat,pess_nat,8,10,12,SG,"['Yellow', 'Green']",coop,coop,20.0,1,3116.0,5362.0,I honestly have no idea. It seemed random. 
2905,62,2062,1,G.P.,pess,nat,pess_nat,9,3,8,SH,"['Yellow', 'Green']",def,def,20.0,1,2898.0,5537.0,I honestly have no idea. It seemed random. 
2906,62,2062,1,G.P.,pess,nat,pess_nat,10,10,5,HG,"['Yellow', 'Green']",coop,coop,20.0,1,3546.0,5850.0,I honestly have no idea. It seemed random. 
2907,62,2062,1,G.P.,pess,nat,pess_nat,11,3,12,PD,"['Yellow', 'Green']",def,def,30.0,1,2349.0,4451.0,I honestly have no idea. It seemed random. 
2908,62,2062,1,G.P.,pess,nat,pess_nat,12,10,15,SG,"['Yellow', 'Green']",coop,coop,10.0,1,3117.0,5353.0,I honestly have no idea. It seemed random. 
2909,62,2062,1,G.P.,pess,nat,pess_nat,13,0,12,PD,"['Yellow', 'Green']",def,def,20.0,1,2551.0,5162.0,I honestly have no idea. It seemed random. 
2910,62,2062,1,G.P.,pess,nat,pess_nat,14,0,8,SH,"['Yellow', 'Green']",def,coop,20.0,0,3020.0,5096.0,I honestly have no idea. It seemed random. 
2911,62,2062,1,G.P.,pess,nat,pess_nat,15,7,8,HG,"['Yellow', 'Green']",coop,coop,20.0,1,2241.0,4296.0,I honestly have no idea. It seemed random. 
2912,62,2062,2,E.B.,pess,inv,pess_inv,0,0,12,PD,"['Red', 'Green']",coop,coop,20.0,1,2899.0,5495.0,"Again, I am not certain. "
2913,62,2062,2,E.B.,pess,inv,pess_inv,1,0,8,SH,"['Red', 'Green']",coop,coop,20.0,1,3555.0,5764.0,"Again, I am not certain. "
2914,62,2062,2,E.B.,pess,inv,pess_inv,2,7,15,SG,"['Red', 'Green']",def,coop,20.0,0,2399.0,4787.0,"Again, I am not certain. "
2915,62,2062,2,E.B.,pess,inv,pess_inv,3,7,8,HG,"['Red', 'Green']",def,coop,30.0,0,2352.0,4488.0,"Again, I am not certain. "
2916,62,2062,2,E.B.,pess,inv,pess_inv,4,3,12,PD,"['Red', 'Green']",coop,coop,40.0,1,2597.0,4883.0,"Again, I am not certain. "
2917,62,2062,2,E.B.,pess,inv,pess_inv,5,0,5,SH,"['Red', 'Green']",coop,coop,30.0,1,5188.0,7341.0,"Again, I am not certain. "
2918,62,2062,2,E.B.,pess,inv,pess_inv,6,10,8,HG,"['Red', 'Green']",def,coop,30.0,0,6649.0,9040.0,"Again, I am not certain. "
2919,62,2062,2,E.B.,pess,inv,pess_inv,7,10,15,SG,"['Red', 'Green']",def,coop,20.0,0,2575.0,4823.0,"Again, I am not certain. "
2920,62,2062,2,E.B.,pess,inv,pess_inv,8,10,12,SG,"['Red', 'Green']",def,def,30.0,1,2267.0,4368.0,"Again, I am not certain. "
2921,62,2062,2,E.B.,pess,inv,pess_inv,9,0,15,PD,"['Red', 'Green']",coop,def,30.0,0,2331.0,4596.0,"Again, I am not certain. "
2922,62,2062,2,E.B.,pess,inv,pess_inv,10,10,5,HG,"['Red', 'Green']",def,coop,30.0,0,3472.0,6010.0,"Again, I am not certain. "
2923,62,2062,2,E.B.,pess,inv,pess_inv,11,3,8,SH,"['Red', 'Green']",coop,def,30.0,0,2210.0,4019.0,"Again, I am not certain. "
2924,62,2062,2,E.B.,pess,inv,pess_inv,12,7,12,SG,"['Red', 'Green']",def,coop,20.0,0,2089.0,4445.0,"Again, I am not certain. "
2925,62,2062,2,E.B.,pess,inv,pess_inv,13,3,15,PD,"['Red', 'Green']",coop,coop,10.0,1,2168.0,9458.0,"Again, I am not certain. "
2926,62,2062,2,E.B.,pess,inv,pess_inv,14,3,5,SH,"['Red', 'Green']",coop,coop,20.0,1,5001.0,7788.0,"Again, I am not certain. "
2927,62,2062,2,E.B.,pess,inv,pess_inv,15,7,5,HG,"['Red', 'Green']",def,coop,20.0,0,2783.0,5719.0,"Again, I am not certain. "
2928,62,2062,3,D.T.,opt,inv,opt_inv,0,3,12,PD,"['Red', 'Blue']",coop,coop,30.0,1,2966.0,5650.0,I don't think they had a strategy. 
2929,62,2062,3,D.T.,opt,inv,opt_inv,1,7,8,HG,"['Red', 'Blue']",def,coop,20.0,0,311472.0,316034.0,I don't think they had a strategy. 
2930,62,2062,3,D.T.,opt,inv,opt_inv,2,3,8,SH,"['Red', 'Blue']",def,coop,30.0,0,4286.0,7293.0,I don't think they had a strategy. 
2931,62,2062,3,D.T.,opt,inv,opt_inv,3,7,12,SG,"['Red', 'Blue']",coop,def,30.0,0,2315.0,4671.0,I don't think they had a strategy. 
2932,62,2062,3,D.T.,opt,inv,opt_inv,4,0,15,PD,"['Red', 'Blue']",coop,def,20.0,0,5572.0,8073.0,I don't think they had a strategy. 
2933,62,2062,3,D.T.,opt,inv,opt_inv,5,0,8,SH,"['Red', 'Blue']",def,def,40.0,1,7894.0,10898.0,I don't think they had a strategy. 
2934,62,2062,3,D.T.,opt,inv,opt_inv,6,7,15,SG,"['Red', 'Blue']",coop,coop,20.0,1,4754.0,7477.0,I don't think they had a strategy. 
2935,62,2062,3,D.T.,opt,inv,opt_inv,7,7,5,HG,"['Red', 'Blue']",def,coop,20.0,0,4076.0,7187.0,I don't think they had a strategy. 
2936,62,2062,3,D.T.,opt,inv,opt_inv,8,3,15,PD,"['Red', 'Blue']",coop,def,20.0,0,5258.0,8186.0,I don't think they had a strategy. 
2937,62,2062,3,D.T.,opt,inv,opt_inv,9,0,5,SH,"['Red', 'Blue']",def,coop,20.0,0,6037.0,9775.0,I don't think they had a strategy. 
2938,62,2062,3,D.T.,opt,inv,opt_inv,10,10,5,HG,"['Red', 'Blue']",def,coop,20.0,0,4785.0,7448.0,I don't think they had a strategy. 
2939,62,2062,3,D.T.,opt,inv,opt_inv,11,10,15,SG,"['Red', 'Blue']",coop,coop,20.0,1,16721.0,19890.0,I don't think they had a strategy. 
2940,62,2062,3,D.T.,opt,inv,opt_inv,12,10,12,SG,"['Red', 'Blue']",coop,coop,20.0,1,3012.0,5599.0,I don't think they had a strategy. 
2941,62,2062,3,D.T.,opt,inv,opt_inv,13,0,12,PD,"['Red', 'Blue']",coop,coop,20.0,1,2927.0,6158.0,I don't think they had a strategy. 
2942,62,2062,3,D.T.,opt,inv,opt_inv,14,3,5,SH,"['Red', 'Blue']",def,coop,20.0,0,2748.0,5015.0,I don't think they had a strategy. 
2943,62,2062,3,D.T.,opt,inv,opt_inv,15,10,8,HG,"['Red', 'Blue']",def,coop,20.0,0,2229.0,5249.0,I don't think they had a strategy. 
2944,63,2063,0,D.T.,pess,nat,pess_nat,0,7,15,SG,"['Red', 'Green']",coop,coop,80.0,1,4858.0,7788.0,"I think they were trying to have the most points overall, and beat the amount of points that their opponents could have received.  "
2945,63,2063,0,D.T.,pess,nat,pess_nat,1,7,5,HG,"['Red', 'Green']",coop,coop,100.0,1,4128.0,6834.0,"I think they were trying to have the most points overall, and beat the amount of points that their opponents could have received.  "
2946,63,2063,0,D.T.,pess,nat,pess_nat,2,3,8,SH,"['Red', 'Green']",def,coop,100.0,0,5706.0,10515.0,"I think they were trying to have the most points overall, and beat the amount of points that their opponents could have received.  "
2947,63,2063,0,D.T.,pess,nat,pess_nat,3,0,12,PD,"['Red', 'Green']",def,def,50.0,1,3720.0,5710.0,"I think they were trying to have the most points overall, and beat the amount of points that their opponents could have received.  "
2948,63,2063,0,D.T.,pess,nat,pess_nat,4,7,8,HG,"['Red', 'Green']",coop,coop,80.0,1,2540.0,5786.0,"I think they were trying to have the most points overall, and beat the amount of points that their opponents could have received.  "
2949,63,2063,0,D.T.,pess,nat,pess_nat,5,0,8,SH,"['Red', 'Green']",def,coop,90.0,0,4757.0,6956.0,"I think they were trying to have the most points overall, and beat the amount of points that their opponents could have received.  "
2950,63,2063,0,D.T.,pess,nat,pess_nat,6,10,15,SG,"['Red', 'Green']",coop,def,80.0,0,2667.0,4216.0,"I think they were trying to have the most points overall, and beat the amount of points that their opponents could have received.  "
2951,63,2063,0,D.T.,pess,nat,pess_nat,7,0,15,PD,"['Red', 'Green']",def,def,80.0,1,4494.0,5312.0,"I think they were trying to have the most points overall, and beat the amount of points that their opponents could have received.  "
2952,63,2063,0,D.T.,pess,nat,pess_nat,8,10,5,HG,"['Red', 'Green']",coop,coop,70.0,1,3624.0,6154.0,"I think they were trying to have the most points overall, and beat the amount of points that their opponents could have received.  "
2953,63,2063,0,D.T.,pess,nat,pess_nat,9,3,5,SH,"['Red', 'Green']",def,coop,100.0,0,3671.0,6518.0,"I think they were trying to have the most points overall, and beat the amount of points that their opponents could have received.  "
2954,63,2063,0,D.T.,pess,nat,pess_nat,10,3,15,PD,"['Red', 'Green']",def,def,50.0,1,3064.0,4909.0,"I think they were trying to have the most points overall, and beat the amount of points that their opponents could have received.  "
2955,63,2063,0,D.T.,pess,nat,pess_nat,11,10,12,SG,"['Red', 'Green']",coop,def,40.0,0,4219.0,6662.0,"I think they were trying to have the most points overall, and beat the amount of points that their opponents could have received.  "
2956,63,2063,0,D.T.,pess,nat,pess_nat,12,0,5,SH,"['Red', 'Green']",def,coop,80.0,0,3251.0,6084.0,"I think they were trying to have the most points overall, and beat the amount of points that their opponents could have received.  "
2957,63,2063,0,D.T.,pess,nat,pess_nat,13,3,12,PD,"['Red', 'Green']",def,def,30.0,1,3347.0,5074.0,"I think they were trying to have the most points overall, and beat the amount of points that their opponents could have received.  "
2958,63,2063,0,D.T.,pess,nat,pess_nat,14,7,12,SG,"['Red', 'Green']",coop,coop,60.0,1,2747.0,5129.0,"I think they were trying to have the most points overall, and beat the amount of points that their opponents could have received.  "
2959,63,2063,0,D.T.,pess,nat,pess_nat,15,10,8,HG,"['Red', 'Green']",coop,coop,80.0,1,3089.0,4981.0,"I think they were trying to have the most points overall, and beat the amount of points that their opponents could have received.  "
2960,63,2063,1,E.B.,opt,nat,opt_nat,0,0,12,PD,"['Red', 'Blue']",def,coop,90.0,0,4371.0,6218.0,They choose whatever gave them the most points.  They didn't care what their opponent received.  
2961,63,2063,1,E.B.,opt,nat,opt_nat,1,0,8,SH,"['Red', 'Blue']",coop,coop,50.0,1,9089.0,10799.0,They choose whatever gave them the most points.  They didn't care what their opponent received.  
2962,63,2063,1,E.B.,opt,nat,opt_nat,2,7,15,SG,"['Red', 'Blue']",def,def,70.0,1,2669.0,4382.0,They choose whatever gave them the most points.  They didn't care what their opponent received.  
2963,63,2063,1,E.B.,opt,nat,opt_nat,3,7,8,HG,"['Red', 'Blue']",coop,coop,70.0,1,2373.0,4782.0,They choose whatever gave them the most points.  They didn't care what their opponent received.  
2964,63,2063,1,E.B.,opt,nat,opt_nat,4,3,12,PD,"['Red', 'Blue']",def,def,90.0,1,1913.0,3727.0,They choose whatever gave them the most points.  They didn't care what their opponent received.  
2965,63,2063,1,E.B.,opt,nat,opt_nat,5,0,5,SH,"['Red', 'Blue']",coop,coop,90.0,1,1789.0,3362.0,They choose whatever gave them the most points.  They didn't care what their opponent received.  
2966,63,2063,1,E.B.,opt,nat,opt_nat,6,10,8,HG,"['Red', 'Blue']",coop,coop,90.0,1,2218.0,5295.0,They choose whatever gave them the most points.  They didn't care what their opponent received.  
2967,63,2063,1,E.B.,opt,nat,opt_nat,7,10,15,SG,"['Red', 'Blue']",def,def,90.0,1,3437.0,6111.0,They choose whatever gave them the most points.  They didn't care what their opponent received.  
2968,63,2063,1,E.B.,opt,nat,opt_nat,8,10,12,SG,"['Red', 'Blue']",def,def,80.0,1,2154.0,5208.0,They choose whatever gave them the most points.  They didn't care what their opponent received.  
2969,63,2063,1,E.B.,opt,nat,opt_nat,9,0,15,PD,"['Red', 'Blue']",def,def,90.0,1,1634.0,3162.0,They choose whatever gave them the most points.  They didn't care what their opponent received.  
2970,63,2063,1,E.B.,opt,nat,opt_nat,10,10,5,HG,"['Red', 'Blue']",coop,coop,100.0,1,2137.0,3724.0,They choose whatever gave them the most points.  They didn't care what their opponent received.  
2971,63,2063,1,E.B.,opt,nat,opt_nat,11,3,8,SH,"['Red', 'Blue']",coop,coop,100.0,1,2209.0,3664.0,They choose whatever gave them the most points.  They didn't care what their opponent received.  
2972,63,2063,1,E.B.,opt,nat,opt_nat,12,7,12,SG,"['Red', 'Blue']",def,def,90.0,1,2835.0,4939.0,They choose whatever gave them the most points.  They didn't care what their opponent received.  
2973,63,2063,1,E.B.,opt,nat,opt_nat,13,3,15,PD,"['Red', 'Blue']",def,def,100.0,1,2077.0,4256.0,They choose whatever gave them the most points.  They didn't care what their opponent received.  
2974,63,2063,1,E.B.,opt,nat,opt_nat,14,3,5,SH,"['Red', 'Blue']",coop,coop,100.0,1,2581.0,4633.0,They choose whatever gave them the most points.  They didn't care what their opponent received.  
2975,63,2063,1,E.B.,opt,nat,opt_nat,15,7,5,HG,"['Red', 'Blue']",coop,coop,90.0,1,3103.0,4563.0,They choose whatever gave them the most points.  They didn't care what their opponent received.  
2976,63,2063,2,F.A.,opt,inv,opt_inv,0,3,12,PD,"['Red', 'Green']",coop,def,50.0,0,2544.0,4209.0,Their's was harder to see.  I assummed they choose whatever made their opponents more points
2977,63,2063,2,F.A.,opt,inv,opt_inv,1,7,8,HG,"['Red', 'Green']",def,coop,60.0,0,2463.0,4452.0,Their's was harder to see.  I assummed they choose whatever made their opponents more points
2978,63,2063,2,F.A.,opt,inv,opt_inv,2,3,8,SH,"['Red', 'Green']",def,coop,50.0,0,2472.0,4482.0,Their's was harder to see.  I assummed they choose whatever made their opponents more points
2979,63,2063,2,F.A.,opt,inv,opt_inv,3,7,12,SG,"['Red', 'Green']",coop,def,40.0,0,3262.0,4894.0,Their's was harder to see.  I assummed they choose whatever made their opponents more points
2980,63,2063,2,F.A.,opt,inv,opt_inv,4,0,15,PD,"['Red', 'Green']",coop,def,60.0,0,5375.0,7421.0,Their's was harder to see.  I assummed they choose whatever made their opponents more points
2981,63,2063,2,F.A.,opt,inv,opt_inv,5,0,8,SH,"['Red', 'Green']",def,coop,40.0,0,3519.0,5230.0,Their's was harder to see.  I assummed they choose whatever made their opponents more points
2982,63,2063,2,F.A.,opt,inv,opt_inv,6,7,15,SG,"['Red', 'Green']",coop,coop,30.0,1,3734.0,5537.0,Their's was harder to see.  I assummed they choose whatever made their opponents more points
2983,63,2063,2,F.A.,opt,inv,opt_inv,7,7,5,HG,"['Red', 'Green']",def,coop,60.0,0,2840.0,5478.0,Their's was harder to see.  I assummed they choose whatever made their opponents more points
2984,63,2063,2,F.A.,opt,inv,opt_inv,8,3,15,PD,"['Red', 'Green']",coop,coop,40.0,1,4604.0,6336.0,Their's was harder to see.  I assummed they choose whatever made their opponents more points
2985,63,2063,2,F.A.,opt,inv,opt_inv,9,0,5,SH,"['Red', 'Green']",def,coop,50.0,0,3760.0,6241.0,Their's was harder to see.  I assummed they choose whatever made their opponents more points
2986,63,2063,2,F.A.,opt,inv,opt_inv,10,10,5,HG,"['Red', 'Green']",def,def,50.0,1,2868.0,4648.0,Their's was harder to see.  I assummed they choose whatever made their opponents more points
2987,63,2063,2,F.A.,opt,inv,opt_inv,11,10,15,SG,"['Red', 'Green']",coop,coop,50.0,1,3935.0,5630.0,Their's was harder to see.  I assummed they choose whatever made their opponents more points
2988,63,2063,2,F.A.,opt,inv,opt_inv,12,10,12,SG,"['Red', 'Green']",coop,coop,50.0,1,3151.0,5558.0,Their's was harder to see.  I assummed they choose whatever made their opponents more points
2989,63,2063,2,F.A.,opt,inv,opt_inv,13,0,12,PD,"['Red', 'Green']",coop,coop,30.0,1,2786.0,4516.0,Their's was harder to see.  I assummed they choose whatever made their opponents more points
2990,63,2063,2,F.A.,opt,inv,opt_inv,14,3,5,SH,"['Red', 'Green']",def,coop,30.0,0,4701.0,6031.0,Their's was harder to see.  I assummed they choose whatever made their opponents more points
2991,63,2063,2,F.A.,opt,inv,opt_inv,15,10,8,HG,"['Red', 'Green']",def,def,50.0,1,3404.0,5024.0,Their's was harder to see.  I assummed they choose whatever made their opponents more points
2992,63,2063,3,G.P.,pess,inv,pess_inv,0,3,5,SH,"['Red', 'Yellow']",coop,coop,60.0,1,68695.0,69839.0,
2993,63,2063,3,G.P.,pess,inv,pess_inv,1,0,15,PD,"['Red', 'Yellow']",coop,def,60.0,0,15263.0,16861.0,
2994,63,2063,3,G.P.,pess,inv,pess_inv,2,7,8,HG,"['Red', 'Yellow']",def,coop,60.0,0,2123.0,3799.0,
2995,63,2063,3,G.P.,pess,inv,pess_inv,3,10,12,SG,"['Red', 'Yellow']",def,def,60.0,1,2589.0,4417.0,
2996,63,2063,3,G.P.,pess,inv,pess_inv,4,7,12,SG,"['Red', 'Yellow']",def,def,60.0,1,1902.0,3099.0,
