5,6,0.6875,0.5625,0.5,0.40625
5,7,0.6875,0.75,0.5,0.40625
5,8,0.6875,0.65625,0.5,0.40625
5,9,0.6875,0.65625,0.5,0.4375
5,10,0.6875,0.65625,0.5,0.40625
5,11,0.6875,0.59375,0.5,0.40625
5,12,0.6875,0.625,0.5,0.4375
5,13,0.6875,0.59375,0.5,0.5
5,14,0.6875,0.625,0.5,0.46875
5,15,0.6875,0.5,0.5,0.34375
5,16,0.6875,0.53125,0.5,0.5625
5,17,0.6875,0.71875,0.5,0.5
5,18,0.6875,0.71875,0.5,0.34375
5,19,0.6875,0.6875,0.5,0.5625
5,20,0.6875,0.5625,0.5,0.5
6,1,0.71875,0.59375,0.5,0.375
6,2,0.71875,0.625,0.5,0.5
6,3,0.71875,0.71875,0.5,0.59375
6,4,0.71875,0.625,0.5,0.40625
6,5,0.71875,0.75,0.5,0.53125
6,6,0.71875,0.5625,0.5,0.4375
6,7,0.71875,0.53125,0.5,0.65625
6,8,0.71875,0.8125,0.5,0.4375
6,9,0.71875,0.59375,0.5,0.53125
6,10,0.71875,0.625,0.5,0.40625
6,11,0.71875,0.6875,0.5,0.59375
6,12,0.71875,0.53125,0.5,0.5625
6,13,0.71875,0.59375,0.5,0.46875
6,14,0.71875,0.5,0.5,0.5
6,15,0.71875,0.5625,0.5,0.46875
6,16,0.71875,0.71875,0.5,0.53125
6,17,0.71875,0.625,0.5,0.5
6,18,0.71875,0.65625,0.5,0.46875
6,19,0.71875,0.78125,0.5,0.625
6,20,0.71875,0.53125,0.5,0.46875
7,1,0.5625,0.71875,0.46875,0.40625
7,2,0.5625,0.53125,0.46875,0.46875
7,3,0.5625,0.59375,0.46875,0.53125
7,4,0.5625,0.5,0.46875,0.625
7,5,0.5625,0.71875,0.46875,0.5
7,6,0.5625,0.625,0.46875,0.375
7,7,0.5625,0.625,0.46875,0.5625
7,8,0.5625,0.75,0.46875,0.40625
7,9,0.5625,0.71875,0.46875,0.5
7,10,0.5625,0.6875,0.46875,0.53125
7,11,0.5625,0.71875,0.46875,0.53125
7,12,0.5625,0.53125,0.46875,0.625
7,13,0.5625,0.71875,0.46875,0.5
7,14,0.5625,0.59375,0.46875,0.4375
7,15,0.5625,0.53125,0.46875,0.46875
7,16,0.5625,0.75,0.46875,0.5
7,17,0.5625,0.625,0.46875,0.59375
7,18,0.5625,0.5625,0.46875,0.46875
7,19,0.5625,0.5,0.46875,0.4375
7,20,0.5625,0.625,0.46875,0.53125
8,1,0.625,0.71875,0.34375,0.5625
8,2,0.625,0.53125,0.34375,0.65625
8,3,0.625,0.59375,0.34375,0.4375
8,4,0.625,0.5625,0.34375,0.53125
8,5,0.625,0.625,0.34375,0.5625
8,6,0.625,0.71875,0.34375,0.53125
8,7,0.625,0.59375,0.34375,0.46875
8,8,0.625,0.65625,0.34375,0.375
8,9,0.625,0.65625,0.34375,0.46875
8,10,0.625,0.53125,0.34375,0.59375
8,11,0.625,0.5625,0.34375,0.40625
8,12,0.625,0.625,0.34375,0.1875
8,13,0.625,0.53125,0.34375,0.53125
8,14,0.625,0.65625,0.34375,0.46875
8,15,0.625,0.5,0.34375,0.4375
8,16,0.625,0.6875,0.34375,0.40625
8,17,0.625,0.75,0.34375,0.5
8,18,0.625,0.5,0.34375,0.5625
8,19,0.625,0.5,0.34375,0.5
8,20,0.625,0.59375,0.34375,0.34375
9,1,0.875,0.84375,0.6875,0.59375
9,2,0.875,0.9375,0.6875,0.59375
9,3,0.875,0.90625,0.6875,0.71875
9,4,0.875,0.8125,0.6875,0.65625
9,5,0.875,0.875,0.6875,0.71875
9,6,0.875,0.78125,0.6875,0.65625
9,7,0.875,0.78125,0.6875,0.71875
9,8,0.875,0.90625,0.6875,0.625
9,9,0.875,0.84375,0.6875,0.625
9,10,0.875,0.90625,0.6875,0.59375
9,11,0.875,0.75,0.6875,0.625
9,12,0.875,0.8125,0.6875,0.59375
9,13,0.875,0.84375,0.6875,0.65625
9,14,0.875,0.78125,0.6875,0.59375
9,15,0.875,0.8125,0.6875,0.59375
9,16,0.875,0.84375,0.6875,0.6875
9,17,0.875,0.90625,0.6875,0.71875
9,18,0.875,0.875,0.6875,0.65625
9,19,0.875,0.875,0.6875,0.71875
9,20,0.875,0.84375,0.6875,0.6875
10,1,0.78125,0.5625,0.25,0.4375
10,2,0.78125,0.46875,0.25,0.59375
10,3,0.78125,0.46875,0.25,0.46875
10,4,0.78125,0.59375,0.25,0.59375
10,5,0.78125,0.625,0.25,0.34375
10,6,0.78125,0.59375,0.25,0.40625
10,7,0.78125,0.59375,0.25,0.5625
10,8,0.78125,0.40625,0.25,0.34375
10,9,0.78125,0.59375,0.25,0.46875
10,10,0.78125,0.53125,0.25,0.4375
10,11,0.78125,0.59375,0.25,0.4375
10,12,0.78125,0.65625,0.25,0.40625
10,13,0.78125,0.5,0.25,0.46875
10,14,0.78125,0.6875,0.25,0.5
10,15,0.78125,0.5625,0.25,0.625
10,16,0.78125,0.59375,0.25,0.53125
10,17,0.78125,0.5625,0.25,0.375
10,18,0.78125,0.65625,0.25,0.375
10,19,0.78125,0.65625,0.25,0.5
10,20,0.78125,0.53125,0.25,0.46875
11,1,0.625,0.625,0.40625,0.625
11,2,0.625,0.59375,0.40625,0.5625
11,3,0.625,0.65625,0.40625,0.65625
11,4,0.625,0.6875,0.40625,0.53125
11,5,0.625,0.71875,0.40625,0.5625
11,6,0.625,0.84375,0.40625,0.53125
11,7,0.625,0.65625,0.40625,0.5
11,8,0.625,0.84375,0.40625,0.625
11,9,0.625,0.71875,0.40625,0.5
11,10,0.625,0.71875,0.40625,0.5625
11,11,0.625,0.65625,0.40625,0.5625
11,12,0.625,0.75,0.40625,0.40625
11,13,0.625,0.625,0.40625,0.5625
11,14,0.625,0.65625,0.40625,0.59375
11,15,0.625,0.78125,0.40625,0.4375
11,16,0.625,0.6875,0.40625,0.5
11,17,0.625,0.5625,0.40625,0.5625
11,18,0.625,0.59375,0.40625,0.46875
11,19,0.625,0.8125,0.40625,0.5625
11,20,0.625,0.75,0.40625,0.5625
12,1,0.6875,0.75,0.59375,0.53125
12,2,0.6875,0.625,0.59375,0.4375
12,3,0.6875,0.625,0.59375,0.59375
12,4,0.6875,0.6875,0.59375,0.375
12,5,0.6875,0.65625,0.59375,0.5625
12,6,0.6875,0.5625,0.59375,0.40625
12,7,0.6875,0.625,0.59375,0.5
12,8,0.6875,0.5625,0.59375,0.53125
12,9,0.6875,0.6875,0.59375,0.53125
12,10,0.6875,0.65625,0.59375,0.5625
12,11,0.6875,0.71875,0.59375,0.5625
12,12,0.6875,0.59375,0.59375,0.625
12,13,0.6875,0.5625,0.59375,0.46875
12,14,0.6875,0.53125,0.59375,0.40625
12,15,0.6875,0.65625,0.59375,0.53125
12,16,0.6875,0.625,0.59375,0.53125
12,17,0.6875,0.625,0.59375,0.46875
12,18,0.6875,0.6875,0.59375,0.59375
12,19,0.6875,0.65625,0.59375,0.625
12,20,0.6875,0.5625,0.59375,0.5625
13,1,0.71875,0.6875,0.375,0.375
13,2,0.71875,0.8125,0.375,0.3125
13,3,0.71875,0.65625,0.375,0.28125
13,4,0.71875,0.78125,0.375,0.40625
13,5,0.71875,0.6875,0.375,0.34375
13,6,0.71875,0.5625,0.375,0.375
13,7,0.71875,0.6875,0.375,0.4375
13,8,0.71875,0.65625,0.375,0.4375
13,9,0.71875,0.5625,0.375,0.375
13,10,0.71875,0.625,0.375,0.3125
13,11,0.71875,0.625,0.375,0.3125
13,12,0.71875,0.53125,0.375,0.5
13,13,0.71875,0.625,0.375,0.46875
13,14,0.71875,0.65625,0.375,0.375
13,15,0.71875,0.59375,0.375,0.4375
13,16,0.71875,0.625,0.375,0.3125
13,17,0.71875,0.5625,0.375,0.4375
13,18,0.71875,0.71875,0.375,0.3125
13,19,0.71875,0.6875,0.375,0.40625
13,20,0.71875,0.53125,0.375,0.34375
14,1,0.84375,0.71875,0.65625,0.46875
14,2,0.84375,0.6875,0.65625,0.5
14,3,0.84375,0.65625,0.65625,0.6875
14,4,0.84375,0.75,0.65625,0.59375
14,5,0.84375,0.53125,0.65625,0.53125
14,6,0.84375,0.53125,0.65625,0.59375
14,7,0.84375,0.5625,0.65625,0.53125
14,8,0.84375,0.5,0.65625,0.59375
14,9,0.84375,0.59375,0.65625,0.59375
14,10,0.84375,0.6875,0.65625,0.625
14,11,0.84375,0.71875,0.65625,0.46875
14,12,0.84375,0.59375,0.65625,0.5
14,13,0.84375,0.84375,0.65625,0.59375
14,14,0.84375,0.65625,0.65625,0.59375
14,15,0.84375,0.71875,0.65625,0.5
14,16,0.84375,0.71875,0.65625,0.59375
14,17,0.84375,0.59375,0.65625,0.71875
14,18,0.84375,0.625,0.65625,0.4375
14,19,0.84375,0.59375,0.65625,0.375
14,20,0.84375,0.5625,0.65625,0.46875
15,1,0.78125,0.71875,0.4375,0.3125
15,2,0.78125,0.59375,0.4375,0.28125
15,3,0.78125,0.5,0.4375,0.375
15,4,0.78125,0.625,0.4375,0.46875
15,5,0.78125,0.71875,0.4375,0.40625
15,6,0.78125,0.75,0.4375,0.3125
15,7,0.78125,0.625,0.4375,0.3125
15,8,0.78125,0.5625,0.4375,0.375
15,9,0.78125,0.71875,0.4375,0.4375
15,10,0.78125,0.6875,0.4375,0.40625
15,11,0.78125,0.5625,0.4375,0.4375
15,12,0.78125,0.6875,0.4375,0.4375
15,13,0.78125,0.53125,0.4375,0.46875
15,14,0.78125,0.65625,0.4375,0.40625
15,15,0.78125,0.65625,0.4375,0.40625
15,16,0.78125,0.5625,0.4375,0.59375
15,17,0.78125,0.625,0.4375,0.46875
15,18,0.78125,0.625,0.4375,0.40625
15,19,0.78125,0.625,0.4375,0.46875
15,20,0.78125,0.625,0.4375,0.375
16,1,0.625,0.59375,0.5,0.40625
16,2,0.625,0.65625,0.5,0.375
16,3,0.625,0.65625,0.5,0.5
16,4,0.625,0.65625,0.5,0.53125
16,5,0.625,0.5625,0.5,0.53125
16,6,0.625,0.625,0.5,0.21875
16,7,0.625,0.59375,0.5,0.65625
16,8,0.625,0.6875,0.5,0.40625
16,9,0.625,0.53125,0.5,0.40625
16,10,0.625,0.75,0.5,0.5
16,11,0.625,0.625,0.5,0.5
16,12,0.625,0.5,0.5,0.4375
16,13,0.625,0.4375,0.5,0.46875
16,14,0.625,0.6875,0.5,0.59375
16,15,0.625,0.6875,0.5,0.53125
16,16,0.625,0.625,0.5,0.34375
16,17,0.625,0.71875,0.5,0.46875
16,18,0.625,0.71875,0.5,0.40625
16,19,0.625,0.71875,0.5,0.4375
16,20,0.625,0.625,0.5,0.5
17,1,0.71875,0.78125,0.375,0.34375
17,2,0.71875,0.65625,0.375,0.40625
17,3,0.71875,0.71875,0.375,0.5
17,4,0.71875,0.59375,0.375,0.46875
17,5,0.71875,0.75,0.375,0.4375
17,6,0.71875,0.71875,0.375,0.40625
17,7,0.71875,0.625,0.375,0.5
17,8,0.71875,0.78125,0.375,0.34375
17,9,0.71875,0.625,0.375,0.53125
17,10,0.71875,0.625,0.375,0.5
17,11,0.71875,0.5625,0.375,0.40625
17,12,0.71875,0.75,0.375,0.4375
17,13,0.71875,0.625,0.375,0.46875
17,14,0.71875,0.65625,0.375,0.5
17,15,0.71875,0.59375,0.375,0.4375
17,16,0.71875,0.625,0.375,0.28125
17,17,0.71875,0.65625,0.375,0.4375
17,18,0.71875,0.6875,0.375,0.4375
17,19,0.71875,0.71875,0.375,0.40625
17,20,0.71875,0.6875,0.375,0.40625
18,1,0.78125,0.78125,0.3125,0.5
18,2,0.78125,0.71875,0.3125,0.46875
18,3,0.78125,0.59375,0.3125,0.5
18,4,0.78125,0.6875,0.3125,0.4375
18,5,0.78125,0.6875,0.3125,0.40625
18,6,0.78125,0.625,0.3125,0.46875
18,7,0.78125,0.75,0.3125,0.40625
18,8,0.78125,0.625,0.3125,0.46875
18,9,0.78125,0.6875,0.3125,0.4375
18,10,0.78125,0.59375,0.3125,0.5625
18,11,0.78125,0.75,0.3125,0.5
18,12,0.78125,0.625,0.3125,0.5625
18,13,0.78125,0.625,0.3125,0.375
18,14,0.78125,0.8125,0.3125,0.40625
18,15,0.78125,0.6875,0.3125,0.5
18,16,0.78125,0.75,0.3125,0.375
18,17,0.78125,0.6875,0.3125,0.4375
18,18,0.78125,0.6875,0.3125,0.28125
18,19,0.78125,0.65625,0.3125,0.53125
18,20,0.78125,0.71875,0.3125,0.375
19,1,0.46875,0.53125,0.46875,0.5
19,2,0.46875,0.59375,0.46875,0.46875
19,3,0.46875,0.46875,0.46875,0.46875
19,4,0.46875,0.59375,0.46875,0.46875
19,5,0.46875,0.53125,0.46875,0.46875
19,6,0.46875,0.5625,0.46875,0.46875
19,7,0.46875,0.53125,0.46875,0.53125
19,8,0.46875,0.65625,0.46875,0.5
19,9,0.46875,0.53125,0.46875,0.4375
19,10,0.46875,0.5625,0.46875,0.46875
19,11,0.46875,0.53125,0.46875,0.53125
19,12,0.46875,0.5625,0.46875,0.5625
19,13,0.46875,0.53125,0.46875,0.53125
19,14,0.46875,0.59375,0.46875,0.46875
19,15,0.46875,0.5625,0.46875,0.46875
19,16,0.46875,0.46875,0.46875,0.46875
19,17,0.46875,0.46875,0.46875,0.46875
19,18,0.46875,0.59375,0.46875,0.46875
19,19,0.46875,0.5,0.46875,0.5
19,20,0.46875,0.53125,0.46875,0.46875
20,1,0.625,0.6875,0.40625,0.375
20,2,0.625,0.53125,0.40625,0.46875
20,3,0.625,0.6875,0.40625,0.5
20,4,0.625,0.71875,0.40625,0.40625
20,5,0.625,0.46875,0.40625,0.40625
20,6,0.625,0.46875,0.40625,0.40625
20,7,0.625,0.375,0.40625,0.5
20,8,0.625,0.59375,0.40625,0.5625
20,9,0.625,0.5625,0.40625,0.46875
20,10,0.625,0.65625,0.40625,0.25
20,11,0.625,0.625,0.40625,0.4375
20,12,0.625,0.5,0.40625,0.40625
20,13,0.625,0.375,0.40625,0.5
20,14,0.625,0.53125,0.40625,0.4375
20,15,0.625,0.59375,0.40625,0.40625
20,16,0.625,0.6875,0.40625,0.34375
20,17,0.625,0.625,0.40625,0.4375
20,18,0.625,0.65625,0.40625,0.375
20,19,0.625,0.71875,0.40625,0.34375
20,20,0.625,0.625,0.40625,0.375
21,1,0.6875,0.59375,0.375,0.65625
21,2,0.6875,0.6875,0.375,0.53125
21,3,0.6875,0.53125,0.375,0.375
21,4,0.6875,0.625,0.375,0.3125
21,5,0.6875,0.71875,0.375,0.53125
21,6,0.6875,0.625,0.375,0.46875
21,7,0.6875,0.625,0.375,0.53125
21,8,0.6875,0.5,0.375,0.625
21,9,0.6875,0.6875,0.375,0.5
21,10,0.6875,0.8125,0.375,0.65625
21,11,0.6875,0.5625,0.375,0.46875
21,12,0.6875,0.53125,0.375,0.46875
21,13,0.6875,0.59375,0.375,0.46875
21,14,0.6875,0.75,0.375,0.53125
21,15,0.6875,0.625,0.375,0.46875
21,16,0.6875,0.65625,0.375,0.5625
21,17,0.6875,0.59375,0.375,0.46875
21,18,0.6875,0.65625,0.375,0.46875
21,19,0.6875,0.6875,0.375,0.53125
21,20,0.6875,0.625,0.375,0.5
22,1,0.9375,0.75,0.3125,0.53125
22,2,0.9375,0.78125,0.3125,0.4375
22,3,0.9375,0.6875,0.3125,0.5625
22,4,0.9375,0.71875,0.3125,0.4375
22,5,0.9375,0.90625,0.3125,0.5
22,6,0.9375,0.78125,0.3125,0.65625
22,7,0.9375,0.75,0.3125,0.53125
22,8,0.9375,0.875,0.3125,0.46875
22,9,0.9375,0.71875,0.3125,0.5625
22,10,0.9375,0.78125,0.3125,0.46875
22,11,0.9375,0.75,0.3125,0.46875
22,12,0.9375,0.8125,0.3125,0.4375
22,13,0.9375,0.84375,0.3125,0.5625
22,14,0.9375,0.71875,0.3125,0.5625
22,15,0.9375,0.9375,0.3125,0.5625
22,16,0.9375,0.65625,0.3125,0.5
22,17,0.9375,0.75,0.3125,0.625
22,18,0.9375,0.71875,0.3125,0.5
22,19,0.9375,0.75,0.3125,0.5625
22,20,0.9375,0.78125,0.3125,0.5
23,1,0.625,0.4375,0.375,0.40625
23,2,0.625,0.59375,0.375,0.6875
23,3,0.625,0.6875,0.375,0.40625
23,4,0.625,0.53125,0.375,0.46875
23,5,0.625,0.5625,0.375,0.34375
23,6,0.625,0.59375,0.375,0.375
23,7,0.625,0.71875,0.375,0.625
23,8,0.625,0.46875,0.375,0.375
23,9,0.625,0.53125,0.375,0.375
23,10,0.625,0.59375,0.375,0.1875
23,11,0.625,0.53125,0.375,0.4375
23,12,0.625,0.5625,0.375,0.40625
23,13,0.625,0.78125,0.375,0.4375
23,14,0.625,0.625,0.375,0.53125
23,15,0.625,0.625,0.375,0.3125
23,16,0.625,0.5625,0.375,0.5
23,17,0.625,0.625,0.375,0.5
23,18,0.625,0.5,0.375,0.4375
23,19,0.625,0.46875,0.375,0.5
23,20,0.625,0.5625,0.375,0.625
24,1,0.75,0.53125,0.65625,0.625
24,2,0.75,0.59375,0.65625,0.5625
24,3,0.75,0.59375,0.65625,0.59375
24,4,0.75,0.65625,0.65625,0.59375
24,5,0.75,0.5,0.65625,0.65625
24,6,0.75,0.625,0.65625,0.75
24,7,0.75,0.5625,0.65625,0.59375
24,8,0.75,0.65625,0.65625,0.4375
24,9,0.75,0.59375,0.65625,0.65625
24,10,0.75,0.625,0.65625,0.4375
24,11,0.75,0.65625,0.65625,0.65625
24,12,0.75,0.625,0.65625,0.625
24,13,0.75,0.625,0.65625,0.5
24,14,0.75,0.78125,0.65625,0.5625
24,15,0.75,0.53125,0.65625,0.5625
24,16,0.75,0.59375,0.65625,0.4375
24,17,0.75,0.6875,0.65625,0.46875
24,18,0.75,0.6875,0.65625,0.5
24,19,0.75,0.59375,0.65625,0.65625
24,20,0.75,0.59375,0.65625,0.46875
25,1,0.625,0.65625,0.46875,0.46875
25,2,0.625,0.5625,0.46875,0.5
25,3,0.625,0.5625,0.46875,0.46875
25,4,0.625,0.625,0.46875,0.59375
25,5,0.625,0.53125,0.46875,0.53125
25,6,0.625,0.625,0.46875,0.65625
25,7,0.625,0.71875,0.46875,0.5
25,8,0.625,0.59375,0.46875,0.40625
25,9,0.625,0.65625,0.46875,0.40625
25,10,0.625,0.53125,0.46875,0.40625
25,11,0.625,0.625,0.46875,0.40625
25,12,0.625,0.65625,0.46875,0.59375
25,13,0.625,0.6875,0.46875,0.5625
25,14,0.625,0.71875,0.46875,0.46875
25,15,0.625,0.59375,0.46875,0.28125
25,16,0.625,0.5625,0.46875,0.53125
25,17,0.625,0.59375,0.46875,0.46875
25,18,0.625,0.5,0.46875,0.4375
25,19,0.625,0.6875,0.46875,0.34375
25,20,0.625,0.625,0.46875,0.46875
26,1,0.8125,0.65625,0.34375,0.375
26,2,0.8125,0.6875,0.34375,0.28125
26,3,0.8125,0.625,0.34375,0.5
26,4,0.8125,0.6875,0.34375,0.46875
26,5,0.8125,0.53125,0.34375,0.40625
26,6,0.8125,0.6875,0.34375,0.53125
26,7,0.8125,0.65625,0.34375,0.375
26,8,0.8125,0.6875,0.34375,0.46875
26,9,0.8125,0.65625,0.34375,0.4375
26,10,0.8125,0.5,0.34375,0.46875
26,11,0.8125,0.59375,0.34375,0.375
26,12,0.8125,0.625,0.34375,0.34375
26,13,0.8125,0.53125,0.34375,0.28125
26,14,0.8125,0.78125,0.34375,0.40625
26,15,0.8125,0.625,0.34375,0.53125
26,16,0.8125,0.78125,0.34375,0.46875
26,17,0.8125,0.78125,0.34375,0.46875
26,18,0.8125,0.53125,0.34375,0.53125
26,19,0.8125,0.5625,0.34375,0.375
26,20,0.8125,0.53125,0.34375,0.375
27,1,0.6875,0.625,0.28125,0.5
27,2,0.6875,0.5625,0.28125,0.4375
27,3,0.6875,0.625,0.28125,0.3125
27,4,0.6875,0.59375,0.28125,0.5
27,5,0.6875,0.65625,0.28125,0.21875
27,6,0.6875,0.625,0.28125,0.59375
27,7,0.6875,0.5625,0.28125,0.5
27,8,0.6875,0.65625,0.28125,0.4375
27,9,0.6875,0.65625,0.28125,0.5
27,10,0.6875,0.6875,0.28125,0.4375
27,11,0.6875,0.53125,0.28125,0.40625
27,12,0.6875,0.5625,0.28125,0.5625
27,13,0.6875,0.6875,0.28125,0.3125
27,14,0.6875,0.65625,0.28125,0.40625
27,15,0.6875,0.5625,0.28125,0.40625
27,16,0.6875,0.65625,0.28125,0.46875
27,17,0.6875,0.75,0.28125,0.40625
27,18,0.6875,0.71875,0.28125,0.5
27,19,0.6875,0.65625,0.28125,0.5
27,20,0.6875,0.53125,0.28125,0.46875
28,1,0.84375,0.6875,0.75,0.5625
28,2,0.84375,0.78125,0.75,0.71875
28,3,0.84375,0.75,0.75,0.78125
28,4,0.84375,0.65625,0.75,0.5625
28,5,0.84375,0.78125,0.75,0.78125
28,6,0.84375,0.75,0.75,0.5625
28,7,0.84375,0.78125,0.75,0.78125
28,8,0.84375,0.6875,0.75,0.78125
28,9,0.84375,0.6875,0.75,0.53125
28,10,0.84375,0.75,0.75,0.625
28,11,0.84375,0.78125,0.75,0.78125
28,12,0.84375,0.75,0.75,0.71875
28,13,0.84375,0.65625,0.75,0.65625
28,14,0.84375,0.53125,0.75,0.5625
28,15,0.84375,0.71875,0.75,0.46875
28,16,0.84375,0.71875,0.75,0.65625
28,17,0.84375,0.71875,0.75,0.71875
28,18,0.84375,0.75,0.75,0.78125
28,19,0.84375,0.75,0.75,0.71875
28,20,0.84375,0.5625,0.75,0.65625
29,1,0.6875,0.5625,0.46875,0.5
29,2,0.6875,0.59375,0.46875,0.5
29,3,0.6875,0.65625,0.46875,0.5
29,4,0.6875,0.65625,0.46875,0.625
29,5,0.6875,0.53125,0.46875,0.4375
29,6,0.6875,0.5625,0.46875,0.5625
29,7,0.6875,0.65625,0.46875,0.5625
29,8,0.6875,0.53125,0.46875,0.4375
29,9,0.6875,0.71875,0.46875,0.46875
29,10,0.6875,0.75,0.46875,0.5
29,11,0.6875,0.53125,0.46875,0.5
29,12,0.6875,0.59375,0.46875,0.53125
29,13,0.6875,0.65625,0.46875,0.375
29,14,0.6875,0.625,0.46875,0.5
29,15,0.6875,0.5625,0.46875,0.46875
29,16,0.6875,0.65625,0.46875,0.375
29,17,0.6875,0.46875,0.46875,0.40625
29,18,0.6875,0.5625,0.46875,0.59375
29,19,0.6875,0.46875,0.46875,0.5625
29,20,0.6875,0.4375,0.46875,0.375
30,1,0.59375,0.4375,0.75,0.5625
30,2,0.59375,0.53125,0.75,0.5
30,3,0.59375,0.71875,0.75,0.6875
30,4,0.59375,0.5625,0.75,0.5
30,5,0.59375,0.46875,0.75,0.625
30,6,0.59375,0.53125,0.75,0.53125
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
