,sub,subID,Trial,Variant,Type_Total,CorrAns,GivenAns,Confidence,sub_score,model_pred_coop,model_pred,model_score
1201,26,2026,1,inv,pess_inv,def,coop,70,0,0.8837250150888342,coop,0
1202,26,2026,2,inv,pess_inv,coop,coop,50,1,0.883423195390525,coop,1
1203,26,2026,3,inv,pess_inv,coop,coop,90,1,0.990131839632692,coop,1
1204,26,2026,4,inv,pess_inv,def,coop,90,0,0.883463048914277,coop,0
1205,26,2026,5,inv,pess_inv,coop,coop,90,1,0.9901321597406959,coop,1
1206,26,2026,6,inv,pess_inv,def,coop,100,0,0.9901324798280359,coop,0
1207,26,2026,7,inv,pess_inv,coop,coop,40,1,0.883160728869002,coop,1
1208,26,2026,8,inv,pess_inv,def,coop,100,0,0.990100311193903,coop,0
1209,26,2026,9,inv,pess_inv,def,coop,80,0,0.8832007501477571,coop,0
1210,26,2026,10,inv,pess_inv,coop,coop,100,1,0.9900680397904879,coop,1
1211,26,2026,11,inv,pess_inv,coop,coop,100,1,0.882897929875569,coop,1
1212,26,2026,12,inv,pess_inv,coop,coop,90,1,0.8829381194193751,coop,1
1213,26,2026,13,inv,pess_inv,coop,coop,100,1,0.9900683640300841,coop,1
1214,26,2026,14,inv,pess_inv,def,coop,80,0,0.882978283211332,coop,0
1215,26,2026,15,inv,pess_inv,def,coop,100,0,0.9900686882486149,coop,0
1216,27,2027,0,nat,pess_nat,def,coop,80,0,0.7389796481242159,coop,0
1217,27,2027,1,nat,pess_nat,def,coop,70,0,0.418719544778914,def,1
1218,27,2027,2,nat,pess_nat,coop,def,50,0,0.409449235804424,def,0
1219,27,2027,3,nat,pess_nat,coop,coop,50,1,0.72576396609744,coop,1
1220,27,2027,4,nat,pess_nat,coop,coop,50,1,0.730716603322494,coop,1
1221,27,2027,5,nat,pess_nat,def,coop,50,0,0.422540900070882,def,1
1222,27,2027,6,nat,pess_nat,def,coop,50,0,0.735524471139207,coop,0
1223,27,2027,7,nat,pess_nat,coop,def,50,0,0.41316158095728706,def,0
1224,27,2027,8,nat,pess_nat,def,def,50,1,0.42620341104466797,def,1
1225,27,2027,9,nat,pess_nat,def,coop,50,0,0.7222628687080991,coop,0
1226,27,2027,10,nat,pess_nat,coop,def,50,0,0.41672023279093495,def,0
1227,27,2027,11,nat,pess_nat,coop,coop,50,1,0.7088495667266931,coop,1
1228,27,2027,12,nat,pess_nat,def,coop,50,0,0.714302394190982,coop,0
1229,27,2027,13,nat,pess_nat,coop,coop,50,1,0.7008163111293809,coop,1
1230,27,2027,14,nat,pess_nat,def,def,50,1,0.42971254002351394,def,1
1231,27,2027,15,nat,pess_nat,coop,def,50,0,0.42013044578920794,def,0
1232,27,2027,0,nat,opt_nat,def,def,50,1,0.418719544778914,def,1
1233,27,2027,1,nat,opt_nat,coop,coop,50,1,0.7389796481242159,coop,1
1234,27,2027,2,nat,opt_nat,coop,coop,50,1,0.7435479737798859,coop,1
1235,27,2027,3,nat,opt_nat,def,def,50,1,0.409449235804424,def,1
1236,27,2027,4,nat,opt_nat,def,def,50,1,0.400445939803814,def,1
1237,27,2027,5,nat,opt_nat,coop,coop,50,1,0.747985027255245,coop,1
1238,27,2027,6,nat,opt_nat,def,coop,50,0,0.391705117058218,def,1
1239,27,2027,7,nat,opt_nat,coop,coop,50,1,0.752295433337016,coop,1
1240,27,2027,8,nat,opt_nat,coop,coop,50,1,0.756483655780315,coop,1
1241,27,2027,9,nat,opt_nat,def,def,50,1,0.38322171419975604,def,1
1242,27,2027,10,nat,opt_nat,coop,coop,50,1,0.760553999951989,coop,1
1243,27,2027,11,nat,opt_nat,def,def,50,1,0.374990258471488,def,1
1244,27,2027,12,nat,opt_nat,def,def,50,1,0.36700494248292,def,1
1245,27,2027,13,nat,opt_nat,coop,coop,50,1,0.7645106159502231,coop,1
1246,27,2027,14,nat,opt_nat,coop,coop,50,1,0.7683575021040179,coop,1
1247,27,2027,15,nat,opt_nat,def,coop,50,0,0.35925969986977896,def,1
1248,27,2027,0,inv,pess_inv,def,coop,50,0,0.7389796481242159,coop,0
1249,27,2027,1,inv,pess_inv,coop,coop,50,1,0.72576396609744,coop,1
1250,27,2027,2,inv,pess_inv,coop,def,50,0,0.418719544778914,def,0
1251,27,2027,3,inv,pess_inv,def,def,50,1,0.4316832866144,def,1
1252,27,2027,4,inv,pess_inv,def,def,50,1,0.422045904165969,def,1
1253,27,2027,5,inv,pess_inv,def,coop,50,0,0.730716603322494,coop,0
1254,27,2027,6,inv,pess_inv,coop,def,50,0,0.41268066896796896,def,0
1255,27,2027,7,inv,pess_inv,coop,coop,50,1,0.717395537233265,coop,1
1256,27,2027,8,inv,pess_inv,def,coop,50,0,0.42572906058167503,def,1
1257,27,2027,9,inv,pess_inv,coop,coop,50,1,0.7225946127760259,coop,1
1258,27,2027,10,inv,pess_inv,coop,def,50,0,0.416259298517605,def,0
1259,27,2027,11,inv,pess_inv,def,coop,50,0,0.727640325308295,coop,0
1260,27,2027,12,inv,pess_inv,coop,coop,50,1,0.42925811594848207,def,0
1261,27,2027,13,inv,pess_inv,def,coop,50,0,0.442062657081386,def,1
1262,27,2027,14,inv,pess_inv,coop,coop,50,1,0.714283890579784,coop,1
1263,27,2027,15,inv,pess_inv,def,coop,50,0,0.719575132088612,coop,0
1264,27,2027,0,inv,opt_inv,def,def,50,1,0.7389796481242159,coop,0
1265,27,2027,1,inv,opt_inv,def,coop,50,0,0.72576396609744,coop,0
1266,27,2027,2,inv,opt_inv,coop,coop,50,1,0.418719544778914,def,0
1267,27,2027,3,inv,opt_inv,coop,coop,50,1,0.4316832866144,def,0
1268,27,2027,4,inv,opt_inv,def,coop,50,0,0.712386975445991,coop,0
1269,27,2027,5,inv,opt_inv,coop,def,50,0,0.444449182852603,def,0
1270,27,2027,6,inv,opt_inv,coop,def,50,0,0.456999730415641,def,0
1271,27,2027,7,inv,opt_inv,def,coop,50,0,0.6988853818598071,coop,0
1272,27,2027,8,inv,opt_inv,def,coop,50,0,0.685295986908001,coop,0
1273,27,2027,9,inv,opt_inv,def,def,50,1,0.671655217216331,coop,0
1274,27,2027,10,inv,opt_inv,coop,def,50,0,0.46931984600261606,def,0
1275,27,2027,11,inv,opt_inv,coop,def,50,0,0.481396782728616,def,0
1276,27,2027,12,inv,opt_inv,coop,coop,50,1,0.49322002072579296,def,0
1277,27,2027,13,inv,opt_inv,def,coop,50,0,0.6579986842484,coop,0
1278,27,2027,14,inv,opt_inv,coop,coop,50,1,0.504781137844098,coop,1
1279,27,2027,15,inv,opt_inv,def,coop,50,0,0.644360785242698,coop,0
1280,29,2029,0,nat,pess_nat,def,coop,100,0,0.637585083777541,coop,0
1281,29,2029,1,nat,pess_nat,coop,def,30,0,0.6112578682150601,coop,1
1282,29,2029,2,nat,pess_nat,def,def,20,1,0.372601999045175,def,1
1283,29,2029,3,nat,pess_nat,coop,def,40,0,0.35739349086217104,def,0
1284,29,2029,4,nat,pess_nat,coop,coop,20,1,0.6162154832128101,coop,1
1285,29,2029,5,nat,pess_nat,def,def,70,1,0.367929428170724,def,1
1286,29,2029,6,nat,pess_nat,def,coop,30,0,0.647007674949103,coop,0
1287,29,2029,7,nat,pess_nat,coop,def,50,0,0.37943266439121903,def,0
1288,29,2029,8,nat,pess_nat,def,coop,10,0,0.405485756888582,def,1
1289,29,2029,9,nat,pess_nat,coop,def,10,0,0.388392215038964,def,0
1290,29,2029,10,nat,pess_nat,coop,coop,10,1,0.585733513610932,coop,1
1291,29,2029,11,nat,pess_nat,def,coop,10,0,0.6033201797656539,coop,0
1292,29,2029,12,nat,pess_nat,def,coop,20,0,0.422368441353208,def,1
1293,29,2029,13,nat,pess_nat,def,def,10,1,0.5956682718261129,coop,0
1294,29,2029,14,nat,pess_nat,coop,def,10,0,0.4298322496785779,def,0
1295,29,2029,15,nat,pess_nat,coop,coop,10,1,0.54540314302191,coop,1
1296,29,2029,0,nat,opt_nat,def,def,20,1,0.362414916222459,def,1
1297,29,2029,1,nat,opt_nat,def,def,30,1,0.347798859451104,def,1
1298,29,2029,2,nat,opt_nat,coop,coop,40,1,0.665963614712508,coop,1
1299,29,2029,3,nat,opt_nat,coop,coop,50,1,0.67892100640872,coop,1
1300,29,2029,4,nat,opt_nat,coop,coop,50,1,0.691121567868403,coop,1
1301,29,2029,5,nat,opt_nat,def,def,40,1,0.297387509008797,def,1
1302,29,2029,6,nat,opt_nat,coop,coop,70,1,0.713439336633402,coop,1
1303,29,2029,7,nat,opt_nat,def,def,70,1,0.276354345718083,def,1
1304,29,2029,8,nat,opt_nat,def,def,80,1,0.266727251216251,def,1
1305,29,2029,9,nat,opt_nat,def,def,70,1,0.257640441521921,def,1
1306,29,2029,10,nat,opt_nat,coop,coop,80,1,0.750942615997203,coop,1
1307,29,2029,11,nat,opt_nat,coop,coop,80,1,0.7590560689786849,coop,1
1308,29,2029,12,nat,opt_nat,coop,coop,70,1,0.7667317429389809,coop,1
1309,29,2029,13,nat,opt_nat,coop,coop,80,1,0.7739992326601159,coop,1
1310,29,2029,14,nat,opt_nat,def,def,80,1,0.21911398825989,def,1
1311,29,2029,15,nat,opt_nat,def,def,80,1,0.212582447427337,def,1
1312,29,2029,0,inv,opt_inv,coop,def,50,0,0.362414916222459,def,0
1313,29,2029,1,inv,opt_inv,def,coop,50,0,0.6112578682150601,coop,0
1314,29,2029,2,inv,opt_inv,coop,def,20,0,0.414608953002669,def,0
1315,29,2029,3,inv,opt_inv,def,def,10,1,0.5601674579089251,coop,0
1316,29,2029,4,inv,opt_inv,coop,def,10,0,0.46426561607140004,def,0
1317,29,2029,5,inv,opt_inv,def,def,20,1,0.512203799464602,coop,0
1318,29,2029,6,inv,opt_inv,def,def,30,1,0.48965459882863593,def,1
1319,29,2029,7,inv,opt_inv,coop,def,30,0,0.531863863503968,coop,1
1320,29,2029,8,inv,opt_inv,coop,def,30,0,0.552327532981605,coop,1
1321,29,2029,9,inv,opt_inv,def,def,20,1,0.42826679012761804,def,1
1322,29,2029,10,inv,opt_inv,def,def,30,1,0.40990574384188705,def,1
1323,29,2029,11,inv,opt_inv,coop,def,20,0,0.607436682122744,coop,1
1324,29,2029,12,inv,opt_inv,coop,coop,10,1,0.623795733342891,coop,1
1325,29,2029,13,inv,opt_inv,def,coop,20,0,0.360786980834781,def,1
1326,29,2029,14,inv,opt_inv,def,def,30,1,0.346265829888788,def,1
1327,29,2029,15,inv,opt_inv,coop,def,40,0,0.6674069794951999,coop,1
1328,29,2029,0,inv,pess_inv,def,coop,50,0,0.637585083777541,coop,0
1329,29,2029,1,inv,pess_inv,coop,def,20,0,0.6112578682150601,coop,1
1330,29,2029,2,inv,pess_inv,def,coop,10,0,0.372601999045175,def,1
1331,29,2029,3,inv,pess_inv,coop,def,10,0,0.35739349086217104,def,0
1332,29,2029,4,inv,pess_inv,coop,def,10,0,0.6162154832128101,coop,1
1333,29,2029,5,inv,pess_inv,coop,coop,10,1,0.367929428170724,def,0
1334,29,2029,6,inv,pess_inv,def,coop,10,0,0.394177471641727,def,1
1335,29,2029,7,inv,pess_inv,def,coop,10,0,0.6222738350832749,coop,0
1336,29,2029,8,inv,pess_inv,def,coop,10,0,0.403810673093135,def,1
1337,29,2029,9,inv,pess_inv,coop,def,10,0,0.613188215891868,coop,1
1338,29,2029,10,inv,pess_inv,def,def,10,1,0.6292174921570761,coop,0
1339,29,2029,11,inv,pess_inv,coop,coop,10,1,0.39698591506383396,def,0
1340,29,2029,12,inv,pess_inv,def,coop,10,0,0.422667315739389,def,1
1341,29,2029,13,inv,pess_inv,coop,def,10,0,0.4046140989221261,def,0
1342,29,2029,14,inv,pess_inv,coop,coop,10,1,0.5698926204827399,coop,1
1343,29,2029,15,inv,pess_inv,def,def,10,1,0.588354266924393,coop,0
1344,30,2030,0,nat,opt_nat,coop,def,90,0,0.552605596505067,coop,1
1345,30,2030,1,nat,opt_nat,coop,coop,100,1,0.856984890225884,coop,1
1346,30,2030,2,nat,opt_nat,def,def,90,1,0.396837685264997,def,1
1347,30,2030,3,nat,opt_nat,def,def,90,1,0.135078164236213,def,1
1348,30,2030,4,nat,opt_nat,def,def,90,1,0.353732839333623,def,1
1349,30,2030,5,nat,opt_nat,coop,coop,100,1,0.872073824607441,coop,1
1350,30,2030,6,nat,opt_nat,coop,coop,100,1,0.6828056407208261,coop,1
1351,30,2030,7,nat,opt_nat,def,def,90,1,0.12145326197583,def,1
1352,30,2030,8,nat,opt_nat,def,def,100,1,0.11557101972208,def,1
1353,30,2030,9,nat,opt_nat,coop,coop,100,1,0.8897948013855821,coop,1
1354,30,2030,10,nat,opt_nat,def,def,90,1,0.286227506954314,def,1
1355,30,2030,11,nat,opt_nat,coop,coop,100,1,0.7401022082767571,coop,1
1356,30,2030,12,nat,opt_nat,def,def,90,1,0.10529307861187899,def,1
1357,30,2030,13,nat,opt_nat,coop,coop,100,1,0.7626047526917901,coop,1
1358,30,2030,14,nat,opt_nat,coop,coop,100,1,0.89921861322352,coop,1
1359,30,2030,15,nat,opt_nat,def,def,90,1,0.21804552627310897,def,1
1360,30,2030,0,nat,pess_nat,coop,coop,100,1,0.856984890225884,coop,1
1361,30,2030,1,nat,pess_nat,def,def,60,1,0.552605596505067,coop,0
1362,30,2030,2,nat,pess_nat,coop,def,60,0,0.5112573484304339,coop,1
1363,30,2030,3,nat,pess_nat,def,def,100,1,0.135078164236213,def,1
1364,30,2030,4,nat,pess_nat,coop,coop,100,1,0.872073824607441,coop,1
1365,30,2030,5,nat,pess_nat,coop,coop,70,1,0.5675016185181,coop,1
1366,30,2030,6,nat,pess_nat,def,def,80,1,0.12145326197583,def,1
1367,30,2030,7,nat,pess_nat,def,def,60,1,0.3840926405637371,def,1
1368,30,2030,8,nat,pess_nat,coop,coop,100,1,0.88442898027792,coop,1
1369,30,2030,9,nat,pess_nat,def,def,80,1,0.342918554550568,def,1
1370,30,2030,10,nat,pess_nat,coop,coop,70,1,0.6919656408218611,coop,1
1371,30,2030,11,nat,pess_nat,def,def,80,1,0.11020519861441802,def,1
1372,30,2030,12,nat,pess_nat,def,def,100,1,0.10529307861187899,def,1
1373,30,2030,13,nat,pess_nat,def,def,80,1,0.278450782720502,def,1
1374,30,2030,14,nat,pess_nat,coop,coop,80,1,0.746735337726148,coop,1
1375,30,2030,15,nat,pess_nat,coop,coop,80,1,0.89921861322352,coop,1
1376,30,2030,0,inv,opt_inv,coop,def,60,0,0.4473944034949329,def,0
1377,30,2030,1,inv,opt_inv,def,coop,100,0,0.856984890225884,coop,0
1378,30,2030,2,inv,opt_inv,def,coop,60,0,0.48874265156956603,def,1
1379,30,2030,3,inv,opt_inv,coop,coop,60,1,0.198914988312177,def,0
1380,30,2030,4,inv,opt_inv,def,coop,60,0,0.7352899078737349,coop,0
1381,30,2030,5,inv,opt_inv,def,coop,50,0,0.4324983814819,def,1
1382,30,2030,6,inv,opt_inv,coop,coop,50,1,0.615907359436263,coop,1
1383,30,2030,7,inv,opt_inv,coop,def,40,0,0.33610985632532997,def,0
1384,30,2030,8,inv,opt_inv,def,coop,40,0,0.592143939130026,coop,0
1385,30,2030,9,inv,opt_inv,def,coop,20,0,0.342918554550568,def,1
1386,30,2030,10,inv,opt_inv,coop,coop,20,1,0.475454583578094,def,0
1387,30,2030,11,inv,opt_inv,coop,coop,20,1,0.6919656408218611,coop,1
1388,30,2030,12,inv,opt_inv,def,coop,30,0,0.278450782720503,def,1
1389,30,2030,13,inv,opt_inv,coop,def,20,0,0.536178901324865,coop,1
1390,30,2030,14,inv,opt_inv,coop,def,20,0,0.746735337726148,coop,1
1391,30,2030,15,inv,opt_inv,def,coop,20,0,0.410949653136295,def,1
1392,30,2030,0,inv,pess_inv,def,coop,50,0,0.4473944034949329,def,1
1393,30,2030,1,inv,pess_inv,coop,def,50,0,0.143015109774116,def,0
1394,30,2030,2,inv,pess_inv,coop,coop,50,1,0.6031623147350029,coop,1
1395,30,2030,3,inv,pess_inv,def,coop,30,0,0.801085011687823,coop,0
1396,30,2030,4,inv,pess_inv,def,coop,20,0,0.353732839333623,def,1
1397,30,2030,5,inv,pess_inv,def,coop,20,0,0.7352899078737349,coop,0
1398,30,2030,6,inv,pess_inv,coop,def,20,0,0.6828056407208261,coop,1
1399,30,2030,7,inv,pess_inv,coop,coop,20,1,0.33610985632532997,def,0
1400,30,2030,8,inv,pess_inv,coop,coop,20,1,0.40785606086997395,def,0
1401,30,2030,9,inv,pess_inv,def,coop,20,0,0.286227506954314,def,1
1402,30,2030,10,inv,pess_inv,def,coop,20,0,0.524545416421906,coop,0
1403,30,2030,11,inv,pess_inv,coop,coop,20,1,0.7401022082767571,coop,1
1404,30,2030,12,inv,pess_inv,def,coop,10,0,0.23739524730821,def,1
1405,30,2030,13,inv,pess_inv,coop,coop,10,1,0.536178901324865,coop,1
1406,30,2030,14,inv,pess_inv,def,def,10,1,0.410949653136295,def,1
1407,30,2030,15,inv,pess_inv,coop,def,10,0,0.781954473726891,coop,1
1408,31,2031,0,nat,opt_nat,coop,def,40,0,0.7301957592944119,coop,1
1409,31,2031,1,nat,opt_nat,def,coop,50,0,0.43124632137305496,def,1
1410,31,2031,2,nat,opt_nat,def,coop,50,0,0.408681078448656,def,1
1411,31,2031,3,nat,opt_nat,coop,coop,80,1,0.7414623208594,coop,1
1412,31,2031,4,nat,opt_nat,coop,coop,80,1,0.751966732655626,coop,1
1413,31,2031,5,nat,opt_nat,def,def,70,1,0.38764440308247605,def,1
1414,31,2031,6,nat,opt_nat,coop,coop,60,1,0.7617719194601129,coop,1
1415,31,2031,7,nat,opt_nat,def,def,40,1,0.36806910319462394,def,1
1416,31,2031,8,nat,opt_nat,def,def,50,1,0.34987510164482505,def,1
1417,31,2031,9,nat,opt_nat,coop,coop,60,1,0.7709355695203329,coop,1
1418,31,2031,10,nat,opt_nat,def,def,30,1,0.3329754200304,def,1
1419,31,2031,11,nat,opt_nat,coop,coop,40,1,0.7795104026764359,coop,1
1420,31,2031,12,nat,opt_nat,coop,coop,70,1,0.787544490673869,coop,1
1421,31,2031,13,nat,opt_nat,coop,coop,70,1,0.79508160132256,coop,1
1422,31,2031,14,nat,opt_nat,def,coop,50,0,0.31728061266832003,def,1
1423,31,2031,15,nat,opt_nat,def,def,70,1,0.302701917990408,def,1
1424,31,2031,0,nat,pess_nat,def,coop,30,0,0.7301957592944119,coop,0
1425,31,2031,1,nat,pess_nat,def,def,50,1,0.43124632137305496,def,1
1426,31,2031,2,nat,pess_nat,coop,def,50,0,0.6981987047583051,coop,1
1427,31,2031,3,nat,pess_nat,coop,def,50,0,0.408681078448656,def,0
1428,31,2031,4,nat,pess_nat,coop,coop,50,1,0.4397007283473329,def,0
1429,31,2031,5,nat,pess_nat,coop,coop,50,1,0.7116838798340401,coop,1
1430,31,2031,6,nat,pess_nat,def,coop,50,0,0.724225728238292,coop,0
1431,31,2031,7,nat,pess_nat,def,coop,60,0,0.4695383856457899,def,1
1432,31,2031,8,nat,pess_nat,coop,coop,40,1,0.6920928824510811,coop,1
1433,31,2031,9,nat,pess_nat,def,coop,50,0,0.706008252043708,coop,0
1434,31,2031,10,nat,pess_nat,def,def,70,1,0.44451027854369296,def,1
1435,31,2031,11,nat,pess_nat,coop,coop,50,1,0.421070831264555,def,0
1436,31,2031,12,nat,pess_nat,def,def,60,1,0.451652211171918,def,1
1437,31,2031,13,nat,pess_nat,coop,coop,50,1,0.6735731599430439,coop,1
1438,31,2031,14,nat,pess_nat,coop,def,60,0,0.42775077701843395,def,0
1439,31,2031,15,nat,pess_nat,def,coop,50,0,0.6888016631941889,coop,0
1440,31,2031,0,inv,pess_inv,coop,coop,50,1,0.7301957592944119,coop,1
1441,31,2031,1,inv,pess_inv,def,coop,60,0,0.7414623208594,coop,0
1442,31,2031,2,inv,pess_inv,def,def,60,1,0.43124632137305496,def,1
1443,31,2031,3,inv,pess_inv,coop,def,70,0,0.408681078448656,def,0
1444,31,2031,4,inv,pess_inv,def,coop,60,0,0.4397007283473329,def,1
1445,31,2031,5,inv,pess_inv,def,coop,60,0,0.709772872199654,coop,0
1446,31,2031,6,inv,pess_inv,coop,def,60,0,0.677386701927418,coop,1
1447,31,2031,7,inv,pess_inv,coop,def,70,0,0.41657593503828794,def,0
1448,31,2031,8,inv,pess_inv,coop,def,40,0,0.44732170571749796,def,0
1449,31,2031,9,inv,pess_inv,def,coop,50,0,0.6923440166920211,coop,0
1450,31,2031,10,inv,pess_inv,def,coop,60,0,0.47682755561407497,def,1
1451,31,2031,11,inv,pess_inv,coop,coop,80,1,0.659788538435968,coop,1
1452,31,2031,12,inv,pess_inv,coop,coop,60,1,0.45135395040156795,def,0
1453,31,2031,13,inv,pess_inv,coop,coop,50,1,0.6759991697141309,coop,1
1454,31,2031,14,inv,pess_inv,def,coop,60,0,0.6910551178362221,coop,0
1455,31,2031,15,inv,pess_inv,def,def,60,1,0.4806780855735271,def,1
1456,31,2031,0,inv,opt_inv,coop,coop,50,1,0.43124632137305496,def,0
1457,31,2031,1,inv,opt_inv,coop,def,60,0,0.46143365464393804,def,0
1458,31,2031,2,inv,opt_inv,def,coop,50,0,0.7301957592944119,coop,0
1459,31,2031,3,inv,opt_inv,def,coop,60,0,0.6981987047583051,coop,0
1460,31,2031,4,inv,opt_inv,def,coop,70,0,0.665683972449163,coop,0
1461,31,2031,5,inv,opt_inv,coop,def,50,0,0.49028559573166897,def,0
1462,31,2031,6,inv,opt_inv,def,coop,60,0,0.633139111142388,coop,0
1463,31,2031,7,inv,opt_inv,coop,coop,60,1,0.517654810557841,coop,1
1464,31,2031,8,inv,opt_inv,coop,def,50,0,0.5434599317004241,coop,1
1465,31,2031,9,inv,opt_inv,coop,coop,50,1,0.5676737191630911,coop,1
1466,31,2031,10,inv,opt_inv,def,coop,60,0,0.601010850058643,coop,0
1467,31,2031,11,inv,opt_inv,def,def,50,1,0.5696817413848511,coop,0
1468,31,2031,12,inv,opt_inv,def,coop,50,0,0.539457236628442,coop,0
1469,31,2031,13,inv,opt_inv,def,def,60,1,0.510562551844651,coop,0
1470,31,2031,14,inv,opt_inv,coop,def,70,0,0.590310876198744,coop,1
1471,31,2031,15,inv,opt_inv,coop,coop,50,1,0.611416794118957,coop,1
1472,32,2032,0,nat,opt_nat,coop,coop,100,1,0.6858410872060661,coop,1
1473,32,2032,1,nat,opt_nat,coop,coop,100,1,0.7238301474293759,coop,1
1474,32,2032,2,nat,opt_nat,def,coop,60,0,0.24522743443424602,def,1
1475,32,2032,3,nat,opt_nat,def,def,80,1,0.219785603014513,def,1
1476,32,2032,4,nat,opt_nat,coop,coop,100,1,0.8013572206976841,coop,1
1477,32,2032,5,nat,opt_nat,def,def,100,1,0.180882605037243,def,1
1478,32,2032,6,nat,opt_nat,def,def,90,1,0.165808994704852,def,1
1479,32,2032,7,nat,opt_nat,coop,coop,100,1,0.847108729368013,coop,1
1480,32,2032,8,nat,opt_nat,coop,coop,100,1,0.858278159550792,coop,1
1481,32,2032,9,nat,opt_nat,coop,coop,100,1,0.86801525829043,coop,1
1482,32,2032,10,nat,opt_nat,def,def,100,1,0.123432590880515,def,1
1483,32,2032,11,nat,opt_nat,def,def,100,1,0.115869737422544,def,1
1484,32,2032,12,nat,opt_nat,def,def,100,1,0.10913991280394199,def,1
1485,32,2032,13,nat,opt_nat,coop,coop,100,1,0.8968828832745419,coop,1
1486,32,2032,14,nat,opt_nat,def,def,100,1,0.0976988373956959,def,1
1487,32,2032,15,nat,opt_nat,coop,coop,100,1,0.907199036992798,coop,1
1488,32,2032,0,nat,pess_nat,def,coop,80,0,0.6858410872060661,coop,0
1489,32,2032,1,nat,pess_nat,def,coop,80,0,0.405719432109108,def,1
1490,32,2032,2,nat,pess_nat,coop,def,100,0,0.649708454275686,coop,1
1491,32,2032,3,nat,pess_nat,coop,coop,70,1,0.305429344105219,def,0
1492,32,2032,4,nat,pess_nat,def,coop,50,0,0.602870212739766,coop,0
1493,32,2032,5,nat,pess_nat,coop,coop,70,1,0.5166583708091579,coop,1
1494,32,2032,6,nat,pess_nat,def,def,80,1,0.413893949962938,def,1
1495,32,2032,7,nat,pess_nat,coop,coop,100,1,0.3569296157066871,def,0
1496,32,2032,8,nat,pess_nat,coop,def,100,0,0.446568686745885,def,0
1497,32,2032,9,nat,pess_nat,def,def,70,1,0.526841704230835,coop,0
1498,32,2032,10,nat,pess_nat,def,def,90,1,0.5496045973769229,coop,0
1499,32,2032,11,nat,pess_nat,coop,coop,100,1,0.46985790673429495,def,0
1500,32,2032,12,nat,pess_nat,coop,def,100,0,0.453200152850321,def,0
1501,32,2032,13,nat,pess_nat,def,def,100,1,0.467444353978628,def,1
1502,32,2032,14,nat,pess_nat,coop,def,90,0,0.400738241871188,def,0
1503,32,2032,15,nat,pess_nat,def,def,90,1,0.513424020819698,coop,0
1504,32,2032,0,inv,opt_inv,coop,def,50,0,0.314158912793934,def,0
1505,32,2032,1,inv,opt_inv,coop,coop,70,1,0.405719432109108,def,0
1506,32,2032,2,inv,opt_inv,def,coop,80,0,0.508975769358186,coop,0
1507,32,2032,3,inv,opt_inv,def,coop,80,0,0.43530443512818606,def,1
1508,32,2032,4,inv,opt_inv,coop,def,80,0,0.62563208863869,coop,1
1509,32,2032,5,inv,opt_inv,def,def,80,1,0.324898595212039,def,1
1510,32,2032,6,inv,opt_inv,def,def,80,1,0.284877954477685,def,1
1511,32,2032,7,inv,opt_inv,coop,coop,60,1,0.747655838136751,coop,1
1512,32,2032,8,inv,opt_inv,coop,coop,80,1,0.774338947417645,coop,1
1513,32,2032,9,inv,opt_inv,coop,coop,90,1,0.796453893942373,coop,1
1514,32,2032,10,inv,opt_inv,def,def,90,1,0.18501840815956302,def,1
1515,32,2032,11,inv,opt_inv,def,def,100,1,0.16933278250127698,def,1
1516,32,2032,12,inv,opt_inv,coop,coop,100,1,0.84407810160989,coop,1
1517,32,2032,13,inv,opt_inv,coop,coop,100,1,0.8556490862251741,coop,1
1518,32,2032,14,inv,opt_inv,def,def,100,1,0.134283548568434,def,1
1519,32,2032,15,inv,opt_inv,def,def,100,1,0.125457169354163,def,1
1520,32,2032,0,inv,pess_inv,coop,coop,50,1,0.314158912793934,def,0
1521,32,2032,1,inv,pess_inv,def,coop,50,0,0.5942805678908921,coop,0
1522,32,2032,2,inv,pess_inv,coop,def,80,0,0.508975769358186,coop,1
1523,32,2032,3,inv,pess_inv,def,def,40,1,0.42028345928395006,def,1
1524,32,2032,4,inv,pess_inv,coop,def,60,0,0.36212515193249106,def,0
1525,32,2032,5,inv,pess_inv,coop,coop,60,1,0.548597125715202,coop,1
1526,32,2032,6,inv,pess_inv,def,def,60,1,0.387542668740174,def,1
1527,32,2032,7,inv,pess_inv,def,coop,50,0,0.6644403584826589,coop,0
1528,32,2032,8,inv,pess_inv,coop,coop,70,1,0.426403495822807,def,0
1529,32,2032,9,inv,pess_inv,coop,coop,60,1,0.490699178959689,def,0
1530,32,2032,10,inv,pess_inv,def,coop,50,0,0.5644223200957309,coop,0
1531,32,2032,11,inv,pess_inv,def,def,60,1,0.517313094567147,coop,0
1532,32,2032,12,inv,pess_inv,def,coop,60,0,0.442328054678795,def,1
1533,32,2032,13,inv,pess_inv,coop,coop,70,1,0.380108414598088,def,0
1534,32,2032,14,inv,pess_inv,coop,coop,60,1,0.5320568544013521,coop,1
1535,32,2032,15,inv,pess_inv,def,coop,60,0,0.598850242162148,coop,0
1536,33,2033,0,nat,pess_nat,coop,coop,90,1,0.794880165306741,coop,1
1537,33,2033,1,nat,pess_nat,def,coop,60,0,0.83574850142636,coop,0
1538,33,2033,2,nat,pess_nat,coop,def,50,0,0.41884334621311703,def,0
1539,33,2033,3,nat,pess_nat,def,coop,80,0,0.442173136947048,def,1
