,sub,part,block,player_type,trial,num,num_S_T,dur_pct
18194,20,2,7.0,opt_nat,106,S_2,S,0.047832119090365895
18195,20,2,7.0,opt_nat,106,T_1,T,0.02393088378140332
18196,20,2,7.0,opt_nat,106,T_2,T,0.05753101302561553
18197,20,2,7.0,opt_nat,106,no_num,no_S_T,0.21423131878290674
18198,20,2,7.0,opt_nat,107,10_1,no_S_T,0.12654426336311628
18199,20,2,7.0,opt_nat,107,10_2,no_S_T,0.0
18200,20,2,7.0,opt_nat,107,5_1,no_S_T,0.0507643848107765
18201,20,2,7.0,opt_nat,107,5_2,no_S_T,0.014784757835446362
18202,20,2,7.0,opt_nat,107,S_1,S,0.07398133585375721
18203,20,2,7.0,opt_nat,107,S_2,S,0.17073828202512392
18204,20,2,7.0,opt_nat,107,T_1,T,0.0
18205,20,2,7.0,opt_nat,107,T_2,T,0.11366080877531395
18206,20,2,7.0,opt_nat,107,no_num,no_S_T,0.4495261673364658
18207,20,2,7.0,opt_nat,108,10_1,no_S_T,0.09403779909956528
18208,20,2,7.0,opt_nat,108,10_2,no_S_T,0.057858023828970664
18209,20,2,7.0,opt_nat,108,5_1,no_S_T,0.08764002732351403
18210,20,2,7.0,opt_nat,108,5_2,no_S_T,0.06541637118168186
18211,20,2,7.0,opt_nat,108,S_1,S,0.1708483432042046
18212,20,2,7.0,opt_nat,108,S_2,S,0.0
18213,20,2,7.0,opt_nat,108,T_1,T,0.14560760514095916
18214,20,2,7.0,opt_nat,108,T_2,T,0.14417133870755872
18215,20,2,7.0,opt_nat,108,no_num,no_S_T,0.23442049151354566
18216,20,2,7.0,opt_nat,109,10_1,no_S_T,0.18392903590364823
18217,20,2,7.0,opt_nat,109,10_2,no_S_T,0.08933007184239045
18218,20,2,7.0,opt_nat,109,5_1,no_S_T,0.12249701874794597
18219,20,2,7.0,opt_nat,109,5_2,no_S_T,0.0
18220,20,2,7.0,opt_nat,109,S_1,S,0.13646884282383903
18221,20,2,7.0,opt_nat,109,S_2,S,0.0
18222,20,2,7.0,opt_nat,109,T_1,T,0.14066836787419879
18223,20,2,7.0,opt_nat,109,T_2,T,0.14518267730931522
18224,20,2,7.0,opt_nat,109,no_num,no_S_T,0.1819239854986623
18225,20,2,7.0,opt_nat,110,10_1,no_S_T,0.24042036719657567
18226,20,2,7.0,opt_nat,110,10_2,no_S_T,0.0
18227,20,2,7.0,opt_nat,110,5_1,no_S_T,0.07882091132121934
18228,20,2,7.0,opt_nat,110,5_2,no_S_T,0.0
18229,20,2,7.0,opt_nat,110,S_1,S,0.3862749448179165
18230,20,2,7.0,opt_nat,110,S_2,S,0.0
18231,20,2,7.0,opt_nat,110,T_1,T,0.0
18232,20,2,7.0,opt_nat,110,T_2,T,0.06517082158093862
18233,20,2,7.0,opt_nat,110,no_num,no_S_T,0.22931295508334984
18234,20,2,7.0,opt_nat,111,10_1,no_S_T,0.08254105932248496
18235,20,2,7.0,opt_nat,111,10_2,no_S_T,0.14616138137579476
18236,20,2,7.0,opt_nat,111,5_1,no_S_T,0.05781263743898473
18237,20,2,7.0,opt_nat,111,5_2,no_S_T,0.0422536739374229
18238,20,2,7.0,opt_nat,111,S_1,S,0.06046194306915034
18239,20,2,7.0,opt_nat,111,S_2,S,0.0
18240,20,2,7.0,opt_nat,111,T_1,T,0.13992929145771016
18241,20,2,7.0,opt_nat,111,T_2,T,0.0
18242,20,2,7.0,opt_nat,111,no_num,no_S_T,0.47084001339845216
18243,20,2,7.0,opt_nat,112,10_1,no_S_T,0.035472252645351435
18244,20,2,7.0,opt_nat,112,10_2,no_S_T,0.0
18245,20,2,7.0,opt_nat,112,5_1,no_S_T,0.17296783060885232
18246,20,2,7.0,opt_nat,112,5_2,no_S_T,0.21794458665895422
18247,20,2,7.0,opt_nat,112,S_1,S,0.08969221303733323
18248,20,2,7.0,opt_nat,112,S_2,S,0.031320803666355077
18249,20,2,7.0,opt_nat,112,T_1,T,0.06465831178594127
18250,20,2,7.0,opt_nat,112,T_2,T,0.050053916433524234
18251,20,2,7.0,opt_nat,112,no_num,no_S_T,0.33789008516368824
18252,20,2,8.0,pess_inv,113,10_1,no_S_T,0.028123877731280986
18253,20,2,8.0,pess_inv,113,10_2,no_S_T,0.10398149845605698
18254,20,2,8.0,pess_inv,113,5_1,no_S_T,0.06388816828137825
18255,20,2,8.0,pess_inv,113,5_2,no_S_T,0.12011972714438574
18256,20,2,8.0,pess_inv,113,S_1,S,0.1844433728795808
18257,20,2,8.0,pess_inv,113,S_2,S,0.046238393619269055
18258,20,2,8.0,pess_inv,113,T_1,T,0.1354903837314926
18259,20,2,8.0,pess_inv,113,T_2,T,0.07221489406855311
18260,20,2,8.0,pess_inv,113,no_num,no_S_T,0.2454996840880025
18261,20,2,8.0,pess_inv,114,10_1,no_S_T,0.05669832748113117
18262,20,2,8.0,pess_inv,114,10_2,no_S_T,0.16006423631592614
18263,20,2,8.0,pess_inv,114,5_1,no_S_T,0.06699538152528217
18264,20,2,8.0,pess_inv,114,5_2,no_S_T,0.07571954078178177
18265,20,2,8.0,pess_inv,114,S_1,S,0.17784775041232942
18266,20,2,8.0,pess_inv,114,S_2,S,0.09322782562591297
18267,20,2,8.0,pess_inv,114,T_1,T,0.10572583506135119
18268,20,2,8.0,pess_inv,114,T_2,T,0.08967890376271949
18269,20,2,8.0,pess_inv,114,no_num,no_S_T,0.17404219903356566
18270,20,2,8.0,pess_inv,115,10_1,no_S_T,0.08976698070564212
18271,20,2,8.0,pess_inv,115,10_2,no_S_T,0.21061584312168985
18272,20,2,8.0,pess_inv,115,5_1,no_S_T,0.028021494875156944
18273,20,2,8.0,pess_inv,115,5_2,no_S_T,0.12259373436327176
18274,20,2,8.0,pess_inv,115,S_1,S,0.04204891304956115
18275,20,2,8.0,pess_inv,115,S_2,S,0.10639476842010531
18276,20,2,8.0,pess_inv,115,T_1,T,0.1334933184096047
18277,20,2,8.0,pess_inv,115,T_2,T,0.05778251882865424
18278,20,2,8.0,pess_inv,115,no_num,no_S_T,0.2092824282263139
18279,20,2,8.0,pess_inv,116,10_1,no_S_T,0.11048486173669088
18280,20,2,8.0,pess_inv,116,10_2,no_S_T,0.0368055167554701
18281,20,2,8.0,pess_inv,116,5_1,no_S_T,0.08338677470523849
18282,20,2,8.0,pess_inv,116,5_2,no_S_T,0.10105034151202874
18283,20,2,8.0,pess_inv,116,S_1,S,0.13530382781125505
18284,20,2,8.0,pess_inv,116,S_2,S,0.15766384289154842
18285,20,2,8.0,pess_inv,116,T_1,T,0.04208862414071887
18286,20,2,8.0,pess_inv,116,T_2,T,0.0461746291333466
18287,20,2,8.0,pess_inv,116,no_num,no_S_T,0.28704158131370283
18288,20,2,8.0,pess_inv,117,10_1,no_S_T,0.06391633728173313
18289,20,2,8.0,pess_inv,117,10_2,no_S_T,0.17617022287492912
18290,20,2,8.0,pess_inv,117,5_1,no_S_T,0.031786647437053554
18291,20,2,8.0,pess_inv,117,5_2,no_S_T,0.09851780937488677
18292,20,2,8.0,pess_inv,117,S_1,S,0.07090243135698995
18293,20,2,8.0,pess_inv,117,S_2,S,0.0706745176224137
18294,20,2,8.0,pess_inv,117,T_1,T,0.08351588874549802
18295,20,2,8.0,pess_inv,117,T_2,T,0.05026675553449797
18296,20,2,8.0,pess_inv,117,no_num,no_S_T,0.3542493897719978
18297,20,2,8.0,pess_inv,118,10_1,no_S_T,0.12207454692836
18298,20,2,8.0,pess_inv,118,10_2,no_S_T,0.0956545241222023
18299,20,2,8.0,pess_inv,118,5_1,no_S_T,0.026866877231661035
18300,20,2,8.0,pess_inv,118,5_2,no_S_T,0.2016583220794319
18301,20,2,8.0,pess_inv,118,S_1,S,0.014200175621788004
18302,20,2,8.0,pess_inv,118,S_2,S,0.10877334786269027
18303,20,2,8.0,pess_inv,118,T_1,T,0.04722450379178615
18304,20,2,8.0,pess_inv,118,T_2,T,0.05527030433122587
18305,20,2,8.0,pess_inv,118,no_num,no_S_T,0.32827739803085443
18306,20,2,8.0,pess_inv,119,10_1,no_S_T,0.027341699535756978
18307,20,2,8.0,pess_inv,119,10_2,no_S_T,0.12533238343907763
18308,20,2,8.0,pess_inv,119,5_1,no_S_T,0.07337618465320415
18309,20,2,8.0,pess_inv,119,5_2,no_S_T,0.06303342941068282
18310,20,2,8.0,pess_inv,119,S_1,S,0.23343045028527853
18311,20,2,8.0,pess_inv,119,S_2,S,0.14996153138724394
18312,20,2,8.0,pess_inv,119,T_1,T,0.09358451468350742
18313,20,2,8.0,pess_inv,119,T_2,T,0.04186067437915295
18314,20,2,8.0,pess_inv,119,no_num,no_S_T,0.1920791322260956
18315,20,2,8.0,pess_inv,120,10_1,no_S_T,0.0543349831566517
18316,20,2,8.0,pess_inv,120,10_2,no_S_T,0.11246170926755905
18317,20,2,8.0,pess_inv,120,5_1,no_S_T,0.05045416214402227
18318,20,2,8.0,pess_inv,120,5_2,no_S_T,0.07963385152306733
18319,20,2,8.0,pess_inv,120,S_1,S,0.20051437178260653
18320,20,2,8.0,pess_inv,120,S_2,S,0.08933066290925562
18321,20,2,8.0,pess_inv,120,T_1,T,0.14738459749552024
18322,20,2,8.0,pess_inv,120,T_2,T,0.034223858200429585
18323,20,2,8.0,pess_inv,120,no_num,no_S_T,0.23166180352088767
18324,20,2,8.0,pess_inv,121,10_1,no_S_T,0.07646161527883398
18325,20,2,8.0,pess_inv,121,10_2,no_S_T,0.14173301504864047
18326,20,2,8.0,pess_inv,121,5_1,no_S_T,0.0
18327,20,2,8.0,pess_inv,121,5_2,no_S_T,0.024592892386504438
18328,20,2,8.0,pess_inv,121,S_1,S,0.17735628115541213
18329,20,2,8.0,pess_inv,121,S_2,S,0.12421738601808256
18330,20,2,8.0,pess_inv,121,T_1,T,0.15507623774132162
18331,20,2,8.0,pess_inv,121,T_2,T,0.013882161047579982
18332,20,2,8.0,pess_inv,121,no_num,no_S_T,0.2866804113236248
18333,20,2,8.0,pess_inv,122,10_1,no_S_T,0.15680022953405492
18334,20,2,8.0,pess_inv,122,10_2,no_S_T,0.10722136547968607
18335,20,2,8.0,pess_inv,122,5_1,no_S_T,0.058623611821664895
18336,20,2,8.0,pess_inv,122,5_2,no_S_T,0.05124536784686162
18337,20,2,8.0,pess_inv,122,S_1,S,0.09845538117975383
18338,20,2,8.0,pess_inv,122,S_2,S,0.06496186040589666
18339,20,2,8.0,pess_inv,122,T_1,T,0.09241004821959636
18340,20,2,8.0,pess_inv,122,T_2,T,0.06292147052151624
18341,20,2,8.0,pess_inv,122,no_num,no_S_T,0.3073606649909694
18342,20,2,8.0,pess_inv,123,10_1,no_S_T,0.1061328515959297
18343,20,2,8.0,pess_inv,123,10_2,no_S_T,0.17275815377190243
18344,20,2,8.0,pess_inv,123,5_1,no_S_T,0.034681217575427255
18345,20,2,8.0,pess_inv,123,5_2,no_S_T,0.07205499007116672
18346,20,2,8.0,pess_inv,123,S_1,S,0.11667732207548186
18347,20,2,8.0,pess_inv,123,S_2,S,0.08075213975287743
18348,20,2,8.0,pess_inv,123,T_1,T,0.05371847135728414
18349,20,2,8.0,pess_inv,123,T_2,T,0.07909624245820494
18350,20,2,8.0,pess_inv,123,no_num,no_S_T,0.2841286113417255
18351,20,2,8.0,pess_inv,124,10_1,no_S_T,0.05874796444345487
18352,20,2,8.0,pess_inv,124,10_2,no_S_T,0.09806023933853214
18353,20,2,8.0,pess_inv,124,5_1,no_S_T,0.06463183819511525
18354,20,2,8.0,pess_inv,124,5_2,no_S_T,0.09636448928882746
18355,20,2,8.0,pess_inv,124,S_1,S,0.17471412817824683
18356,20,2,8.0,pess_inv,124,S_2,S,0.08224069713217416
18357,20,2,8.0,pess_inv,124,T_1,T,0.1683052058048234
18358,20,2,8.0,pess_inv,124,T_2,T,0.06566429204315999
18359,20,2,8.0,pess_inv,124,no_num,no_S_T,0.19127114557566588
18360,20,2,8.0,pess_inv,125,10_1,no_S_T,0.11070511901841981
18361,20,2,8.0,pess_inv,125,10_2,no_S_T,0.12634229934420635
18362,20,2,8.0,pess_inv,125,5_1,no_S_T,0.05142721981782525
18363,20,2,8.0,pess_inv,125,5_2,no_S_T,0.07084641282481122
18364,20,2,8.0,pess_inv,125,S_1,S,0.14684994717578084
18365,20,2,8.0,pess_inv,125,S_2,S,0.07417035940707797
18366,20,2,8.0,pess_inv,125,T_1,T,0.1617535556153018
18367,20,2,8.0,pess_inv,125,T_2,T,0.03578839360391009
18368,20,2,8.0,pess_inv,125,no_num,no_S_T,0.22211669319266664
18369,20,2,8.0,pess_inv,126,10_1,no_S_T,0.04800939039018822
18370,20,2,8.0,pess_inv,126,10_2,no_S_T,0.0
18371,20,2,8.0,pess_inv,126,5_1,no_S_T,0.13596395972929531
18372,20,2,8.0,pess_inv,126,5_2,no_S_T,0.09112012891626153
18373,20,2,8.0,pess_inv,126,S_1,S,0.1772528664683156
18374,20,2,8.0,pess_inv,126,S_2,S,0.019010558509365463
18375,20,2,8.0,pess_inv,126,T_1,T,0.13373063709570993
18376,20,2,8.0,pess_inv,126,T_2,T,0.08977748055992307
18377,20,2,8.0,pess_inv,126,no_num,no_S_T,0.30513497833094094
18378,20,2,8.0,pess_inv,127,10_1,no_S_T,0.05386282910403999
18379,20,2,8.0,pess_inv,127,10_2,no_S_T,0.11852526886192752
18380,20,2,8.0,pess_inv,127,5_1,no_S_T,0.07483952595337481
18381,20,2,8.0,pess_inv,127,5_2,no_S_T,0.13592683668455252
18382,20,2,8.0,pess_inv,127,S_1,S,0.10776506579698976
18383,20,2,8.0,pess_inv,127,S_2,S,0.1347205065336787
18384,20,2,8.0,pess_inv,127,T_1,T,0.11468714923793452
18385,20,2,8.0,pess_inv,127,T_2,T,0.023838896309900822
18386,20,2,8.0,pess_inv,127,no_num,no_S_T,0.23583392151760135
18387,20,2,8.0,pess_inv,128,10_1,no_S_T,0.08423158617246788
18388,20,2,8.0,pess_inv,128,10_2,no_S_T,0.08389029012424593
18389,20,2,8.0,pess_inv,128,5_1,no_S_T,0.03202188071094564
18390,20,2,8.0,pess_inv,128,5_2,no_S_T,0.07687442474505646
18391,20,2,8.0,pess_inv,128,S_1,S,0.24964146863105635
18392,20,2,8.0,pess_inv,128,S_2,S,0.07905662125369778
18393,20,2,8.0,pess_inv,128,T_1,T,0.094143723047441
18394,20,2,8.0,pess_inv,128,T_2,T,0.03486585644891335
18395,20,2,8.0,pess_inv,128,no_num,no_S_T,0.2652741488661756
18396,21,1,1.0,opt_nat,1,10_1,no_S_T,0.10838303442022851
18397,21,1,1.0,opt_nat,1,10_2,no_S_T,0.33233173481411155
18398,21,1,1.0,opt_nat,1,5_1,no_S_T,0.0
18399,21,1,1.0,opt_nat,1,5_2,no_S_T,0.0
18400,21,1,1.0,opt_nat,1,S_1,S,0.06330012302793055
18401,21,1,1.0,opt_nat,1,S_2,S,0.02018874045966628
18402,21,1,1.0,opt_nat,1,T_1,T,0.010040579550623829
18403,21,1,1.0,opt_nat,1,T_2,T,0.0
18404,21,1,1.0,opt_nat,1,no_num,no_S_T,0.4657557877274393
18405,21,1,1.0,opt_nat,2,10_1,no_S_T,0.0700772091729096
18406,21,1,1.0,opt_nat,2,10_2,no_S_T,0.17086863352375015
18407,21,1,1.0,opt_nat,2,5_1,no_S_T,0.013512394544368976
18408,21,1,1.0,opt_nat,2,5_2,no_S_T,0.011924497493877384
18409,21,1,1.0,opt_nat,2,S_1,S,0.09682131780877001
18410,21,1,1.0,opt_nat,2,S_2,S,0.08355562641002834
18411,21,1,1.0,opt_nat,2,T_1,T,0.01710573035004217
18412,21,1,1.0,opt_nat,2,T_2,T,0.06970783617438002
18413,21,1,1.0,opt_nat,2,no_num,no_S_T,0.4664267545218733
18414,21,1,1.0,opt_nat,3,10_1,no_S_T,0.07024545956608684
18415,21,1,1.0,opt_nat,3,10_2,no_S_T,0.24347710853983356
18416,21,1,1.0,opt_nat,3,5_1,no_S_T,0.12463039931436318
18417,21,1,1.0,opt_nat,3,5_2,no_S_T,0.08632511023684496
18418,21,1,1.0,opt_nat,3,S_1,S,0.09536954499619629
18419,21,1,1.0,opt_nat,3,S_2,S,0.07624433388627706
18420,21,1,1.0,opt_nat,3,T_1,T,0.0
18421,21,1,1.0,opt_nat,3,T_2,T,0.062260810532128896
18422,21,1,1.0,opt_nat,3,no_num,no_S_T,0.24144723292826925
18423,21,1,1.0,opt_nat,4,10_1,no_S_T,0.02112463876846985
18424,21,1,1.0,opt_nat,4,10_2,no_S_T,0.05071964440440942
18425,21,1,1.0,opt_nat,4,5_1,no_S_T,0.0660649392447783
18426,21,1,1.0,opt_nat,4,5_2,no_S_T,0.04687445808320666
18427,21,1,1.0,opt_nat,4,S_1,S,0.05878654290679295
18428,21,1,1.0,opt_nat,4,S_2,S,0.02689805028600758
18429,21,1,1.0,opt_nat,4,T_1,T,0.06536603915731068
18430,21,1,1.0,opt_nat,4,T_2,T,0.042245670593681374
18431,21,1,1.0,opt_nat,4,no_num,no_S_T,0.6219200165553432
18432,21,1,1.0,opt_nat,5,10_1,no_S_T,0.07546771863637997
18433,21,1,1.0,opt_nat,5,10_2,no_S_T,0.056001086147493453
18434,21,1,1.0,opt_nat,5,5_1,no_S_T,0.04364721637952421
18435,21,1,1.0,opt_nat,5,5_2,no_S_T,0.0
18436,21,1,1.0,opt_nat,5,S_1,S,0.11471283690875483
18437,21,1,1.0,opt_nat,5,S_2,S,0.031715847473328646
18438,21,1,1.0,opt_nat,5,T_1,T,0.042127967806693055
18439,21,1,1.0,opt_nat,5,T_2,T,0.07654048459032113
18440,21,1,1.0,opt_nat,5,no_num,no_S_T,0.5597868420575047
18441,21,1,1.0,opt_nat,6,10_1,no_S_T,0.08725412817843974
18442,21,1,1.0,opt_nat,6,10_2,no_S_T,0.06611804627270146
18443,21,1,1.0,opt_nat,6,5_1,no_S_T,0.06770139830631008
18444,21,1,1.0,opt_nat,6,5_2,no_S_T,0.01610868239121594
18445,21,1,1.0,opt_nat,6,S_1,S,0.16260796920845705
18446,21,1,1.0,opt_nat,6,S_2,S,0.031962387533738264
18447,21,1,1.0,opt_nat,6,T_1,T,0.0
18448,21,1,1.0,opt_nat,6,T_2,T,0.0156269676770312
18449,21,1,1.0,opt_nat,6,no_num,no_S_T,0.5526204204321062
18450,21,1,1.0,opt_nat,7,10_1,no_S_T,0.09125616930078238
18451,21,1,1.0,opt_nat,7,10_2,no_S_T,0.05864029856818109
18452,21,1,1.0,opt_nat,7,5_1,no_S_T,0.05029185454372184
18453,21,1,1.0,opt_nat,7,5_2,no_S_T,0.0
18454,21,1,1.0,opt_nat,7,S_1,S,0.18080436148745865
18455,21,1,1.0,opt_nat,7,S_2,S,0.029443906119162422
18456,21,1,1.0,opt_nat,7,T_1,T,0.04473731970544135
18457,21,1,1.0,opt_nat,7,T_2,T,0.07628938943296547
18458,21,1,1.0,opt_nat,7,no_num,no_S_T,0.4685367008422868
18459,21,1,1.0,opt_nat,8,10_1,no_S_T,0.10020018900368921
18460,21,1,1.0,opt_nat,8,10_2,no_S_T,0.0
18461,21,1,1.0,opt_nat,8,5_1,no_S_T,0.025504153133648722
18462,21,1,1.0,opt_nat,8,5_2,no_S_T,0.0
18463,21,1,1.0,opt_nat,8,S_1,S,0.25354534094020653
18464,21,1,1.0,opt_nat,8,S_2,S,0.0
18465,21,1,1.0,opt_nat,8,T_1,T,0.0
18466,21,1,1.0,opt_nat,8,T_2,T,0.05503347805731208
18467,21,1,1.0,opt_nat,8,no_num,no_S_T,0.5657168388651435
18468,21,1,1.0,opt_nat,9,10_1,no_S_T,0.19999449106701808
18469,21,1,1.0,opt_nat,9,10_2,no_S_T,0.13961819446213752
18470,21,1,1.0,opt_nat,9,5_1,no_S_T,0.012083596839688859
18471,21,1,1.0,opt_nat,9,5_2,no_S_T,0.0
18472,21,1,1.0,opt_nat,9,S_1,S,0.11582365726857777
18473,21,1,1.0,opt_nat,9,S_2,S,0.018681014409346414
18474,21,1,1.0,opt_nat,9,T_1,T,0.0
18475,21,1,1.0,opt_nat,9,T_2,T,0.07327759366879014
18476,21,1,1.0,opt_nat,9,no_num,no_S_T,0.4405214522844412
18477,21,1,1.0,opt_nat,10,10_1,no_S_T,0.11895705456633919
18478,21,1,1.0,opt_nat,10,10_2,no_S_T,0.08228862860904416
18479,21,1,1.0,opt_nat,10,5_1,no_S_T,0.011284958392919656
18480,21,1,1.0,opt_nat,10,5_2,no_S_T,0.0
18481,21,1,1.0,opt_nat,10,S_1,S,0.14864494871369474
18482,21,1,1.0,opt_nat,10,S_2,S,0.011283446016025146
18483,21,1,1.0,opt_nat,10,T_1,T,0.0
18484,21,1,1.0,opt_nat,10,T_2,T,0.07427770921935764
18485,21,1,1.0,opt_nat,10,no_num,no_S_T,0.5532632544826195
18486,21,1,1.0,opt_nat,11,10_1,no_S_T,0.19770372523029286
18487,21,1,1.0,opt_nat,11,10_2,no_S_T,0.06349492329021336
18488,21,1,1.0,opt_nat,11,5_1,no_S_T,0.03045948666639345
18489,21,1,1.0,opt_nat,11,5_2,no_S_T,0.0
18490,21,1,1.0,opt_nat,11,S_1,S,0.13529203168171972
18491,21,1,1.0,opt_nat,11,S_2,S,0.029822137540643813
18492,21,1,1.0,opt_nat,11,T_1,T,0.0
18493,21,1,1.0,opt_nat,11,T_2,T,0.06058214595597513
18494,21,1,1.0,opt_nat,11,no_num,no_S_T,0.4826455496347617
18495,21,1,1.0,opt_nat,12,10_1,no_S_T,0.18097703343874
18496,21,1,1.0,opt_nat,12,10_2,no_S_T,0.030799512425563513
18497,21,1,1.0,opt_nat,12,5_1,no_S_T,0.0
18498,21,1,1.0,opt_nat,12,5_2,no_S_T,0.0
18499,21,1,1.0,opt_nat,12,S_1,S,0.30264072414585624
18500,21,1,1.0,opt_nat,12,S_2,S,0.0
18501,21,1,1.0,opt_nat,12,T_1,T,0.022131420350197908
18502,21,1,1.0,opt_nat,12,T_2,T,0.04264841775504981
18503,21,1,1.0,opt_nat,12,no_num,no_S_T,0.4208028918845925
18504,21,1,1.0,opt_nat,13,10_1,no_S_T,0.09328882086619607
18505,21,1,1.0,opt_nat,13,10_2,no_S_T,0.08835307185252461
18506,21,1,1.0,opt_nat,13,5_1,no_S_T,0.019624991765599176
18507,21,1,1.0,opt_nat,13,5_2,no_S_T,0.0
18508,21,1,1.0,opt_nat,13,S_1,S,0.12492251925702667
18509,21,1,1.0,opt_nat,13,S_2,S,0.01032866279769526
18510,21,1,1.0,opt_nat,13,T_1,T,0.0
18511,21,1,1.0,opt_nat,13,T_2,T,0.07519920231039515
18512,21,1,1.0,opt_nat,13,no_num,no_S_T,0.5882827311505631
18513,21,1,1.0,opt_nat,14,10_1,no_S_T,0.16558722040677396
18514,21,1,1.0,opt_nat,14,10_2,no_S_T,0.2570831929468059
18515,21,1,1.0,opt_nat,14,5_1,no_S_T,0.008659896761941796
18516,21,1,1.0,opt_nat,14,5_2,no_S_T,0.0
18517,21,1,1.0,opt_nat,14,S_1,S,0.12162468017385357
18518,21,1,1.0,opt_nat,14,S_2,S,0.0
18519,21,1,1.0,opt_nat,14,T_1,T,0.0
18520,21,1,1.0,opt_nat,14,T_2,T,0.03786676654538829
18521,21,1,1.0,opt_nat,14,no_num,no_S_T,0.4091782431652365
18522,21,1,1.0,opt_nat,15,10_1,no_S_T,0.09318978507396287
18523,21,1,1.0,opt_nat,15,10_2,no_S_T,0.15389863907299228
18524,21,1,1.0,opt_nat,15,5_1,no_S_T,0.0
18525,21,1,1.0,opt_nat,15,5_2,no_S_T,0.0
18526,21,1,1.0,opt_nat,15,S_1,S,0.04037473006544817
18527,21,1,1.0,opt_nat,15,S_2,S,0.0
18528,21,1,1.0,opt_nat,15,T_1,T,0.0
18529,21,1,1.0,opt_nat,15,T_2,T,0.054959018648367906
18530,21,1,1.0,opt_nat,15,no_num,no_S_T,0.6575778271392287
18531,21,1,1.0,opt_nat,16,10_1,no_S_T,0.1627140015679605
18532,21,1,1.0,opt_nat,16,10_2,no_S_T,0.16055464364829125
18533,21,1,1.0,opt_nat,16,5_1,no_S_T,0.05313888259360116
18534,21,1,1.0,opt_nat,16,5_2,no_S_T,0.0
18535,21,1,1.0,opt_nat,16,S_1,S,0.15586369946717518
18536,21,1,1.0,opt_nat,16,S_2,S,0.0
18537,21,1,1.0,opt_nat,16,T_1,T,0.06353630273087467
18538,21,1,1.0,opt_nat,16,T_2,T,0.1336511014376428
18539,21,1,1.0,opt_nat,16,no_num,no_S_T,0.2705413685544545
18540,21,1,2.0,pess_nat,17,10_1,no_S_T,0.18035811826567513
18541,21,1,2.0,pess_nat,17,10_2,no_S_T,0.09268805438144603
18542,21,1,2.0,pess_nat,17,5_1,no_S_T,0.020982261298785897
18543,21,1,2.0,pess_nat,17,5_2,no_S_T,0.0
18544,21,1,2.0,pess_nat,17,S_1,S,0.09106192676599192
18545,21,1,2.0,pess_nat,17,S_2,S,0.0
18546,21,1,2.0,pess_nat,17,T_1,T,0.042265180720978276
18547,21,1,2.0,pess_nat,17,T_2,T,0.11017891612048546
18548,21,1,2.0,pess_nat,17,no_num,no_S_T,0.46246554244663723
18549,21,1,2.0,pess_nat,18,10_1,no_S_T,0.19296517055876672
18550,21,1,2.0,pess_nat,18,10_2,no_S_T,0.08627881619645691
18551,21,1,2.0,pess_nat,18,5_1,no_S_T,0.0
18552,21,1,2.0,pess_nat,18,5_2,no_S_T,0.0
18553,21,1,2.0,pess_nat,18,S_1,S,0.2028829842886336
18554,21,1,2.0,pess_nat,18,S_2,S,0.0
18555,21,1,2.0,pess_nat,18,T_1,T,0.10462715398213135
18556,21,1,2.0,pess_nat,18,T_2,T,0.11415855186155827
18557,21,1,2.0,pess_nat,18,no_num,no_S_T,0.2990873231124532
18558,21,1,2.0,pess_nat,19,10_1,no_S_T,0.13692010828915654
18559,21,1,2.0,pess_nat,19,10_2,no_S_T,0.3350395557438085
18560,21,1,2.0,pess_nat,19,5_1,no_S_T,0.021463535679109098
18561,21,1,2.0,pess_nat,19,5_2,no_S_T,0.0
18562,21,1,2.0,pess_nat,19,S_1,S,0.11157496421978041
18563,21,1,2.0,pess_nat,19,S_2,S,0.0
18564,21,1,2.0,pess_nat,19,T_1,T,0.05509382651465698
18565,21,1,2.0,pess_nat,19,T_2,T,0.08892794418861868
18566,21,1,2.0,pess_nat,19,no_num,no_S_T,0.25098006536486983
18567,21,1,2.0,pess_nat,20,10_1,no_S_T,0.07473650665804353
18568,21,1,2.0,pess_nat,20,10_2,no_S_T,0.12482557263859649
18569,21,1,2.0,pess_nat,20,5_1,no_S_T,0.03558365279030341
18570,21,1,2.0,pess_nat,20,5_2,no_S_T,0.0
18571,21,1,2.0,pess_nat,20,S_1,S,0.17275810073952091
18572,21,1,2.0,pess_nat,20,S_2,S,0.0
18573,21,1,2.0,pess_nat,20,T_1,T,0.0
18574,21,1,2.0,pess_nat,20,T_2,T,0.13304580358165752
18575,21,1,2.0,pess_nat,20,no_num,no_S_T,0.4590503635918781
18576,21,1,2.0,pess_nat,21,10_1,no_S_T,0.07298927597693958
18577,21,1,2.0,pess_nat,21,10_2,no_S_T,0.10699905830861976
18578,21,1,2.0,pess_nat,21,5_1,no_S_T,0.13688552455469855
18579,21,1,2.0,pess_nat,21,5_2,no_S_T,0.0
18580,21,1,2.0,pess_nat,21,S_1,S,0.1901184171949299
18581,21,1,2.0,pess_nat,21,S_2,S,0.028623657255119866
18582,21,1,2.0,pess_nat,21,T_1,T,0.0571871438098876
18583,21,1,2.0,pess_nat,21,T_2,T,0.12406910301964194
18584,21,1,2.0,pess_nat,21,no_num,no_S_T,0.28312781988016283
18585,21,1,2.0,pess_nat,22,10_1,no_S_T,0.061742502199579274
18586,21,1,2.0,pess_nat,22,10_2,no_S_T,0.1549287058503073
